frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 2
473,1.2699991,1.2699991,10000.0,10000.0,60.028595,9634.0,,,
474,1.2799991,1.2799991,10000.0,10000.0,60.148544,9650.0,,,
475,1.2899991,1.2899991,10000.0,10000.0,60.002773,9667.0,,,
476,1.2999991,1.2999991,10000.0,10000.0,60.131363,9683.0,,,
477,1.3099991,1.3099991,10000.0,10000.0,59.890392,9701.0,,,
478,1.3199991,1.3199991,10000.0,10000.0,60.0201,9717.0,,,
479,1.3299991,1.3299991,10000.0,10000.0,59.97046,9734.0,,,
480,1.3399991,1.3399991,10000.0,10000.0,59.919266,9751.0,,,
481,1.3499991,1.3499991,10000.0,10000.0,60.052895,9767.0,,,
482,1.3599991,1.3599991,10000.0,10000.0,59.99161,9784.0,,,
483,1.369999,1.369999,10000.0,10000.0,59.933975,9801.0,,,
484,1.379999,1.379999,10000.0,10000.0,60.05315,9817.0,,,
485,1.389999,1.389999,10000.0,10000.0,60.00204,9834.0,,,
486,1.399999,1.399999,10000.0,10000.0,60.131405,9850.0,,,
487,1.409999,1.409999,10000.0,10000.0,59.8947,9868.0,,,
488,1.419999,1.419999,10000.0,10000.0,60.028137,9884.0,,,
489,1.429999,1.429999,10000.0,10000.0,60.155308,9900.0,,,
490,1.439999,1.439999,10000.0,10000.0,59.907448,9918.0,,,
491,1.449999,1.449999,10000.0,10000.0,60.04836,9934.0,,,
492,1.459999,1.459999,10000.0,10000.0,59.994507,9951.0,,,
493,1.469999,1.469999,10000.0,10000.0,60.120495,9967.0,,,
494,1.479999,1.479999,10000.0,10000.0,59.874737,9985.0,,,
495,1.4899989,1.4899989,10000.0,10000.0,60.010635,10001.0,,,
496,1.4999989,1.4999989,10000.0,10000.0,59.962475,10018.0,,,
497,1.5099989,1.5099989,10000.0,10000.0,59.897125,10035.0,,,
498,1.5199989,1.5199989,10000.0,10000.0,60.028667,10051.0,,,
499,1.5299989,1.5299989,10000.0,10000.0,59.97062,10068.0,,,
500,1.5399989,1.5399989,10000.0,10000.0,60.105236,10084.0,,,
501,1.5499989,1.5499989,10000.0,10000.0,60.041954,10100.0,,,
502,1.5599989,1.5599989,10000.0,10000.0,60.17039,10116.0,,,
503,1.5699989,1.5699989,10000.0,10000.0,60.107346,10133.0,,,
504,1.5799989,1.5799989,10000.0,10000.0,59.872185,10151.0,,,
505,1.5899988,1.5899988,10000.0,10000.0,60.000637,10167.0,,,
506,1.5999988,1.5999988,10000.0,10000.0,59.952236,10184.0,,,
507,1.6099988,1.6099988,10000.0,10000.0,60.07472,10200.0,,,
508,1.6199988,1.6199988,10000.0,10000.0,60.02716,10217.0,,,
509,1.6299988,1.6299988,10000.0,10000.0,59.958836,10234.0,,,
510,1.6399988,1.6399988,10000.0,10000.0,60.101994,10250.0,,,
511,1.6499988,1.6499988,10000.0,10000.0,60.037796,10267.0,,,
512,1.6599988,1.6599988,10000.0,10000.0,60.083656,10283.0,,,
513,1.6699988,1.6699988,10000.0,10000.0,60.03369,10300.0,,,
514,1.6799988,1.6799988,10000.0,10000.0,59.797947,10318.0,,,
515,1.6899987,1.6899987,10000.0,10000.0,60.111603,10333.0,,,
516,1.6999987,1.6999987,10000.0,10000.0,59.866608,10351.0,,,
517,1.7099987,1.7099987,10000.0,10000.0,60.00124,10367.0,,,
518,1.7199987,1.7199987,10000.0,10000.0,60.127388,10383.0,,,
519,1.7299987,1.7299987,10000.0,10000.0,60.060986,10400.0,,,
520,1.7399987,1.7399987,10000.0,10000.0,60.01032,10417.0,,,
