frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
1701,0.01,0.01,10000.0,10000.0,60.153564,34121.0,,,,
1702,0.02,0.02,10000.0,10000.0,60.167408,34129.0,,,,
1703,0.03,0.03,10000.0,10000.0,60.210514,34144.0,,,,
1704,0.04,0.04,10000.0,10000.0,60.142174,34162.0,,,,
1705,0.049999997,0.049999997,10000.0,10000.0,59.589935,34182.0,,,,
1706,0.059999995,0.059999995,10000.0,10000.0,59.947758,34196.0,,,,
1707,0.06999999,0.06999999,10000.0,10000.0,59.795822,34214.0,,,,
1708,0.07999999,0.07999999,10000.0,10000.0,60.073162,34230.0,,,,
1709,0.08999999,0.08999999,10000.0,10000.0,60.03218,34247.0,,,,
1710,0.09999999,0.09999999,10000.0,10000.0,59.956738,34263.0,,,,
1711,0.109999985,0.109999985,10000.0,10000.0,59.85789,34280.0,,,,
1712,0.11999998,0.11999998,10000.0,10000.0,60.20086,34295.0,,,,
1713,0.12999998,0.12999998,10000.0,10000.0,60.032917,34312.0,,,,
1714,0.13999999,0.13999999,10000.0,10000.0,60.068066,34328.0,,,,
1715,0.14999999,0.14999999,10000.0,10000.0,59.86408,34346.0,,,,
1716,0.16,0.16,10000.0,10000.0,60.212673,34361.0,,,,
1717,0.17,0.17,10000.0,10000.0,59.705086,34380.0,,,,
1718,0.18,0.18,10000.0,10000.0,59.848633,34396.0,,,,
1719,0.19000001,0.19000001,10000.0,10000.0,59.769768,34413.0,,,,
1720,0.20000002,0.20000002,10000.0,10000.0,59.96201,34428.0,,,,
1721,0.21000002,0.21000002,10000.0,10000.0,59.708675,34446.0,,,,
1722,0.22000003,0.22000003,10000.0,10000.0,59.922573,34462.0,,,,
1723,0.23000003,0.23000003,10000.0,10000.0,60.158176,34477.0,,,,
1724,0.24000004,0.24000004,10000.0,10000.0,59.911465,34495.0,,,,
1725,0.25000003,0.25000003,10000.0,10000.0,59.675117,34513.0,,,,
1726,0.26000002,0.26000002,10000.0,10000.0,60.17177,34528.0,,,,
1727,0.27,0.27,10000.0,10000.0,59.65195,34547.0,,,,
1728,0.28,0.28,10000.0,10000.0,60.246502,34560.0,,,,
1729,0.29,0.29,10000.0,10000.0,60.16813,34577.0,,,,
1730,0.29999998,0.29999998,10000.0,10000.0,59.74477,34596.0,,,,
1731,0.30999997,0.30999997,10000.0,10000.0,59.77986,34613.0,,,,
1732,0.31999996,0.31999996,10000.0,10000.0,60.189877,34627.0,,,,
1733,0.32999995,0.32999995,10000.0,10000.0,60.25295,34644.0,,,,
1734,0.33999994,0.33999994,10000.0,10000.0,59.725945,34664.0,,,,
1735,0.34999993,0.34999993,10000.0,10000.0,59.81396,34679.0,,,,
1736,0.35999992,0.35999992,10000.0,10000.0,60.064022,34695.0,,,,
1737,0.36999992,0.36999992,10000.0,10000.0,60.105186,34711.0,,,,
1738,0.3799999,0.3799999,10000.0,10000.0,59.890903,34729.0,,,,
1739,0.3899999,0.3899999,10000.0,10000.0,59.8392,34746.0,,,,
1740,0.3999999,0.3999999,10000.0,10000.0,60.03175,34761.0,,,,
1741,0.40999988,0.40999988,10000.0,10000.0,60.1868,34777.0,,,,
1742,0.41999987,0.41999987,10000.0,10000.0,59.748474,34796.0,,,,
1743,0.42999986,0.42999986,10000.0,10000.0,59.793453,34813.0,,,,
1744,0.43999985,0.43999985,10000.0,10000.0,60.142376,34828.0,,,,
1745,0.44999984,0.44999984,10000.0,10000.0,59.737972,34847.0,,,,
1746,0.45999983,0.45999983,10000.0,10000.0,60.245827,34861.0,,,,
