frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
24052,277.339,711.0566,295.0,-106.0,274.0,733.0,60.238194,406958.0,,,,
24053,277.67798,710.11316,295.0,-106.0,274.0,732.0,60.175156,406975.0,,,,
24054,278.01697,709.16974,295.0,-106.0,274.0,731.0,59.824863,406994.0,,,,
24055,278.35596,708.2263,295.0,-106.0,274.0,731.0,59.86702,407010.0,,,,
24056,278.69495,707.2829,295.0,-106.0,274.0,730.0,60.156906,407025.0,,,,
24057,279.03394,706.3395,295.0,-106.0,274.0,730.0,59.77662,407044.0,,,,
24058,279.37292,705.39606,295.0,-106.0,274.0,729.0,60.030674,407060.0,,,,
24059,279.7119,704.45264,295.0,-106.0,274.0,729.0,59.743263,407078.0,,,,
24060,280.0509,703.5092,295.0,-106.0,274.0,728.0,60.266865,407092.0,,,,
24061,280.3899,702.5658,295.0,-106.0,274.0,727.0,60.21225,407108.0,,,,
24062,280.72888,701.6224,295.0,-106.0,274.0,727.0,59.963257,407126.0,,,,
24063,281.06787,700.67896,295.0,-106.0,274.0,726.0,60.074352,407142.0,,,,
24064,281.40686,699.73553,295.0,-106.0,275.0,726.0,60.197994,407159.0,,,,
24065,281.74585,698.7921,295.0,-106.0,275.0,725.0,59.924267,407177.0,,,,
24066,282.08484,697.8487,295.0,-106.0,275.0,724.0,60.25747,407192.0,,,,
24067,282.42383,696.9053,295.0,-106.0,275.0,724.0,59.812496,407210.0,,,,
24068,282.76282,695.96185,295.0,-106.0,275.0,723.0,60.136677,407225.0,,,,
24069,283.1018,695.01843,295.0,-106.0,275.0,723.0,59.80374,407244.0,,,,
24070,283.4408,694.075,295.0,-106.0,275.0,722.0,60.184475,407259.0,,,,
24071,283.7798,693.1316,295.0,-106.0,275.0,721.0,59.774155,407278.0,,,,
24072,284.11877,692.1882,295.0,-106.0,275.0,721.0,59.81708,407294.0,,,,
24073,284.45776,691.24475,295.0,-106.0,275.0,720.0,60.19477,407309.0,,,,
24074,284.79675,690.30133,295.0,-106.0,276.0,719.0,59.954117,407326.0,,,,
24075,285.13574,689.3579,295.0,-106.0,276.0,719.0,59.82541,407344.0,,,,
24076,285.47473,688.4145,295.0,-106.0,276.0,718.0,60.086838,407359.0,,,,
24077,285.81372,687.47107,295.0,-106.0,276.0,718.0,59.96097,407376.0,,,,
24078,286.1527,686.52765,295.0,-106.0,276.0,717.0,59.887466,407394.0,,,,
24079,286.4917,685.5842,295.0,-106.0,276.0,716.0,60.20079,407408.0,,,,
24080,286.8307,684.6408,295.0,-106.0,276.0,716.0,60.146133,407425.0,,,,
24081,287.16968,683.6974,295.0,-106.0,276.0,715.0,60.2531,407442.0,,,,
24082,287.50867,682.75397,295.0,-106.0,277.0,715.0,60.128593,407459.0,,,,
24083,287.84766,681.81055,295.0,-106.0,277.0,714.0,59.925285,407477.0,,,,
24084,288.18665,680.8671,295.0,-106.0,277.0,713.0,59.803997,407494.0,,,,
24085,288.52563,679.9237,295.0,-106.0,277.0,713.0,59.979744,407510.0,,,,
24086,288.86462,678.9803,295.0,-106.0,277.0,712.0,59.945618,407526.0,,,,
24087,289.2036,678.03687,295.0,-106.0,277.0,711.0,59.70963,407544.0,,,,
24088,289.5426,677.09344,295.0,-106.0,277.0,711.0,60.040703,407559.0,,,,
24089,289.8816,676.15,295.0,-106.0,277.0,710.0,60.079746,407576.0,,,,
24090,290.22058,675.2066,295.0,-106.0,277.0,710.0,59.827293,407594.0,,,,
24091,290.55957,674.2632,295.0,-106.0,278.0,709.0,59.697758,407611.0,,,,
24092,290.89856,673.31976,295.0,-106.0,278.0,708.0,60.115173,407626.0,,,,
24093,291.23755,672.37634,295.0,-106.0,278.0,708.0,59.82777,407644.0,,,,
24094,291.57654,671.4329,295.0,-106.0,278.0,707.0,59.842598,407661.0,,,,
24095,291.91553,670.4895,295.0,-106.0,278.0,706.0,60.269234,407675.0,,,,
24096,292.25452,669.5461,295.0,-106.0,278.0,706.0,60.085392,407693.0,,,,
24097,292.5935,668.60266,295.0,-106.0,278.0,705.0,60.20909,407708.0,,,,
24098,292.9325,667.65924,295.0,-106.0,278.0,704.0,60.14948,407725.0,,,,
24099,293.27148,666.7158,295.0,-106.0,279.0,704.0,59.824852,407744.0,,,,
24100,293.61047,665.7724,295.0,-106.0,279.0,703.0,59.675034,407761.0,,,,
24101,293.94946,664.829,295.0,-106.0,279.0,703.0,60.146984,407775.0,,,,
24102,294.28845,663.88556,295.0,-106.0,279.0,702.0,59.843468,407794.0,,,,
24103,294.62744,662.94214,295.0,-106.0,279.0,701.0,59.933365,407810.0,,,,
24104,294.96643,661.9987,295.0,-106.0,279.0,701.0,59.98727,407827.0,,,,
24105,295.30542,661.0553,295.0,-106.0,279.0,700.0,59.8466,407844.0,,,,
24106,295.6444,660.1119,295.0,-106.0,279.0,699.0,59.876053,407860.0,,,,
24107,295.9834,659.16846,295.0,-106.0,280.0,699.0,60.18863,407875.0,,,,
24108,296.3224,658.22504,295.0,-106.0,280.0,698.0,59.85998,407894.0,,,,
24109,296.66138,657.2816,295.0,-106.0,280.0,698.0,60.05773,407909.0,,,,
24110,297.00037,656.3382,295.0,-106.0,280.0,697.0,60.050278,407926.0,,,,
24111,297.33936,655.3948,295.0,-106.0,280.0,696.0,59.859573,407944.0,,,,
24112,297.67834,654.45135,295.0,-106.0,280.0,696.0,60.259,407958.0,,,,
24113,298.01733,653.50793,295.0,-106.0,280.0,695.0,60.174305,407975.0,,,,
24114,298.35632,652.5645,295.0,-106.0,280.0,694.0,59.804226,407994.0,,,,
24115,298.6953,651.6211,295.0,-106.0,281.0,694.0,60.14979,408009.0,,,,
