frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
18851,1514.2858,407.63898,-140.0,-277.0,1518.0,387.0,60.069057,319877.0,,,,
18852,1513.5715,407.27795,-140.0,-277.0,1518.0,388.0,59.700726,319896.0,,,,
18853,1512.8573,406.91693,-140.0,-277.0,1518.0,389.0,60.16586,319910.0,,,,
18854,1512.1431,406.5559,-140.0,-277.0,1518.0,389.0,59.853527,319929.0,,,,
18855,1511.4288,406.1949,-140.0,-277.0,1518.0,390.0,60.31034,319943.0,,,,
18856,1510.7146,405.83386,-140.0,-277.0,1518.0,390.0,59.89884,319961.0,,,,
18857,1510.0004,405.47284,-140.0,-277.0,1518.0,391.0,60.098595,319977.0,,,,
18858,1509.2861,405.11182,-140.0,-277.0,1518.0,391.0,60.049725,319994.0,,,,
18859,1508.5719,404.7508,-140.0,-277.0,1518.0,392.0,59.82735,320012.0,,,,
18860,1507.8577,404.38977,-140.0,-277.0,1518.0,393.0,59.920822,320028.0,,,,
18861,1507.1434,404.02875,-140.0,-277.0,1518.0,393.0,60.033768,320044.0,,,,
18862,1506.4292,403.66772,-140.0,-277.0,1518.0,394.0,59.90876,320061.0,,,,
18863,1505.715,403.3067,-140.0,-277.0,1517.0,394.0,60.09309,320077.0,,,,
18864,1505.0007,402.94568,-140.0,-277.0,1517.0,395.0,60.112373,320093.0,,,,
18865,1504.2865,402.58466,-140.0,-277.0,1517.0,396.0,59.805405,320111.0,,,,
18866,1503.5723,402.22363,-140.0,-277.0,1517.0,396.0,60.11643,320127.0,,,,
18867,1502.858,401.8626,-140.0,-277.0,1517.0,397.0,59.837433,320145.0,,,,
18868,1502.1438,401.5016,-140.0,-277.0,1517.0,397.0,60.15991,320160.0,,,,
18869,1501.4296,401.14056,-140.0,-277.0,1517.0,398.0,59.67154,320180.0,,,,
18870,1500.7153,400.77954,-140.0,-277.0,1517.0,399.0,60.19469,320194.0,,,,
18871,1500.0011,400.41852,-140.0,-277.0,1517.0,399.0,60.21359,320210.0,,,,
18872,1499.2869,400.0575,-140.0,-277.0,1517.0,400.0,60.185177,320226.0,,,,
18873,1498.5726,399.69647,-140.0,-277.0,1516.0,401.0,59.935238,320244.0,,,,
18874,1497.8584,399.33545,-140.0,-277.0,1516.0,401.0,60.150005,320260.0,,,,
18875,1497.1442,398.97443,-140.0,-277.0,1516.0,402.0,59.908993,320278.0,,,,
18876,1496.4299,398.6134,-140.0,-277.0,1516.0,402.0,60.06111,320294.0,,,,
18877,1495.7157,398.25238,-140.0,-277.0,1516.0,403.0,59.8717,320312.0,,,,
18878,1495.0015,397.89136,-140.0,-277.0,1516.0,404.0,60.09658,320327.0,,,,
18879,1494.2872,397.53033,-140.0,-277.0,1516.0,404.0,59.752808,320346.0,,,,
18880,1493.573,397.1693,-140.0,-277.0,1516.0,405.0,60.036213,320361.0,,,,
18881,1492.8588,396.8083,-140.0,-277.0,1515.0,405.0,59.88845,320378.0,,,,
18882,1492.1445,396.44727,-140.0,-277.0,1515.0,406.0,59.741028,320396.0,,,,
18883,1491.4303,396.08624,-140.0,-277.0,1515.0,407.0,59.820847,320412.0,,,,
18884,1490.7161,395.72522,-140.0,-277.0,1515.0,407.0,59.778496,320429.0,,,,
18885,1490.0018,395.3642,-140.0,-277.0,1515.0,408.0,59.978996,320444.0,,,,
