frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
21030,1623.271,437.1549,369.0,645.5,1627.0,415.0,59.881405,352319.0,,,
21031,1623.542,437.3098,369.0,645.5,1627.0,416.0,60.00585,352335.0,,,
21032,1623.813,437.46472,369.0,645.5,1627.0,416.0,59.774258,352353.0,,,
21033,1624.084,437.61963,369.0,645.5,1627.0,417.0,59.822693,352370.0,,,
21034,1624.355,437.77454,369.0,645.5,1627.0,418.0,59.944557,352386.0,,,
21035,1624.626,437.92944,369.0,645.5,1627.0,418.0,60.072063,352402.0,,,
21036,1624.897,438.08435,369.0,645.5,1626.0,419.0,59.832966,352420.0,,,
21037,1625.168,438.23926,369.0,645.5,1626.0,419.0,60.147842,352435.0,,,
21038,1625.439,438.39417,369.0,645.5,1626.0,420.0,60.084778,352452.0,,,
21039,1625.71,438.54907,369.0,645.5,1626.0,421.0,60.025944,352470.0,,,
21040,1625.981,438.70398,369.0,645.5,1626.0,421.0,60.15682,352485.0,,,
21041,1626.252,438.8589,369.0,645.5,1626.0,422.0,59.80302,352503.0,,,
21042,1626.523,439.0138,369.0,645.5,1626.0,423.0,59.94591,352519.0,,,
21043,1626.794,439.1687,369.0,645.5,1626.0,423.0,60.058384,352535.0,,,
21044,1627.065,439.3236,369.0,645.5,1626.0,424.0,60.012604,352552.0,,,
21045,1627.3359,439.47852,369.0,645.5,1626.0,425.0,59.950375,352569.0,,,
21046,1627.6069,439.63342,369.0,645.5,1625.0,425.0,60.103016,352585.0,,,
21047,1627.8779,439.78833,369.0,645.5,1625.0,426.0,60.041847,352602.0,,,
21048,1628.1489,439.94324,369.0,645.5,1625.0,427.0,59.795746,352620.0,,,
21049,1628.4199,440.09814,369.0,645.5,1625.0,427.0,60.114243,352635.0,,,
21050,1628.6909,440.25305,369.0,645.5,1625.0,428.0,60.05543,352652.0,,,
21051,1628.9619,440.40796,369.0,645.5,1625.0,429.0,59.988438,352669.0,,,
21052,1629.2329,440.56287,369.0,645.5,1625.0,429.0,60.11102,352685.0,,,
21053,1629.5039,440.71777,369.0,645.5,1625.0,430.0,60.23403,352701.0,,,
21054,1629.7749,440.87268,369.0,645.5,1625.0,430.0,59.979618,352719.0,,,
21055,1630.0459,441.0276,369.0,645.5,1624.0,431.0,60.10259,352735.0,,,
21056,1630.3169,441.1825,369.0,645.5,1624.0,432.0,60.042236,352752.0,,,
21057,1630.5879,441.3374,369.0,645.5,1624.0,432.0,60.160778,352768.0,,,
21058,1630.8589,441.4923,369.0,645.5,1624.0,433.0,60.109234,352785.0,,,
21059,1631.1299,441.64722,369.0,645.5,1624.0,434.0,60.041542,352802.0,,,
21060,1631.4009,441.80212,369.0,645.5,1624.0,434.0,60.167988,352818.0,,,
21061,1631.6719,441.95703,369.0,645.5,1624.0,435.0,59.97729,352835.0,,,
21062,1631.9429,442.11194,369.0,645.5,1624.0,436.0,59.744408,352853.0,,,
21063,1632.2139,442.26685,369.0,645.5,1623.0,436.0,60.066463,352868.0,,,
21064,1632.4849,442.42175,369.0,645.5,1623.0,437.0,59.745407,352887.0,,,
21065,1632.7559,442.57666,369.0,645.5,1623.0,438.0,60.063274,352902.0,,,
21066,1633.0269,442.73157,369.0,645.5,1623.0,438.0,60.18642,352918.0,,,
21067,1633.2979,442.88647,369.0,645.5,1623.0,439.0,59.92058,352936.0,,,
21068,1633.5688,443.04138,369.0,645.5,1623.0,440.0,60.227688,352951.0,,,
21069,1633.8398,443.1963,369.0,645.5,1623.0,441.0,60.16847,352968.0,,,
21070,1634.1108,443.3512,369.0,645.5,1623.0,441.0,59.9152,352987.0,,,
21071,1634.3818,443.5061,369.0,645.5,1622.0,442.0,59.774673,353003.0,,,
21072,1634.6528,443.661,369.0,645.5,1622.0,443.0,59.891594,353019.0,,,
21073,1634.9238,443.81592,369.0,645.5,1622.0,443.0,60.027985,353035.0,,,
21074,1635.1948,443.97083,369.0,645.5,1622.0,444.0,59.974125,353052.0,,,
21075,1635.4658,444.12573,369.0,645.5,1622.0,445.0,59.74922,353070.0,,,
21076,1635.7368,444.28064,369.0,645.5,1622.0,445.0,59.952187,353086.0,,,
21077,1636.0078,444.43555,369.0,645.5,1622.0,446.0,59.804283,353103.0,,,
21078,1636.2788,444.59045,369.0,645.5,1621.0,447.0,60.13005,353118.0,,,
21079,1636.5498,444.74536,369.0,645.5,1621.0,447.0,60.065567,353135.0,,,
21080,1636.8208,444.90027,369.0,645.5,1621.0,448.0,60.01641,353152.0,,,
21081,1637.0918,445.05518,369.0,645.5,1621.0,449.0,59.776924,353170.0,,,
21082,1637.3628,445.21008,369.0,645.5,1621.0,449.0,60.119095,353185.0,,,
21083,1637.6338,445.365,369.0,645.5,1621.0,450.0,60.060646,353202.0,,,
21084,1637.9048,445.5199,369.0,645.5,1621.0,451.0,59.824406,353220.0,,,
21085,1638.1758,445.6748,369.0,645.5,1621.0,451.0,60.130367,353235.0,,,
21086,1638.4468,445.8297,369.0,645.5,1620.0,452.0,60.071136,353252.0,,,
21087,1638.7178,445.98462,369.0,645.5,1620.0,453.0,60.01231,353269.0,,,
21088,1638.9888,446.13953,369.0,645.5,1620.0,453.0,60.13341,353285.0,,,
21089,1639.2598,446.29443,369.0,645.5,1620.0,454.0,59.891354,353303.0,,,
21090,1639.5308,446.44934,369.0,645.5,1620.0,455.0,60.15095,353318.0,,,
21091,1639.8018,446.60425,369.0,645.5,1620.0,455.0,59.72485,353337.0,,,
21092,1640.0728,446.75916,369.0,645.5,1620.0,456.0,60.043915,353352.0,,,
21093,1640.3438,446.91406,369.0,645.5,1619.0,457.0,59.990112,353369.0,,,
21094,1640.6147,447.06897,369.0,645.5,1619.0,457.0,60.118942,353385.0,,,
21095,1640.8857,447.22388,369.0,645.5,1619.0,458.0,60.239086,353401.0,,,
21096,1641.1567,447.37878,369.0,645.5,1619.0,459.0,60.180325,353418.0,,,
21097,1641.4277,447.5337,369.0,645.5,1619.0,459.0,59.934845,353436.0,,,
21098,1641.6987,447.6886,369.0,645.5,1619.0,460.0,60.151386,353451.0,,,
21099,1641.9697,447.8435,369.0,645.5,1618.0,461.0,59.71709,353470.0,,,
21100,1642.2407,447.9984,369.0,645.5,1618.0,461.0,59.93469,353486.0,,,
21101,1642.5117,448.15332,369.0,645.5,1618.0,462.0,59.87928,353503.0,,,
21102,1642.7827,448.30823,369.0,645.5,1618.0,463.0,60.102585,353518.0,,,
21103,1643.0537,448.46313,369.0,645.5,1618.0,463.0,59.68128,353537.0,,,
21104,1643.3247,448.61804,369.0,645.5,1618.0,464.0,59.999683,353552.0,,,
