frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
206208,1623.8264,437.74628,121.0,134.0,1627.0,415.0,60.052734,3438721.0,,,
206209,1624.6528,438.49255,121.0,134.0,1627.0,416.0,60.178123,3438737.0,,,
206210,1625.4792,439.23883,121.0,134.0,1627.0,416.0,60.10398,3438754.0,,,
206211,1626.3057,439.9851,121.0,134.0,1627.0,417.0,60.060722,3438770.0,,,
206212,1627.1321,440.73138,121.0,134.0,1627.0,418.0,59.70862,3438789.0,,,
206213,1627.9585,441.47766,121.0,134.0,1627.0,418.0,60.025356,3438804.0,,,
206214,1628.7849,442.22394,121.0,134.0,1626.0,419.0,60.151245,3438820.0,,,
206215,1629.6113,442.9702,121.0,134.0,1626.0,419.0,60.0925,3438837.0,,,
206216,1630.4377,443.7165,121.0,134.0,1626.0,420.0,60.03429,3438854.0,,,
206217,1631.2642,444.46277,121.0,134.0,1626.0,421.0,59.97703,3438871.0,,,
206218,1632.0906,445.20905,121.0,134.0,1626.0,421.0,59.930565,3438888.0,,,
206219,1632.917,445.95532,121.0,134.0,1626.0,422.0,59.873722,3438905.0,,,
206220,1633.7434,446.7016,121.0,134.0,1626.0,423.0,60.00794,3438921.0,,,
206221,1634.5698,447.44788,121.0,134.0,1626.0,423.0,59.951538,3438938.0,,,
206222,1635.3962,448.19415,121.0,134.0,1626.0,424.0,60.086903,3438954.0,,,
206223,1636.2227,448.94043,121.0,134.0,1626.0,425.0,60.02623,3438971.0,,,
206224,1637.0491,449.6867,121.0,134.0,1625.0,425.0,59.973217,3438988.0,,,
206225,1637.8755,450.43298,121.0,134.0,1625.0,426.0,60.106308,3439004.0,,,
206226,1638.7019,451.17926,121.0,134.0,1625.0,427.0,60.04513,3439021.0,,,
206227,1639.5283,451.92554,121.0,134.0,1625.0,427.0,59.9915,3439038.0,,,
206228,1640.3547,452.6718,121.0,134.0,1625.0,428.0,59.93985,3439054.0,,,
206229,1641.1812,453.4181,121.0,134.0,1625.0,429.0,60.069073,3439070.0,,,
206230,1642.0076,454.16437,121.0,134.0,1625.0,429.0,60.087914,3439087.0,,,
206231,1642.834,454.91064,121.0,134.0,1625.0,430.0,60.031998,3439104.0,,,
206232,1643.6604,455.65692,121.0,134.0,1625.0,430.0,59.78802,3439122.0,,,
206233,1644.4868,456.4032,121.0,134.0,1624.0,431.0,59.73785,3439139.0,,,
206234,1645.3132,457.14948,121.0,134.0,1624.0,432.0,60.06253,3439154.0,,,
206235,1646.1396,457.89575,121.0,134.0,1624.0,432.0,60.005085,3439171.0,,,
206236,1646.9661,458.64203,121.0,134.0,1624.0,433.0,59.953075,3439188.0,,,
206237,1647.7925,459.3883,121.0,134.0,1624.0,434.0,60.08418,3439204.0,,,
206238,1648.6189,460.13458,121.0,134.0,1624.0,434.0,60.025143,3439221.0,,,
206239,1649.4453,460.88086,121.0,134.0,1624.0,435.0,60.15146,3439237.0,,,
206240,1650.2717,461.62714,121.0,134.0,1624.0,436.0,60.093605,3439254.0,,,
206241,1651.0981,462.3734,121.0,134.0,1623.0,436.0,60.036297,3439271.0,,,
206242,1651.9246,463.1197,121.0,134.0,1623.0,437.0,59.983124,3439288.0,,,
206243,1652.751,463.86597,121.0,134.0,1623.0,438.0,59.832417,3439305.0,,,
206244,1653.5774,464.61224,121.0,134.0,1623.0,438.0,59.976704,3439321.0,,,
206245,1654.4038,465.35852,121.0,134.0,1623.0,439.0,59.91745,3439338.0,,,
206246,1655.2302,466.1048,121.0,134.0,1623.0,440.0,60.06108,3439354.0,,,
206247,1656.0566,466.85107,121.0,134.0,1623.0,441.0,59.80682,3439372.0,,,
206248,1656.883,467.59735,121.0,134.0,1623.0,441.0,59.9451,3439388.0,,,
206249,1657.7095,468.34363,121.0,134.0,1622.0,442.0,60.076912,3439404.0,,,
206250,1658.5359,469.0899,121.0,134.0,1622.0,443.0,59.83045,3439422.0,,,
206251,1659.3623,469.83618,121.0,134.0,1622.0,443.0,59.95891,3439438.0,,,
