frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
1292,8.11009,8.11009,10000.0,10000.0,59.74128,24131.0,,,,
1293,8.1200905,8.1200905,10000.0,10000.0,59.944077,24145.0,,,,
1294,8.130091,8.130091,10000.0,10000.0,60.07137,24161.0,,,,
1295,8.140091,8.140091,10000.0,10000.0,60.148067,24177.0,,,,
1296,8.150091,8.150091,10000.0,10000.0,60.201496,24194.0,,,,
1297,8.160091,8.160091,10000.0,10000.0,60.065132,24211.0,,,,
1298,8.170092,8.170092,10000.0,10000.0,60.09605,24227.0,,,,
1299,8.180092,8.180092,10000.0,10000.0,59.983883,24245.0,,,,
1300,8.190092,8.190092,10000.0,10000.0,59.986473,24262.0,,,,
1301,8.200092,8.200092,10000.0,10000.0,59.96424,24278.0,,,,
1302,8.210093,8.210093,10000.0,10000.0,60.07773,24294.0,,,,
1303,8.220093,8.220093,10000.0,10000.0,60.017757,24311.0,,,,
1304,8.230093,8.230093,10000.0,10000.0,60.126797,24327.0,,,,
1305,8.240093,8.240093,10000.0,10000.0,60.06986,24345.0,,,,
1306,8.250093,8.250093,10000.0,10000.0,60.078705,24361.0,,,,
1307,8.260094,8.260094,10000.0,10000.0,59.627754,24381.0,,,,
1308,8.270094,8.270094,10000.0,10000.0,60.081226,24394.0,,,,
1309,8.280094,8.280094,10000.0,10000.0,60.210567,24410.0,,,,
1310,8.290094,8.290094,10000.0,10000.0,59.9489,24429.0,,,,
1311,8.300095,8.300095,10000.0,10000.0,59.88082,24446.0,,,,
1312,8.310095,8.310095,10000.0,10000.0,59.996006,24461.0,,,,
1313,8.320095,8.320095,10000.0,10000.0,60.197468,24477.0,,,,
1314,8.330095,8.330095,10000.0,10000.0,60.17717,24494.0,,,,
1315,8.3400955,8.3400955,10000.0,10000.0,59.78974,24513.0,,,,
1316,8.350096,8.350096,10000.0,10000.0,59.8951,24529.0,,,,
1317,8.360096,8.360096,10000.0,10000.0,59.891754,24545.0,,,,
1318,8.370096,8.370096,10000.0,10000.0,59.998486,24561.0,,,,
1319,8.380096,8.380096,10000.0,10000.0,59.74794,24579.0,,,,
