frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
1428,1515.01,408.01,10000.0,10000.0,1518.0,387.0,60.259003,26548.0,,,,
1429,1515.02,408.02002,10000.0,10000.0,1518.0,388.0,59.919666,26567.0,,,,
1430,1515.03,408.03003,10000.0,10000.0,1518.0,389.0,60.06697,26583.0,,,,
1431,1515.04,408.04004,10000.0,10000.0,1518.0,389.0,59.65131,26602.0,,,,
1432,1515.05,408.05005,10000.0,10000.0,1518.0,390.0,60.133133,26616.0,,,,
1433,1515.06,408.06006,10000.0,10000.0,1518.0,390.0,60.23723,26632.0,,,,
1434,1515.0701,408.07007,10000.0,10000.0,1518.0,391.0,59.997116,26650.0,,,,
1435,1515.0801,408.08008,10000.0,10000.0,1518.0,391.0,59.864506,26667.0,,,,
1436,1515.0901,408.0901,10000.0,10000.0,1518.0,392.0,60.153217,26683.0,,,,
1437,1515.1001,408.1001,10000.0,10000.0,1518.0,393.0,60.124294,26700.0,,,,
1438,1515.1101,408.1101,10000.0,10000.0,1518.0,393.0,60.214233,26715.0,,,,
1439,1515.1201,408.12012,10000.0,10000.0,1518.0,394.0,60.19156,26733.0,,,,
1440,1515.1301,408.13013,10000.0,10000.0,1517.0,394.0,59.96474,26750.0,,,,
1441,1515.1401,408.14014,10000.0,10000.0,1517.0,395.0,60.081795,26766.0,,,,
1442,1515.1501,408.15015,10000.0,10000.0,1517.0,396.0,60.026524,26783.0,,,,
1443,1515.1602,408.16016,10000.0,10000.0,1517.0,396.0,60.157314,26799.0,,,,
1444,1515.1702,408.17017,10000.0,10000.0,1517.0,397.0,60.0518,26817.0,,,,
1445,1515.1802,408.18018,10000.0,10000.0,1517.0,397.0,59.848244,26834.0,,,,
1446,1515.1902,408.1902,10000.0,10000.0,1517.0,398.0,59.801655,26851.0,,,,
1447,1515.2002,408.2002,10000.0,10000.0,1517.0,399.0,60.074013,26866.0,,,,
1448,1515.2102,408.2102,10000.0,10000.0,1517.0,399.0,59.83076,26884.0,,,,
1449,1515.2202,408.2202,10000.0,10000.0,1517.0,400.0,59.888763,26901.0,,,,
1450,1515.2302,408.23022,10000.0,10000.0,1516.0,401.0,60.263954,26916.0,,,,
1451,1515.2402,408.24023,10000.0,10000.0,1516.0,401.0,60.217735,26932.0,,,,
1452,1515.2502,408.25024,10000.0,10000.0,1516.0,402.0,59.790997,26951.0,,,,
1453,1515.2603,408.26025,10000.0,10000.0,1516.0,402.0,60.057972,26966.0,,,,
1454,1515.2703,408.27026,10000.0,10000.0,1516.0,403.0,59.667747,26986.0,,,,
