frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 2
2260,0.9499994,0.9499994,10000.0,10000.0,60.01299,39396.0,,,
2261,0.9599994,0.9599994,10000.0,10000.0,60.03213,39412.0,,,
2262,0.9699994,0.9699994,10000.0,10000.0,59.978653,39429.0,,,
2263,0.97999936,0.97999936,10000.0,10000.0,59.92756,39446.0,,,
2264,0.98999935,0.98999935,10000.0,10000.0,60.058895,39462.0,,,
2265,0.99999934,0.99999934,10000.0,10000.0,59.80553,39480.0,,,
2266,1.0099994,1.0099994,10000.0,10000.0,59.944874,39496.0,,,
2267,1.0199994,1.0199994,10000.0,10000.0,59.895863,39513.0,,,
2268,1.0299994,1.0299994,10000.0,10000.0,60.024113,39529.0,,,
2269,1.0399994,1.0399994,10000.0,10000.0,59.970707,39546.0,,,
2270,1.0499994,1.0499994,10000.0,10000.0,59.92004,39563.0,,,
2271,1.0599993,1.0599993,10000.0,10000.0,59.878315,39580.0,,,
2272,1.0699993,1.0699993,10000.0,10000.0,59.99736,39596.0,,,
2273,1.0799993,1.0799993,10000.0,10000.0,60.001877,39613.0,,,
2274,1.0899993,1.0899993,10000.0,10000.0,59.95086,39630.0,,,
2275,1.0999993,1.0999993,10000.0,10000.0,59.889305,39647.0,,,
2276,1.1099993,1.1099993,10000.0,10000.0,60.01607,39663.0,,,
2277,1.1199993,1.1199993,10000.0,10000.0,59.780586,39681.0,,,
2278,1.1299993,1.1299993,10000.0,10000.0,60.097973,39696.0,,,
2279,1.1399993,1.1399993,10000.0,10000.0,60.041428,39713.0,,,
2280,1.1499993,1.1499993,10000.0,10000.0,59.798496,39731.0,,,
2281,1.1599993,1.1599993,10000.0,10000.0,60.11681,39746.0,,,
2282,1.1699992,1.1699992,10000.0,10000.0,60.059902,39763.0,,,
2283,1.1799992,1.1799992,10000.0,10000.0,59.81594,39781.0,,,
2284,1.1899992,1.1899992,10000.0,10000.0,60.134174,39796.0,,,
2285,1.1999992,1.1999992,10000.0,10000.0,60.07505,39812.0,,,
2286,1.2099992,1.2099992,10000.0,10000.0,60.19854,39828.0,,,
2287,1.2199992,1.2199992,10000.0,10000.0,60.137287,39845.0,,,
2288,1.2299992,1.2299992,10000.0,10000.0,60.078182,39862.0,,,
2289,1.2399992,1.2399992,10000.0,10000.0,60.0187,39879.0,,,
2290,1.2499992,1.2499992,10000.0,10000.0,59.969887,39896.0,,,
2291,1.2599992,1.2599992,10000.0,10000.0,59.98324,39913.0,,,
2292,1.2699991,1.2699991,10000.0,10000.0,59.92747,39930.0,,,
2293,1.2799991,1.2799991,10000.0,10000.0,59.882244,39947.0,,,
2294,1.2899991,1.2899991,10000.0,10000.0,60.01805,39963.0,,,
2295,1.2999991,1.2999991,10000.0,10000.0,59.760822,39981.0,,,
2296,1.3099991,1.3099991,10000.0,10000.0,60.09822,39996.0,,,
2297,1.3199991,1.3199991,10000.0,10000.0,59.854126,40014.0,,,
2298,1.3299991,1.3299991,10000.0,10000.0,59.989384,40030.0,,,
2299,1.3399991,1.3399991,10000.0,10000.0,60.119728,40046.0,,,
2300,1.3499991,1.3499991,10000.0,10000.0,60.05587,40063.0,,,
2301,1.3599991,1.3599991,10000.0,10000.0,60.001144,40079.0,,,
2302,1.369999,1.369999,10000.0,10000.0,59.94341,40096.0,,,
2303,1.379999,1.379999,10000.0,10000.0,60.079018,40113.0,,,
2304,1.389999,1.389999,10000.0,10000.0,59.79712,40131.0,,,
2305,1.399999,1.399999,10000.0,10000.0,60.11569,40146.0,,,
2306,1.409999,1.409999,10000.0,10000.0,60.052364,40163.0,,,
2307,1.419999,1.419999,10000.0,10000.0,60.18521,40179.0,,,
2308,1.429999,1.429999,10000.0,10000.0,60.113426,40195.0,,,
2309,1.439999,1.439999,10000.0,10000.0,60.058372,40211.0,,,
2310,1.449999,1.449999,10000.0,10000.0,60.12535,40229.0,,,
2311,1.459999,1.459999,10000.0,10000.0,59.87709,40247.0,,,
2312,1.469999,1.469999,10000.0,10000.0,60.006363,40263.0,,,
2313,1.479999,1.479999,10000.0,10000.0,59.94753,40280.0,,,
2314,1.4899989,1.4899989,10000.0,10000.0,59.71553,40298.0,,,
2315,1.4999989,1.4999989,10000.0,10000.0,60.019238,40313.0,,,
2316,1.5099989,1.5099989,10000.0,10000.0,59.954903,40330.0,,,
2317,1.5199989,1.5199989,10000.0,10000.0,60.089733,40346.0,,,
2318,1.5299989,1.5299989,10000.0,10000.0,60.032967,40363.0,,,
2319,1.5399989,1.5399989,10000.0,10000.0,60.15514,40379.0,,,
2320,1.5499989,1.5499989,10000.0,10000.0,59.899773,40397.0,,,
2321,1.5599989,1.5599989,10000.0,10000.0,60.03968,40413.0,,,
2322,1.5699989,1.5699989,10000.0,10000.0,60.03962,40429.0,,,
2323,1.5799989,1.5799989,10000.0,10000.0,60.013924,40446.0,,,
2324,1.5899988,1.5899988,10000.0,10000.0,59.96205,40463.0,,,
2325,1.5999988,1.5999988,10000.0,10000.0,59.91725,40480.0,,,
2326,1.6099988,1.6099988,10000.0,10000.0,60.045815,40496.0,,,
2327,1.6199988,1.6199988,10000.0,10000.0,59.994904,40513.0,,,
2328,1.6299988,1.6299988,10000.0,10000.0,60.026466,40529.0,,,
2329,1.6399988,1.6399988,10000.0,10000.0,59.96873,40546.0,,,
2330,1.6499988,1.6499988,10000.0,10000.0,59.906284,40563.0,,,
2331,1.6599988,1.6599988,10000.0,10000.0,60.035603,40579.0,,,
2332,1.6699988,1.6699988,10000.0,10000.0,60.162956,40595.0,,,
