frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
875,0.01,0.01,10000.0,10000.0,60.00525,21065.0,,,,
876,0.02,0.02,10000.0,10000.0,58.953117,21074.0,,,,
877,0.03,0.03,10000.0,10000.0,58.762825,21089.0,,,,
878,0.04,0.04,10000.0,10000.0,58.50355,21107.0,,,,
879,0.049999997,0.049999997,10000.0,10000.0,59.013653,21121.0,,,,
880,0.059999995,0.059999995,10000.0,10000.0,59.01797,21138.0,,,,
881,0.06999999,0.06999999,10000.0,10000.0,58.993294,21155.0,,,,
882,0.07999999,0.07999999,10000.0,10000.0,58.850975,21173.0,,,,
883,0.08999999,0.08999999,10000.0,10000.0,58.898224,21189.0,,,,
884,0.09999999,0.09999999,10000.0,10000.0,59.15331,21205.0,,,,
885,0.109999985,0.109999985,10000.0,10000.0,59.31005,21221.0,,,,
886,0.11999998,0.11999998,10000.0,10000.0,59.058968,21239.0,,,,
887,0.12999998,0.12999998,10000.0,10000.0,58.933136,21257.0,,,,
888,0.13999999,0.13999999,10000.0,10000.0,59.237896,21272.0,,,,
889,0.14999999,0.14999999,10000.0,10000.0,59.272625,21289.0,,,,
890,0.16,0.16,10000.0,10000.0,59.534393,21304.0,,,,
891,0.17,0.17,10000.0,10000.0,59.62054,21320.0,,,,
892,0.18,0.18,10000.0,10000.0,59.0847,21340.0,,,,
893,0.19000001,0.19000001,10000.0,10000.0,59.663715,21354.0,,,,
894,0.20000002,0.20000002,10000.0,10000.0,59.61659,21370.0,,,,
895,0.21000002,0.21000002,10000.0,10000.0,59.2029,21390.0,,,,
896,0.22000003,0.22000003,10000.0,10000.0,59.51327,21405.0,,,,
897,0.23000003,0.23000003,10000.0,10000.0,59.497528,21422.0,,,,
898,0.24000004,0.24000004,10000.0,10000.0,59.438732,21439.0,,,,
899,0.25000003,0.25000003,10000.0,10000.0,59.366722,21457.0,,,,
900,0.26000002,0.26000002,10000.0,10000.0,59.706234,21471.0,,,,
901,0.27,0.27,10000.0,10000.0,59.362988,21490.0,,,,
902,0.28,0.28,10000.0,10000.0,59.494232,21506.0,,,,
903,0.29,0.29,10000.0,10000.0,59.81801,21521.0,,,,
