frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
20104,1514.6377,407.6109,-276.0,-257.0,1518.0,387.0,60.135033,341600.0,,,,
20105,1514.2754,407.2218,-276.0,-257.0,1518.0,388.0,60.20213,341616.0,,,,
20106,1513.9131,406.8327,-276.0,-257.0,1518.0,389.0,59.663002,341636.0,,,,
20107,1513.5508,406.4436,-276.0,-257.0,1518.0,389.0,59.920567,341652.0,,,,
20108,1513.1885,406.0545,-276.0,-257.0,1518.0,390.0,59.81716,341669.0,,,,
20109,1512.8262,405.6654,-276.0,-257.0,1518.0,390.0,60.114178,341684.0,,,,
20110,1512.4639,405.2763,-276.0,-257.0,1518.0,391.0,60.21441,341700.0,,,,
20111,1512.1016,404.8872,-276.0,-257.0,1518.0,391.0,59.76333,341719.0,,,,
20112,1511.7393,404.4981,-276.0,-257.0,1518.0,392.0,59.84381,341735.0,,,,
20113,1511.377,404.109,-276.0,-257.0,1518.0,393.0,60.12087,341751.0,,,,
20114,1511.0146,403.7199,-276.0,-257.0,1518.0,393.0,60.024296,341768.0,,,,
20115,1510.6523,403.3308,-276.0,-257.0,1518.0,394.0,60.163177,341784.0,,,,
20116,1510.29,402.9417,-276.0,-257.0,1517.0,394.0,59.75195,341803.0,,,,
20117,1509.9277,402.5526,-276.0,-257.0,1517.0,395.0,60.046658,341818.0,,,,
20118,1509.5654,402.1635,-276.0,-257.0,1517.0,396.0,60.166157,341834.0,,,,
20119,1509.2031,401.7744,-276.0,-257.0,1517.0,396.0,59.992516,341851.0,,,,
20120,1508.8408,401.3853,-276.0,-257.0,1517.0,397.0,60.2235,341866.0,,,,
20121,1508.4785,400.99622,-276.0,-257.0,1517.0,397.0,59.983265,341884.0,,,,
20122,1508.1162,400.60712,-276.0,-257.0,1517.0,398.0,60.097614,341900.0,,,,
20123,1507.7539,400.21802,-276.0,-257.0,1517.0,399.0,59.835453,341918.0,,,,
20124,1507.3916,399.82892,-276.0,-257.0,1517.0,399.0,60.247234,341933.0,,,,
20125,1507.0293,399.43982,-276.0,-257.0,1517.0,400.0,59.72676,341952.0,,,,
20126,1506.667,399.05072,-276.0,-257.0,1516.0,401.0,60.05794,341967.0,,,,
20127,1506.3047,398.66162,-276.0,-257.0,1516.0,401.0,60.254745,341983.0,,,,
20128,1505.9424,398.27252,-276.0,-257.0,1516.0,402.0,59.90515,342001.0,,,,
20129,1505.5801,397.88342,-276.0,-257.0,1516.0,402.0,60.013004,342017.0,,,,
20130,1505.2178,397.49432,-276.0,-257.0,1516.0,403.0,59.948845,342034.0,,,,
20131,1504.8555,397.10522,-276.0,-257.0,1516.0,404.0,59.911648,342051.0,,,,
20132,1504.4932,396.71613,-276.0,-257.0,1516.0,404.0,60.018276,342068.0,,,,
20133,1504.1309,396.32703,-276.0,-257.0,1516.0,405.0,60.15774,342084.0,,,,
20134,1503.7686,395.93793,-276.0,-257.0,1515.0,405.0,60.092194,342100.0,,,,
20135,1503.4062,395.54883,-276.0,-257.0,1515.0,406.0,59.825985,342119.0,,,,
20136,1503.044,395.15973,-276.0,-257.0,1515.0,407.0,60.141514,342133.0,,,,
20137,1502.6816,394.77063,-276.0,-257.0,1515.0,407.0,60.0296,342151.0,,,,
20138,1502.3193,394.38153,-276.0,-257.0,1515.0,408.0,60.200325,342166.0,,,,
20139,1501.957,393.99243,-276.0,-257.0,1515.0,409.0,59.757393,342185.0,,,,
20140,1501.5947,393.60333,-276.0,-257.0,1515.0,409.0,60.088684,342200.0,,,,
20141,1501.2324,393.21423,-276.0,-257.0,1515.0,410.0,60.0031,342217.0,,,,
20142,1500.8701,392.82513,-276.0,-257.0,1515.0,410.0,60.23853,342233.0,,,,
20143,1500.5078,392.43604,-276.0,-257.0,1514.0,411.0,60.071526,342251.0,,,,
20144,1500.1455,392.04694,-276.0,-257.0,1514.0,412.0,59.720276,342269.0,,,,
20145,1499.7832,391.65784,-276.0,-257.0,1514.0,412.0,60.235382,342283.0,,,,
20146,1499.4209,391.26874,-276.0,-257.0,1514.0,413.0,60.0649,342301.0,,,,
20147,1499.0586,390.87964,-276.0,-257.0,1514.0,414.0,60.008137,342317.0,,,,
20148,1498.6963,390.49054,-276.0,-257.0,1514.0,414.0,59.948746,342334.0,,,,
20149,1498.334,390.10144,-276.0,-257.0,1514.0,415.0,60.086575,342350.0,,,,
20150,1497.9717,389.71234,-276.0,-257.0,1514.0,416.0,59.99617,342367.0,,,,
20151,1497.6094,389.32324,-276.0,-257.0,1513.0,416.0,59.820187,342385.0,,,,
20152,1497.2471,388.93414,-276.0,-257.0,1513.0,417.0,59.83549,342402.0,,,,
20153,1496.8848,388.54504,-276.0,-257.0,1513.0,417.0,60.012424,342417.0,,,,
20154,1496.5225,388.15594,-276.0,-257.0,1513.0,418.0,59.580696,342437.0,,,,
20155,1496.1602,387.76685,-276.0,-257.0,1513.0,419.0,60.10526,342450.0,,,,
20156,1495.7979,387.37775,-276.0,-257.0,1513.0,419.0,59.680317,342469.0,,,,
20157,1495.4355,386.98865,-276.0,-257.0,1513.0,420.0,59.80956,342485.0,,,,
20158,1495.0732,386.59955,-276.0,-257.0,1513.0,421.0,59.970943,342501.0,,,,
20159,1494.7109,386.21045,-276.0,-257.0,1512.0,421.0,60.090023,342517.0,,,,
20160,1494.3486,385.82135,-276.0,-257.0,1512.0,422.0,59.699127,342536.0,,,,
20161,1493.9863,385.43225,-276.0,-257.0,1512.0,422.0,60.136044,342551.0,,,,
20162,1493.624,385.04315,-276.0,-257.0,1512.0,423.0,59.845314,342569.0,,,,
20163,1493.2617,384.65405,-276.0,-257.0,1512.0,424.0,60.297478,342583.0,,,,
20164,1492.8994,384.26495,-276.0,-257.0,1512.0,424.0,60.123722,342601.0,,,,
20165,1492.5371,383.87585,-276.0,-257.0,1512.0,425.0,60.066685,342618.0,,,,
20166,1492.1748,383.48676,-276.0,-257.0,1512.0,426.0,60.160847,342634.0,,,,
20167,1491.8125,383.09766,-276.0,-257.0,1511.0,426.0,60.11864,342651.0,,,,
20168,1491.4502,382.70856,-276.0,-257.0,1511.0,427.0,60.01923,342668.0,,,,
20169,1491.0879,382.31946,-276.0,-257.0,1511.0,427.0,59.883472,342685.0,,,,
20170,1490.7256,381.93036,-276.0,-257.0,1511.0,428.0,59.880833,342702.0,,,,
20171,1490.3633,381.54126,-276.0,-257.0,1511.0,429.0,60.046043,342718.0,,,,
20172,1490.001,381.15216,-276.0,-257.0,1511.0,429.0,60.163227,342734.0,,,,
20173,1489.6387,380.76306,-276.0,-257.0,1511.0,430.0,60.099842,342751.0,,,,
20174,1489.2764,380.37396,-276.0,-257.0,1510.0,431.0,59.65503,342769.0,,,,
20175,1488.9141,379.98486,-276.0,-257.0,1510.0,431.0,60.18526,342783.0,,,,
20176,1488.5518,379.59576,-276.0,-257.0,1510.0,432.0,59.9337,342802.0,,,,
20177,1488.1895,379.20667,-276.0,-257.0,1510.0,432.0,60.01807,342818.0,,,,
20178,1487.8271,378.81757,-276.0,-257.0,1510.0,433.0,60.119274,342834.0,,,,
20179,1487.4648,378.42847,-276.0,-257.0,1510.0,434.0,60.09737,342851.0,,,,
20180,1487.1025,378.03937,-276.0,-257.0,1509.0,434.0,59.71594,342869.0,,,,
20181,1486.7402,377.65027,-276.0,-257.0,1509.0,435.0,60.00378,342884.0,,,,
20182,1486.3779,377.26117,-276.0,-257.0,1509.0,436.0,60.11001,342900.0,,,,
20183,1486.0156,376.87207,-276.0,-257.0,1509.0,436.0,60.06223,342917.0,,,,
20184,1485.6533,376.48297,-276.0,-257.0,1509.0,437.0,60.24604,342933.0,,,,
20185,1485.291,376.09387,-276.0,-257.0,1509.0,437.0,59.807026,342953.0,,,,
20186,1484.9287,375.70477,-276.0,-257.0,1508.0,438.0,60.032093,342967.0,,,,
20187,1484.5664,375.31567,-276.0,-257.0,1508.0,439.0,59.977116,342984.0,,,,
20188,1484.2041,374.92657,-276.0,-257.0,1508.0,439.0,60.096596,343000.0,,,,
20189,1483.8418,374.53748,-276.0,-257.0,1508.0,440.0,60.019043,343017.0,,,,
20190,1483.4795,374.14838,-276.0,-257.0,1508.0,440.0,59.808853,343036.0,,,,
20191,1483.1172,373.75928,-276.0,-257.0,1508.0,441.0,59.935734,343051.0,,,,
20192,1482.7549,373.37018,-276.0,-257.0,1507.0,442.0,60.225685,343067.0,,,,
20193,1482.3926,372.98108,-276.0,-257.0,1507.0,442.0,60.14001,343084.0,,,,
20194,1482.0303,372.59198,-276.0,-257.0,1507.0,443.0,59.635326,343103.0,,,,
20195,1481.668,372.20288,-276.0,-257.0,1507.0,444.0,60.138245,343117.0,,,,
20196,1481.3057,371.81378,-276.0,-257.0,1507.0,444.0,59.78166,343136.0,,,,
20197,1480.9434,371.42468,-276.0,-257.0,1507.0,445.0,59.93175,343151.0,,,,
20198,1480.581,371.03558,-276.0,-257.0,1507.0,446.0,60.040424,343167.0,,,,
20199,1480.2188,370.64648,-276.0,-257.0,1506.0,446.0,59.60398,343187.0,,,,
20200,1479.8564,370.2574,-276.0,-257.0,1506.0,447.0,59.967514,343202.0,,,,
20201,1479.4941,369.8683,-276.0,-257.0,1506.0,447.0,59.829174,343220.0,,,,
20202,1479.1318,369.4792,-276.0,-257.0,1506.0,448.0,60.178192,343233.0,,,,
20203,1478.7695,369.0901,-276.0,-257.0,1506.0,449.0,60.276787,343250.0,,,,
20204,1478.4072,368.701,-276.0,-257.0,1506.0,449.0,60.00239,343268.0,,,,
20205,1478.0449,368.3119,-276.0,-257.0,1506.0,450.0,59.73616,343286.0,,,,
20206,1477.6826,367.9228,-276.0,-257.0,1505.0,451.0,59.92747,343302.0,,,,
20207,1477.3203,367.5337,-276.0,-257.0,1505.0,451.0,60.051838,343318.0,,,,
20208,1476.958,367.1446,-276.0,-257.0,1505.0,452.0,59.8909,343335.0,,,,
20209,1476.5957,366.7555,-276.0,-257.0,1505.0,453.0,59.94349,343351.0,,,,
20210,1476.2334,366.3664,-276.0,-257.0,1505.0,453.0,60.073452,343367.0,,,,
20211,1475.8711,365.9773,-276.0,-257.0,1505.0,454.0,60.128616,343384.0,,,,
20212,1475.5088,365.5882,-276.0,-257.0,1505.0,455.0,60.12201,343400.0,,,,
20213,1475.1465,365.1991,-276.0,-257.0,1505.0,455.0,59.694077,343419.0,,,,
