frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
1443,0.6399997,0.6399997,10000.0,10000.0,59.742954,30540.0,,,,
1444,0.6499997,0.6499997,10000.0,10000.0,59.88794,30556.0,,,,
1445,0.65999967,0.65999967,10000.0,10000.0,60.04173,30572.0,,,,
1446,0.66999966,0.66999966,10000.0,10000.0,59.946182,30589.0,,,,
1447,0.67999965,0.67999965,10000.0,10000.0,59.9076,30606.0,,,,
1448,0.68999964,0.68999964,10000.0,10000.0,60.052593,30622.0,,,,
1449,0.69999963,0.69999963,10000.0,10000.0,59.972893,30640.0,,,,
1450,0.7099996,0.7099996,10000.0,10000.0,59.897064,30657.0,,,,
1451,0.7199996,0.7199996,10000.0,10000.0,60.050125,30672.0,,,,
1452,0.7299996,0.7299996,10000.0,10000.0,60.01292,30689.0,,,,
1453,0.7399996,0.7399996,10000.0,10000.0,59.911648,30706.0,,,,
1454,0.7499996,0.7499996,10000.0,10000.0,59.693996,30724.0,,,,
1455,0.7599996,0.7599996,10000.0,10000.0,60.04691,30739.0,,,,
1456,0.76999956,0.76999956,10000.0,10000.0,59.819477,30757.0,,,,
1457,0.77999955,0.77999955,10000.0,10000.0,60.065792,30772.0,,,,
1458,0.78999954,0.78999954,10000.0,10000.0,60.070976,30789.0,,,,
1459,0.79999954,0.79999954,10000.0,10000.0,60.10641,30805.0,,,,
1460,0.8099995,0.8099995,10000.0,10000.0,60.051903,30822.0,,,,
1461,0.8199995,0.8199995,10000.0,10000.0,60.056503,30839.0,,,,
1462,0.8299995,0.8299995,10000.0,10000.0,60.07743,30855.0,,,,
1463,0.8399995,0.8399995,10000.0,10000.0,60.072044,30872.0,,,,
1464,0.8499995,0.8499995,10000.0,10000.0,60.04197,30889.0,,,,
1465,0.8599995,0.8599995,10000.0,10000.0,59.915874,30906.0,,,,
1466,0.86999947,0.86999947,10000.0,10000.0,59.786613,30924.0,,,,
1467,0.87999946,0.87999946,10000.0,10000.0,60.068493,30939.0,,,,
1468,0.88999945,0.88999945,10000.0,10000.0,59.967705,30956.0,,,,
1469,0.89999944,0.89999944,10000.0,10000.0,60.035667,30973.0,,,,
1470,0.90999943,0.90999943,10000.0,10000.0,60.012012,30989.0,,,,
1471,0.9199994,0.9199994,10000.0,10000.0,59.923637,31007.0,,,,
1472,0.9299994,0.9299994,10000.0,10000.0,60.06241,31022.0,,,,
1473,0.9399994,0.9399994,10000.0,10000.0,60.04564,31039.0,,,,
1474,0.9499994,0.9499994,10000.0,10000.0,59.99084,31056.0,,,,
1475,0.9599994,0.9599994,10000.0,10000.0,60.035892,31072.0,,,,
1476,0.9699994,0.9699994,10000.0,10000.0,59.989864,31089.0,,,,
1477,0.97999936,0.97999936,10000.0,10000.0,60.075253,31105.0,,,,
1478,0.98999935,0.98999935,10000.0,10000.0,60.013927,31123.0,,,,
1479,0.99999934,0.99999934,10000.0,10000.0,60.034443,31139.0,,,,
1480,1.0099994,1.0099994,10000.0,10000.0,59.988636,31156.0,,,,
1481,1.0199994,1.0199994,10000.0,10000.0,60.033737,31172.0,,,,
1482,1.0299994,1.0299994,10000.0,10000.0,60.016273,31189.0,,,,
1483,1.0399994,1.0399994,10000.0,10000.0,59.55899,31208.0,,,,
1484,1.0499994,1.0499994,10000.0,10000.0,59.69819,31224.0,,,,
1485,1.0599993,1.0599993,10000.0,10000.0,59.82094,31240.0,,,,
1486,1.0699993,1.0699993,10000.0,10000.0,59.974693,31256.0,,,,
1487,1.0799993,1.0799993,10000.0,10000.0,60.091923,31273.0,,,,
1488,1.0899993,1.0899993,10000.0,10000.0,60.190754,31288.0,,,,
1489,1.0999993,1.0999993,10000.0,10000.0,59.569733,31309.0,,,,
1490,1.1099993,1.1099993,10000.0,10000.0,60.065636,31323.0,,,,
1491,1.1199993,1.1199993,10000.0,10000.0,59.63983,31342.0,,,,
1492,1.1299993,1.1299993,10000.0,10000.0,60.14867,31355.0,,,,
1493,1.1399993,1.1399993,10000.0,10000.0,60.0566,31373.0,,,,
1494,1.1499993,1.1499993,10000.0,10000.0,60.064034,31389.0,,,,
1495,1.1599993,1.1599993,10000.0,10000.0,60.054493,31406.0,,,,
1496,1.1699992,1.1699992,10000.0,10000.0,59.973434,31423.0,,,,
1497,1.1799992,1.1799992,10000.0,10000.0,59.89982,31440.0,,,,
1498,1.1899992,1.1899992,10000.0,10000.0,60.10169,31456.0,,,,
1499,1.1999992,1.1999992,10000.0,10000.0,59.910732,31474.0,,,,
1500,1.2099992,1.2099992,10000.0,10000.0,60.122715,31489.0,,,,
1501,1.2199992,1.2199992,10000.0,10000.0,60.07148,31506.0,,,,
1502,1.2299992,1.2299992,10000.0,10000.0,59.92552,31523.0,,,,
1503,1.2399992,1.2399992,10000.0,10000.0,60.092728,31539.0,,,,
1504,1.2499992,1.2499992,10000.0,10000.0,59.643738,31558.0,,,,
1505,1.2599992,1.2599992,10000.0,10000.0,60.154472,31572.0,,,,
1506,1.2699991,1.2699991,10000.0,10000.0,60.145096,31589.0,,,,
1507,1.2799991,1.2799991,10000.0,10000.0,59.94522,31606.0,,,,
1508,1.2899991,1.2899991,10000.0,10000.0,60.141758,31622.0,,,,
1509,1.2999991,1.2999991,10000.0,10000.0,60.012928,31640.0,,,,
1510,1.3099991,1.3099991,10000.0,10000.0,60.156715,31655.0,,,,
1511,1.3199991,1.3199991,10000.0,10000.0,59.726048,31674.0,,,,
1512,1.3299991,1.3299991,10000.0,10000.0,60.057156,31689.0,,,,
1513,1.3399991,1.3399991,10000.0,10000.0,60.135483,31705.0,,,,
1514,1.3499991,1.3499991,10000.0,10000.0,59.628788,31725.0,,,,
1515,1.3599991,1.3599991,10000.0,10000.0,60.149635,31738.0,,,,
1516,1.369999,1.369999,10000.0,10000.0,60.13621,31755.0,,,,
1517,1.379999,1.379999,10000.0,10000.0,60.080112,31772.0,,,,
1518,1.389999,1.389999,10000.0,10000.0,59.85253,31790.0,,,,
1519,1.399999,1.399999,10000.0,10000.0,60.151455,31805.0,,,,
1520,1.409999,1.409999,10000.0,10000.0,60.12617,31822.0,,,,
1521,1.419999,1.419999,10000.0,10000.0,60.117393,31838.0,,,,
1522,1.429999,1.429999,10000.0,10000.0,60.125797,31855.0,,,,
1523,1.439999,1.439999,10000.0,10000.0,59.565357,31875.0,,,,
1524,1.449999,1.449999,10000.0,10000.0,60.046078,31890.0,,,,
1525,1.459999,1.459999,10000.0,10000.0,59.955864,31907.0,,,,
1526,1.469999,1.469999,10000.0,10000.0,60.096306,31922.0,,,,
1527,1.479999,1.479999,10000.0,10000.0,59.83531,31941.0,,,,
1528,1.4899989,1.4899989,10000.0,10000.0,60.13452,31955.0,,,,
1529,1.4999989,1.4999989,10000.0,10000.0,59.89946,31973.0,,,,
1530,1.5099989,1.5099989,10000.0,10000.0,59.84478,31990.0,,,,
1531,1.5199989,1.5199989,10000.0,10000.0,60.114494,32005.0,,,,
1532,1.5299989,1.5299989,10000.0,10000.0,59.97403,32023.0,,,,
1533,1.5399989,1.5399989,10000.0,10000.0,59.827084,32040.0,,,,
1534,1.5499989,1.5499989,10000.0,10000.0,60.15185,32055.0,,,,
1535,1.5599989,1.5599989,10000.0,10000.0,60.124287,32071.0,,,,
1536,1.5699989,1.5699989,10000.0,10000.0,60.1071,32089.0,,,,
1537,1.5799989,1.5799989,10000.0,10000.0,60.123295,32105.0,,,,
1538,1.5899988,1.5899988,10000.0,10000.0,60.106247,32122.0,,,,
1539,1.5999988,1.5999988,10000.0,10000.0,60.041466,32139.0,,,,
1540,1.6099988,1.6099988,10000.0,10000.0,60.113636,32155.0,,,,
1541,1.6199988,1.6199988,10000.0,10000.0,59.877457,32173.0,,,,
1542,1.6299988,1.6299988,10000.0,10000.0,60.093132,32188.0,,,,
1543,1.6399988,1.6399988,10000.0,10000.0,60.012486,32206.0,,,,
1544,1.6499988,1.6499988,10000.0,10000.0,60.100914,32222.0,,,,
1545,1.6599988,1.6599988,10000.0,10000.0,60.01346,32239.0,,,,
1546,1.6699988,1.6699988,10000.0,10000.0,60.008446,32256.0,,,,
1547,1.6799988,1.6799988,10000.0,10000.0,60.03091,32272.0,,,,
1548,1.6899987,1.6899987,10000.0,10000.0,59.966316,32289.0,,,,
1549,1.6999987,1.6999987,10000.0,10000.0,59.994526,32306.0,,,,
1550,1.7099987,1.7099987,10000.0,10000.0,59.69397,32324.0,,,,
1551,1.7199987,1.7199987,10000.0,10000.0,59.649208,32341.0,,,,
1552,1.7299987,1.7299987,10000.0,10000.0,60.134148,32355.0,,,,
1553,1.7399987,1.7399987,10000.0,10000.0,59.692806,32374.0,,,,
1554,1.7499987,1.7499987,10000.0,10000.0,59.855137,32390.0,,,,
1555,1.7599987,1.7599987,10000.0,10000.0,60.101135,32405.0,,,,
1556,1.7699987,1.7699987,10000.0,10000.0,59.738026,32424.0,,,,
1557,1.7799987,1.7799987,10000.0,10000.0,60.105118,32438.0,,,,
1558,1.7899987,1.7899987,10000.0,10000.0,59.53173,32459.0,,,,
1559,1.7999986,1.7999986,10000.0,10000.0,60.18112,32471.0,,,,
1560,1.8099986,1.8099986,10000.0,10000.0,59.709213,32491.0,,,,
1561,1.8199986,1.8199986,10000.0,10000.0,60.115273,32505.0,,,,
1562,1.8299986,1.8299986,10000.0,10000.0,60.14759,32522.0,,,,
1563,1.8399986,1.8399986,10000.0,10000.0,60.09488,32539.0,,,,
1564,1.8499986,1.8499986,10000.0,10000.0,59.969635,32556.0,,,,
1565,1.8599986,1.8599986,10000.0,10000.0,60.10386,32572.0,,,,
1566,1.8699986,1.8699986,10000.0,10000.0,59.69554,32591.0,,,,
1567,1.8799986,1.8799986,10000.0,10000.0,60.12829,32605.0,,,,
1568,1.8899986,1.8899986,10000.0,10000.0,59.520878,32625.0,,,,
1569,1.8999985,1.8999985,10000.0,10000.0,60.16763,32638.0,,,,
1570,1.9099985,1.9099985,10000.0,10000.0,60.170925,32655.0,,,,
1571,1.9199985,1.9199985,10000.0,10000.0,60.0691,32672.0,,,,
1572,1.9299985,1.9299985,10000.0,10000.0,60.17977,32688.0,,,,
1573,1.9399985,1.9399985,10000.0,10000.0,60.178886,32705.0,,,,
1574,1.9499985,1.9499985,10000.0,10000.0,59.759457,32724.0,,,,
1575,1.9599985,1.9599985,10000.0,10000.0,60.065205,32739.0,,,,
1576,1.9699985,1.9699985,10000.0,10000.0,59.638203,32758.0,,,,
1577,1.9799985,1.9799985,10000.0,10000.0,59.96242,32773.0,,,,
1578,1.9899985,1.9899985,10000.0,10000.0,60.188217,32788.0,,,,
1579,1.9999985,1.9999985,10000.0,10000.0,60.106564,32805.0,,,,
1580,2.0099986,2.0099986,10000.0,10000.0,59.944424,32823.0,,,,
1581,2.0199986,2.0199986,10000.0,10000.0,59.999996,32839.0,,,,
1582,2.0299985,2.0299985,10000.0,10000.0,59.637753,32858.0,,,,
1583,2.0399985,2.0399985,10000.0,10000.0,59.96161,32873.0,,,,
1584,2.0499985,2.0499985,10000.0,10000.0,60.15574,32889.0,,,,
1585,2.0599985,2.0599985,10000.0,10000.0,60.171036,32905.0,,,,
1586,2.0699985,2.0699985,10000.0,10000.0,60.149048,32922.0,,,,
1587,2.0799985,2.0799985,10000.0,10000.0,60.14025,32938.0,,,,
1588,2.0899985,2.0899985,10000.0,10000.0,60.12805,32955.0,,,,
1589,2.0999985,2.0999985,10000.0,10000.0,60.098457,32972.0,,,,
1590,2.1099985,2.1099985,10000.0,10000.0,59.85567,32990.0,,,,
1591,2.1199985,2.1199985,10000.0,10000.0,60.148815,33005.0,,,,
1592,2.1299984,2.1299984,10000.0,10000.0,59.734184,33024.0,,,,
1593,2.1399984,2.1399984,10000.0,10000.0,59.652355,33041.0,,,,
1594,2.1499984,2.1499984,10000.0,10000.0,60.097607,33056.0,,,,
1595,2.1599984,2.1599984,10000.0,10000.0,60.184834,33072.0,,,,
1596,2.1699984,2.1699984,10000.0,10000.0,59.836075,33090.0,,,,
1597,2.1799984,2.1799984,10000.0,10000.0,59.945354,33106.0,,,,
1598,2.1899984,2.1899984,10000.0,10000.0,60.163803,33122.0,,,,
1599,2.1999984,2.1999984,10000.0,10000.0,60.045692,33139.0,,,,
1600,2.2099984,2.2099984,10000.0,10000.0,60.12255,33155.0,,,,
1601,2.2199984,2.2199984,10000.0,10000.0,59.92712,33173.0,,,,
1602,2.2299984,2.2299984,10000.0,10000.0,59.630127,33192.0,,,,
1603,2.2399983,2.2399983,10000.0,10000.0,60.01338,33206.0,,,,
1604,2.2499983,2.2499983,10000.0,10000.0,60.17003,33222.0,,,,
1605,2.2599983,2.2599983,10000.0,10000.0,60.117558,33239.0,,,,
1606,2.2699983,2.2699983,10000.0,10000.0,60.025467,33256.0,,,,
1607,2.2799983,2.2799983,10000.0,10000.0,60.167835,33272.0,,,,
1608,2.2899983,2.2899983,10000.0,10000.0,60.133587,33288.0,,,,
1609,2.2999983,2.2999983,10000.0,10000.0,59.969105,33306.0,,,,
1610,2.3099983,2.3099983,10000.0,10000.0,60.02702,33322.0,,,,
1611,2.3199983,2.3199983,10000.0,10000.0,60.07162,33339.0,,,,
1612,2.3299983,2.3299983,10000.0,10000.0,59.98568,33356.0,,,,
1613,2.3399982,2.3399982,10000.0,10000.0,59.86327,33374.0,,,,
1614,2.3499982,2.3499982,10000.0,10000.0,60.12217,33389.0,,,,
1615,2.3599982,2.3599982,10000.0,10000.0,60.08089,33405.0,,,,
1616,2.3699982,2.3699982,10000.0,10000.0,59.5965,33425.0,,,,
1617,2.3799982,2.3799982,10000.0,10000.0,59.872498,33440.0,,,,
1618,2.3899982,2.3899982,10000.0,10000.0,60.154167,33455.0,,,,
1619,2.3999982,2.3999982,10000.0,10000.0,59.87068,33474.0,,,,
1620,2.4099982,2.4099982,10000.0,10000.0,60.18238,33488.0,,,,
1621,2.4199982,2.4199982,10000.0,10000.0,59.985435,33506.0,,,,
1622,2.4299982,2.4299982,10000.0,10000.0,59.941864,33523.0,,,,
1623,2.4399981,2.4399981,10000.0,10000.0,60.06526,33539.0,,,,
1624,2.4499981,2.4499981,10000.0,10000.0,59.782146,33557.0,,,,
1625,2.4599981,2.4599981,10000.0,10000.0,60.16632,33572.0,,,,
1626,2.4699981,2.4699981,10000.0,10000.0,60.141148,33588.0,,,,
1627,2.479998,2.479998,10000.0,10000.0,60.116398,33605.0,,,,
1628,2.489998,2.489998,10000.0,10000.0,59.685665,33624.0,,,,
1629,2.499998,2.499998,10000.0,10000.0,60.178654,33638.0,,,,
1630,2.509998,2.509998,10000.0,10000.0,60.020775,33656.0,,,,
1631,2.519998,2.519998,10000.0,10000.0,59.749786,33674.0,,,,
1632,2.529998,2.529998,10000.0,10000.0,60.107605,33688.0,,,,
1633,2.539998,2.539998,10000.0,10000.0,59.801373,33707.0,,,,
1634,2.549998,2.549998,10000.0,10000.0,60.121326,33722.0,,,,
1635,2.559998,2.559998,10000.0,10000.0,59.80582,33741.0,,,,
1636,2.569998,2.569998,10000.0,10000.0,60.145596,33755.0,,,,
1637,2.579998,2.579998,10000.0,10000.0,60.100357,33772.0,,,,
1638,2.589998,2.589998,10000.0,10000.0,59.91373,33789.0,,,,
1639,2.599998,2.599998,10000.0,10000.0,60.174797,33805.0,,,,
1640,2.609998,2.609998,10000.0,10000.0,59.46284,33826.0,,,,
1641,2.619998,2.619998,10000.0,10000.0,60.159035,33838.0,,,,
1642,2.629998,2.629998,10000.0,10000.0,59.691856,33858.0,,,,
1643,2.639998,2.639998,10000.0,10000.0,60.019318,33872.0,,,,
1644,2.649998,2.649998,10000.0,10000.0,60.095703,33889.0,,,,
1645,2.659998,2.659998,10000.0,10000.0,59.532997,33909.0,,,,
1646,2.669998,2.669998,10000.0,10000.0,60.206028,33922.0,,,,
1647,2.679998,2.679998,10000.0,10000.0,59.941467,33940.0,,,,
1648,2.689998,2.689998,10000.0,10000.0,60.041348,33956.0,,,,
1649,2.699998,2.699998,10000.0,10000.0,60.13592,33972.0,,,,
1650,2.709998,2.709998,10000.0,10000.0,60.22373,33988.0,,,,
1651,2.719998,2.719998,10000.0,10000.0,60.22612,34004.0,,,,
1652,2.7299979,2.7299979,10000.0,10000.0,59.522346,34025.0,,,,
1653,2.7399979,2.7399979,10000.0,10000.0,59.891163,34040.0,,,,
1654,2.7499979,2.7499979,10000.0,10000.0,59.792454,34057.0,,,,
1655,2.7599978,2.7599978,10000.0,10000.0,59.826824,34073.0,,,,
1656,2.7699978,2.7699978,10000.0,10000.0,60.17861,34088.0,,,,
1657,2.7799978,2.7799978,10000.0,10000.0,59.899464,34106.0,,,,
1658,2.7899978,2.7899978,10000.0,10000.0,59.90124,34123.0,,,,
1659,2.7999978,2.7999978,10000.0,10000.0,59.985737,34139.0,,,,
1660,2.8099978,2.8099978,10000.0,10000.0,59.641964,34158.0,,,,
1661,2.8199978,2.8199978,10000.0,10000.0,59.729576,34174.0,,,,
1662,2.8299978,2.8299978,10000.0,10000.0,60.18607,34188.0,,,,
1663,2.8399978,2.8399978,10000.0,10000.0,60.114136,34205.0,,,,
1664,2.8499978,2.8499978,10000.0,10000.0,60.27659,34221.0,,,,
1665,2.8599977,2.8599977,10000.0,10000.0,60.01527,34239.0,,,,
1666,2.8699977,2.8699977,10000.0,10000.0,60.081703,34255.0,,,,
1667,2.8799977,2.8799977,10000.0,10000.0,59.749935,34274.0,,,,
1668,2.8899977,2.8899977,10000.0,10000.0,60.268784,34288.0,,,,
1669,2.8999977,2.8999977,10000.0,10000.0,60.241356,34304.0,,,,
1670,2.9099977,2.9099977,10000.0,10000.0,59.827213,34323.0,,,,
1671,2.9199977,2.9199977,10000.0,10000.0,60.14694,34338.0,,,,
1672,2.9299977,2.9299977,10000.0,10000.0,60.07415,34355.0,,,,
1673,2.9399977,2.9399977,10000.0,10000.0,60.252018,34371.0,,,,
1674,2.9499977,2.9499977,10000.0,10000.0,59.935947,34389.0,,,,
1675,2.9599977,2.9599977,10000.0,10000.0,60.061783,34405.0,,,,
1676,2.9699976,2.9699976,10000.0,10000.0,60.221855,34421.0,,,,
1677,2.9799976,2.9799976,10000.0,10000.0,59.632782,34441.0,,,,
1678,2.9899976,2.9899976,10000.0,10000.0,60.064854,34455.0,,,,
1679,2.9999976,2.9999976,10000.0,10000.0,59.69277,34474.0,,,,
1680,3.0099976,3.0099976,10000.0,10000.0,60.243782,34488.0,,,,
1681,3.0199976,3.0199976,10000.0,10000.0,60.064804,34505.0,,,,
1682,3.0299976,3.0299976,10000.0,10000.0,60.005535,34522.0,,,,
1683,3.0399976,3.0399976,10000.0,10000.0,59.648373,34541.0,,,,
1684,3.0499976,3.0499976,10000.0,10000.0,59.747887,34557.0,,,,
1685,3.0599976,3.0599976,10000.0,10000.0,59.76747,34574.0,,,,
1686,3.0699975,3.0699975,10000.0,10000.0,60.195076,34588.0,,,,
1687,3.0799975,3.0799975,10000.0,10000.0,59.606693,34608.0,,,,
1688,3.0899975,3.0899975,10000.0,10000.0,60.259148,34621.0,,,,
1689,3.0999975,3.0999975,10000.0,10000.0,59.53945,34643.0,,,,
1690,3.1099975,3.1099975,10000.0,10000.0,59.821297,34657.0,,,,
1691,3.1199975,3.1199975,10000.0,10000.0,59.909122,34673.0,,,,
1692,3.1299975,3.1299975,10000.0,10000.0,60.238194,34689.0,,,,
1693,3.1399975,3.1399975,10000.0,10000.0,60.26667,34705.0,,,,
1694,3.1499975,3.1499975,10000.0,10000.0,59.85932,34724.0,,,,
1695,3.1599975,3.1599975,10000.0,10000.0,59.956146,34740.0,,,,
1696,3.1699975,3.1699975,10000.0,10000.0,60.20972,34755.0,,,,
1697,3.1799974,3.1799974,10000.0,10000.0,60.197803,34772.0,,,,
1698,3.1899974,3.1899974,10000.0,10000.0,60.222324,34788.0,,,,
1699,3.1999974,3.1999974,10000.0,10000.0,60.144077,34805.0,,,,
1700,3.2099974,3.2099974,10000.0,10000.0,60.206112,34822.0,,,,
1701,3.2199974,3.2199974,10000.0,10000.0,60.18155,34838.0,,,,
1702,3.2299974,3.2299974,10000.0,10000.0,60.234947,34855.0,,,,
1703,3.2399974,3.2399974,10000.0,10000.0,59.560497,34876.0,,,,
1704,3.2499974,3.2499974,10000.0,10000.0,59.93839,34890.0,,,,
1705,3.2599974,3.2599974,10000.0,10000.0,60.060043,34906.0,,,,
1706,3.2699974,3.2699974,10000.0,10000.0,60.19771,34922.0,,,,
1707,3.2799973,3.2799973,10000.0,10000.0,59.753654,34941.0,,,,
1708,3.2899973,3.2899973,10000.0,10000.0,59.931404,34956.0,,,,
1709,3.2999973,3.2999973,10000.0,10000.0,59.796486,34974.0,,,,
1710,3.3099973,3.3099973,10000.0,10000.0,60.14443,34989.0,,,,
1711,3.3199973,3.3199973,10000.0,10000.0,59.91109,35007.0,,,,
1712,3.3299973,3.3299973,10000.0,10000.0,60.108204,35022.0,,,,
1713,3.3399973,3.3399973,10000.0,10000.0,59.818924,35040.0,,,,
1714,3.3499973,3.3499973,10000.0,10000.0,60.246254,35055.0,,,,
1715,3.3599973,3.3599973,10000.0,10000.0,59.811672,35074.0,,,,
1716,3.3699973,3.3699973,10000.0,10000.0,60.226284,35088.0,,,,
1717,3.3799973,3.3799973,10000.0,10000.0,60.039406,35106.0,,,,
1718,3.3899972,3.3899972,10000.0,10000.0,59.601208,35126.0,,,,
1719,3.3999972,3.3999972,10000.0,10000.0,59.957,35140.0,,,,
1720,3.4099972,3.4099972,185.0,10000.0,59.927444,35157.0,,,,
1721,3.9505377,3.4199972,185.0,10000.0,59.973263,35173.0,,,,
1722,4.4910784,3.4299972,185.0,10000.0,60.21394,35188.0,,,,
1723,5.031619,3.4399972,185.0,10000.0,60.196793,35205.0,,,,
1724,5.57216,3.4499972,185.0,10000.0,60.216087,35221.0,,,,
1725,6.1127005,3.4599972,185.0,10000.0,60.133717,35239.0,,,,
1726,6.653241,3.4699972,185.0,10000.0,60.06229,35256.0,,,,
1727,7.193782,3.4799972,185.0,10000.0,59.949593,35273.0,,,,
1728,7.7343225,3.4899971,185.0,10000.0,60.018787,35289.0,,,,
1729,8.274863,3.4999971,185.0,10000.0,60.026653,35306.0,,,,
1730,8.815404,3.5099971,185.0,10000.0,59.769276,35324.0,,,,
1731,9.355945,3.5199971,185.0,10000.0,60.146828,35338.0,,,,
1732,9.896485,3.529997,185.0,10000.0,60.033382,35356.0,,,,
1733,10.437026,3.539997,185.0,10000.0,59.796856,35374.0,,,,
1734,10.977567,3.549997,185.0,10000.0,60.104103,35389.0,,,,
1735,11.518107,3.559997,185.0,10000.0,60.15118,35405.0,,,,
1736,12.058648,3.569997,185.0,10000.0,59.815453,35424.0,,,,
1737,12.599189,3.579997,185.0,10000.0,59.88978,35440.0,,,,
1738,13.1397295,3.589997,185.0,10000.0,59.769028,35458.0,,,,
1739,13.68027,3.599997,185.0,10000.0,60.161606,35472.0,,,,
