frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
18785,1623.2717,436.89908,368.0,-991.0,1627.0,415.0,59.9565,314826.0,,,
18786,1623.5435,436.79816,368.0,-991.0,1627.0,416.0,59.90666,314843.0,,,
18787,1623.8152,436.69724,368.0,-991.0,1627.0,416.0,60.0398,314858.0,,,
18788,1624.0869,436.5963,368.0,-991.0,1627.0,417.0,59.984303,314875.0,,,
18789,1624.3586,436.4954,368.0,-991.0,1627.0,418.0,59.929577,314893.0,,,
18790,1624.6304,436.39447,368.0,-991.0,1627.0,418.0,59.69827,314910.0,,,
18791,1624.9021,436.29355,368.0,-991.0,1626.0,419.0,59.812084,314926.0,,,
18792,1625.1738,436.19263,368.0,-991.0,1626.0,419.0,59.949924,314942.0,,,
18793,1625.4456,436.0917,368.0,-991.0,1626.0,420.0,59.900024,314959.0,,,
18794,1625.7173,435.99078,368.0,-991.0,1626.0,421.0,60.036263,314975.0,,,
18795,1625.989,435.88986,368.0,-991.0,1626.0,421.0,59.978485,314992.0,,,
18796,1626.2607,435.78894,368.0,-991.0,1626.0,422.0,60.01609,315009.0,,,
18797,1626.5325,435.68802,368.0,-991.0,1626.0,423.0,59.961716,315026.0,,,
18798,1626.8042,435.5871,368.0,-991.0,1626.0,423.0,59.911297,315043.0,,,
18799,1627.0759,435.48618,368.0,-991.0,1626.0,424.0,59.850563,315060.0,,,
18800,1627.3477,435.38525,368.0,-991.0,1626.0,425.0,59.986828,315076.0,,,
18801,1627.6194,435.28433,368.0,-991.0,1625.0,425.0,60.119457,315092.0,,,
18802,1627.8911,435.1834,368.0,-991.0,1625.0,426.0,59.882507,315110.0,,,
18803,1628.1628,435.0825,368.0,-991.0,1625.0,427.0,60.191128,315125.0,,,
18804,1628.4346,434.98157,368.0,-991.0,1625.0,427.0,59.94044,315142.0,,,
18805,1628.7063,434.88065,368.0,-991.0,1625.0,428.0,60.078133,315158.0,,,
18806,1628.978,434.77972,368.0,-991.0,1625.0,429.0,60.023605,315175.0,,,
18807,1629.2498,434.6788,368.0,-991.0,1625.0,429.0,59.96983,315193.0,,,
18808,1629.5215,434.57788,368.0,-991.0,1625.0,430.0,60.099262,315208.0,,,
18809,1629.7932,434.47696,368.0,-991.0,1625.0,430.0,60.12778,315225.0,,,
18810,1630.065,434.37604,368.0,-991.0,1624.0,431.0,60.07554,315242.0,,,
18811,1630.3367,434.27512,368.0,-991.0,1624.0,432.0,59.834362,315260.0,,,
18812,1630.6084,434.1742,368.0,-991.0,1624.0,432.0,59.970917,315276.0,,,
18813,1630.8801,434.07327,368.0,-991.0,1624.0,433.0,60.10057,315292.0,,,
18814,1631.1519,433.97235,368.0,-991.0,1624.0,434.0,60.042973,315309.0,,,
18815,1631.4236,433.87143,368.0,-991.0,1624.0,434.0,59.89826,315326.0,,,
18816,1631.6953,433.7705,368.0,-991.0,1624.0,435.0,59.93541,315343.0,,,
18817,1631.967,433.6696,368.0,-991.0,1624.0,436.0,60.058956,315358.0,,,
18818,1632.2388,433.56866,368.0,-991.0,1623.0,436.0,60.191917,315374.0,,,
18819,1632.5105,433.46774,368.0,-991.0,1623.0,437.0,59.953278,315392.0,,,
18820,1632.7822,433.36682,368.0,-991.0,1623.0,438.0,59.89291,315409.0,,,
18821,1633.054,433.2659,368.0,-991.0,1623.0,438.0,60.034122,315426.0,,,
18822,1633.3257,433.16498,368.0,-991.0,1623.0,439.0,60.066105,315442.0,,,
18823,1633.5974,433.06406,368.0,-991.0,1623.0,440.0,60.02155,315459.0,,,
18824,1633.8691,432.96313,368.0,-991.0,1623.0,441.0,60.10358,315475.0,,,
18825,1634.1409,432.8622,368.0,-991.0,1623.0,441.0,60.08445,315492.0,,,
18826,1634.4126,432.7613,368.0,-991.0,1622.0,442.0,60.031563,315509.0,,,
18827,1634.6843,432.66037,368.0,-991.0,1622.0,443.0,59.974155,315526.0,,,
18828,1634.956,432.55945,368.0,-991.0,1622.0,443.0,59.92279,315542.0,,,
18829,1635.2278,432.45853,368.0,-991.0,1622.0,444.0,60.05308,315558.0,,,
18830,1635.4995,432.3576,368.0,-991.0,1622.0,445.0,60.000824,315575.0,,,
18831,1635.7712,432.25668,368.0,-991.0,1622.0,445.0,60.1327,315591.0,,,
18832,1636.043,432.15576,368.0,-991.0,1622.0,446.0,59.698315,315610.0,,,
18833,1636.3147,432.05484,368.0,-991.0,1621.0,447.0,59.75364,315627.0,,,
18834,1636.5864,431.95392,368.0,-991.0,1621.0,447.0,59.885265,315643.0,,,
18835,1636.8582,431.853,368.0,-991.0,1621.0,448.0,60.021763,315659.0,,,
18836,1637.1299,431.75208,368.0,-991.0,1621.0,449.0,60.147526,315675.0,,,
18837,1637.4016,431.65115,368.0,-991.0,1621.0,449.0,59.90121,315693.0,,,
18838,1637.6733,431.55023,368.0,-991.0,1621.0,450.0,59.85859,315710.0,,,
18839,1637.9451,431.4493,368.0,-991.0,1621.0,451.0,59.992508,315726.0,,,
18840,1638.2168,431.3484,368.0,-991.0,1621.0,451.0,60.12365,315742.0,,,
18841,1638.4885,431.24747,368.0,-991.0,1620.0,452.0,59.883984,315760.0,,,
18842,1638.7603,431.14655,368.0,-991.0,1620.0,453.0,60.00943,315775.0,,,
18843,1639.032,431.04562,368.0,-991.0,1620.0,453.0,60.144424,315791.0,,,
18844,1639.3037,430.9447,368.0,-991.0,1620.0,454.0,60.083073,315809.0,,,
18845,1639.5754,430.84378,368.0,-991.0,1620.0,455.0,60.027824,315826.0,,,
18846,1639.8472,430.74286,368.0,-991.0,1620.0,455.0,60.062878,315842.0,,,
18847,1640.1189,430.64194,368.0,-991.0,1620.0,456.0,59.82644,315860.0,,,
18848,1640.3906,430.54102,368.0,-991.0,1619.0,457.0,60.13579,315875.0,,,
18849,1640.6624,430.4401,368.0,-991.0,1619.0,457.0,59.883644,315893.0,,,
18850,1640.9341,430.33917,368.0,-991.0,1619.0,458.0,60.026142,315909.0,,,
18851,1641.2058,430.23825,368.0,-991.0,1619.0,459.0,59.97396,315926.0,,,
18852,1641.4775,430.13733,368.0,-991.0,1619.0,459.0,59.91679,315943.0,,,
18853,1641.7493,430.0364,368.0,-991.0,1619.0,460.0,59.86543,315960.0,,,
18854,1642.021,429.9355,368.0,-991.0,1618.0,461.0,60.00294,315976.0,,,
18855,1642.2927,429.83456,368.0,-991.0,1618.0,461.0,59.94957,315993.0,,,
18856,1642.5645,429.73364,368.0,-991.0,1618.0,462.0,59.900497,316009.0,,,
18857,1642.8362,429.63272,368.0,-991.0,1618.0,463.0,60.03181,316025.0,,,
18858,1643.1079,429.5318,368.0,-991.0,1618.0,463.0,59.973995,316042.0,,,
18859,1643.3796,429.43088,368.0,-991.0,1618.0,464.0,59.92147,316059.0,,,
18860,1643.6514,429.32996,368.0,-991.0,1617.0,465.0,60.059162,316075.0,,,
18861,1643.9231,429.22903,368.0,-991.0,1617.0,465.0,60.096077,316092.0,,,
18862,1644.1948,429.1281,368.0,-991.0,1617.0,466.0,60.03527,316109.0,,,
18863,1644.4666,429.0272,368.0,-991.0,1617.0,467.0,59.978767,316126.0,,,
18864,1644.7383,428.92627,368.0,-991.0,1617.0,467.0,60.106762,316142.0,,,
18865,1645.01,428.82535,368.0,-991.0,1616.0,468.0,60.049385,316159.0,,,
18866,1645.2817,428.72443,368.0,-991.0,1616.0,469.0,60.000214,316176.0,,,
18867,1645.5535,428.6235,368.0,-991.0,1616.0,469.0,60.116684,316193.0,,,
18868,1645.8252,428.52258,368.0,-991.0,1616.0,470.0,59.87362,316210.0,,,
18869,1646.0969,428.42166,368.0,-991.0,1616.0,471.0,60.001377,316226.0,,,
18870,1646.3687,428.32074,368.0,-991.0,1616.0,471.0,60.13493,316241.0,,,
18871,1646.6404,428.21982,368.0,-991.0,1615.0,472.0,59.886868,316259.0,,,
18872,1646.9121,428.1189,368.0,-991.0,1615.0,473.0,60.02895,316275.0,,,
18873,1647.1838,428.01797,368.0,-991.0,1615.0,473.0,59.974754,316292.0,,,
