frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 2
1224,0.5499998,0.5499998,10000.0,10000.0,60.16107,22141.0,,,
1225,0.55999976,0.55999976,10000.0,10000.0,60.20699,22155.0,,,
1226,0.56999975,0.56999975,10000.0,10000.0,59.928116,22173.0,,,
1227,0.57999974,0.57999974,10000.0,10000.0,60.054413,22189.0,,,
1228,0.58999974,0.58999974,10000.0,10000.0,59.98015,22206.0,,,
1229,0.5999997,0.5999997,10000.0,10000.0,60.070293,22222.0,,,
1230,0.6099997,0.6099997,10000.0,10000.0,60.145977,22239.0,,,
1231,0.6199997,0.6199997,10000.0,10000.0,59.972622,22256.0,,,
1232,0.6299997,0.6299997,10000.0,10000.0,60.13556,22272.0,,,
1233,0.6399997,0.6399997,10000.0,10000.0,59.880146,22291.0,,,
1234,0.6499997,0.6499997,10000.0,10000.0,59.98185,22306.0,,,
1235,0.65999967,0.65999967,10000.0,10000.0,60.115955,22322.0,,,
1236,0.66999966,0.66999966,10000.0,10000.0,59.927975,22341.0,,,
1237,0.67999965,0.67999965,10000.0,10000.0,60.138447,22355.0,,,
1238,0.68999964,0.68999964,10000.0,10000.0,59.903168,22373.0,,,
1239,0.69999963,0.69999963,10000.0,10000.0,60.02681,22389.0,,,
1240,0.7099996,0.7099996,10000.0,10000.0,59.91446,22406.0,,,
1241,0.7199996,0.7199996,10000.0,10000.0,59.392372,22426.0,,,
1242,0.7299996,0.7299996,10000.0,10000.0,60.05905,22439.0,,,
1243,0.7399996,0.7399996,10000.0,10000.0,60.013634,22456.0,,,
1244,0.7499996,0.7499996,10000.0,10000.0,60.159218,22472.0,,,
1245,0.7599996,0.7599996,10000.0,10000.0,59.9868,22489.0,,,
1246,0.76999956,0.76999956,10000.0,10000.0,59.934387,22506.0,,,
1247,0.77999955,0.77999955,10000.0,10000.0,59.585056,22525.0,,,
1248,0.78999954,0.78999954,10000.0,10000.0,60.106792,22539.0,,,
1249,0.79999954,0.79999954,10000.0,10000.0,60.048782,22556.0,,,
1250,0.8099995,0.8099995,10000.0,10000.0,60.175873,22572.0,,,
1251,0.8199995,0.8199995,10000.0,10000.0,60.18421,22589.0,,,
1252,0.8299995,0.8299995,10000.0,10000.0,60.01248,22606.0,,,
1253,0.8399995,0.8399995,10000.0,10000.0,60.159134,22622.0,,,
1254,0.8499995,0.8499995,10000.0,10000.0,60.049957,22639.0,,,
1255,0.8599995,0.8599995,10000.0,10000.0,59.950687,22656.0,,,
1256,0.86999947,0.86999947,10000.0,10000.0,59.30847,22676.0,,,
1257,0.87999946,0.87999946,10000.0,10000.0,60.030884,22689.0,,,
1258,0.88999945,0.88999945,10000.0,10000.0,60.006695,22706.0,,,
1259,0.89999944,0.89999944,10000.0,10000.0,60.079647,22722.0,,,
1260,0.90999943,0.90999943,10000.0,10000.0,59.97137,22739.0,,,
1261,0.9199994,0.9199994,10000.0,10000.0,60.193565,22755.0,,,
1262,0.9299994,0.9299994,10000.0,10000.0,60.089985,22773.0,,,
1263,0.9399994,0.9399994,10000.0,10000.0,60.190826,22789.0,,,
1264,0.9499994,0.9499994,10000.0,10000.0,60.11956,22805.0,,,
1265,0.9599994,0.9599994,10000.0,10000.0,59.94751,22824.0,,,
1266,0.9699994,0.9699994,10000.0,10000.0,60.083706,22840.0,,,
1267,0.97999936,0.97999936,10000.0,10000.0,60.02482,22857.0,,,
1268,0.98999935,0.98999935,10000.0,10000.0,59.97319,22874.0,,,
1269,0.99999934,0.99999934,10000.0,10000.0,60.10175,22890.0,,,
1270,1.0099994,1.0099994,10000.0,10000.0,60.044327,22907.0,,,
1271,1.0199994,1.0199994,10000.0,10000.0,59.99038,22923.0,,,
1272,1.0299994,1.0299994,10000.0,10000.0,59.93464,22940.0,,,
1273,1.0399994,1.0399994,10000.0,10000.0,60.068283,22956.0,,,
1274,1.0499994,1.0499994,10000.0,10000.0,59.960793,22974.0,,,
1275,1.0599993,1.0599993,10000.0,10000.0,60.074486,22990.0,,,
1276,1.0699993,1.0699993,10000.0,10000.0,59.835052,23008.0,,,
1277,1.0799993,1.0799993,10000.0,10000.0,59.969185,23024.0,,,
1278,1.0899993,1.0899993,10000.0,10000.0,59.912872,23041.0,,,
1279,1.0999993,1.0999993,10000.0,10000.0,60.049786,23057.0,,,
1280,1.1099993,1.1099993,10000.0,10000.0,59.937786,23074.0,,,
1281,1.1199993,1.1199993,10000.0,10000.0,60.06831,23090.0,,,
1282,1.1299993,1.1299993,10000.0,10000.0,60.00824,23107.0,,,
1283,1.1399993,1.1399993,10000.0,10000.0,59.94719,23124.0,,,
1284,1.1499993,1.1499993,10000.0,10000.0,60.087173,23140.0,,,
1285,1.1599993,1.1599993,10000.0,10000.0,60.19983,23156.0,,,
1286,1.1699992,1.1699992,10000.0,10000.0,59.774986,23175.0,,,
1287,1.1799992,1.1799992,10000.0,10000.0,60.093063,23190.0,,,
1288,1.1899992,1.1899992,10000.0,10000.0,59.842407,23208.0,,,
1289,1.1999992,1.1999992,10000.0,10000.0,59.983273,23224.0,,,
1290,1.2099992,1.2099992,10000.0,10000.0,60.111603,23240.0,,,
1291,1.2199992,1.2199992,10000.0,10000.0,59.962654,23257.0,,,
1292,1.2299992,1.2299992,10000.0,10000.0,60.0833,23273.0,,,
1293,1.2399992,1.2399992,10000.0,10000.0,60.02478,23290.0,,,
1294,1.2499992,1.2499992,10000.0,10000.0,60.151146,23306.0,,,
1295,1.2599992,1.2599992,10000.0,10000.0,59.901535,23324.0,,,
1296,1.2699991,1.2699991,10000.0,10000.0,60.038586,23340.0,,,
1297,1.2799991,1.2799991,10000.0,10000.0,60.014023,23357.0,,,
1298,1.2899991,1.2899991,10000.0,10000.0,59.968597,23373.0,,,
1299,1.2999991,1.2999991,10000.0,10000.0,60.00384,23390.0,,,
1300,1.3099991,1.3099991,10000.0,10000.0,60.12683,23406.0,,,
1301,1.3199991,1.3199991,10000.0,10000.0,60.07316,23423.0,,,
1302,1.3299991,1.3299991,10000.0,10000.0,60.003765,23440.0,,,
1303,1.3399991,1.3399991,10000.0,10000.0,60.127464,23456.0,,,
1304,1.3499991,1.3499991,10000.0,10000.0,60.07697,23473.0,,,
1305,1.3599991,1.3599991,10000.0,10000.0,60.014652,23490.0,,,
1306,1.369999,1.369999,10000.0,10000.0,60.16046,23506.0,,,
1307,1.379999,1.379999,10000.0,10000.0,59.91943,23524.0,,,
1308,1.389999,1.389999,10000.0,10000.0,60.045784,23540.0,,,
1309,1.399999,1.399999,10000.0,10000.0,59.99662,23557.0,,,
1310,1.409999,1.409999,10000.0,10000.0,59.8976,23574.0,,,
1311,1.419999,1.419999,10000.0,10000.0,60.035786,23590.0,,,
1312,1.429999,1.429999,10000.0,10000.0,59.977856,23607.0,,,
1313,1.439999,1.439999,10000.0,10000.0,60.0967,23623.0,,,
1314,1.449999,1.449999,10000.0,10000.0,60.046547,23640.0,,,
