frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 2
123750,744.4315,271.73672,169.0,261.0,59.979416,2064364.0,,,
123751,745.02325,272.11987,169.0,261.0,59.927814,2064381.0,,,
123752,745.615,272.50302,169.0,261.0,60.060764,2064397.0,,,
123753,746.2067,272.88617,169.0,261.0,60.075775,2064413.0,,,
123754,746.79846,273.26932,169.0,261.0,60.018776,2064430.0,,,
123755,747.3902,273.65247,169.0,261.0,60.146305,2064446.0,,,
123756,747.98193,274.0356,169.0,261.0,59.942104,2064464.0,,,
123757,748.57367,274.41876,169.0,261.0,59.894043,2064481.0,,,
123758,749.1654,274.8019,169.0,261.0,60.028355,2064497.0,,,
123759,749.75714,275.18506,169.0,261.0,60.145294,2064513.0,,,
123760,750.3489,275.5682,169.0,261.0,59.971256,2064530.0,,,
123761,750.9406,275.95135,169.0,261.0,60.11094,2064546.0,,,
123762,751.53235,276.3345,169.0,261.0,60.049885,2064563.0,,,
123763,752.1241,276.71765,169.0,261.0,60.002003,2064580.0,,,
123764,752.7158,277.1008,169.0,261.0,59.947834,2064597.0,,,
123765,753.30756,277.48395,169.0,261.0,60.07362,2064613.0,,,
123766,753.8993,277.8671,169.0,261.0,59.741726,2064632.0,,,
123767,754.491,278.25024,169.0,261.0,60.059776,2064647.0,,,
123768,755.08276,278.6334,169.0,261.0,60.0051,2064664.0,,,
123769,755.6745,279.01654,169.0,261.0,59.95223,2064681.0,,,
123770,756.26624,279.3997,169.0,261.0,60.082886,2064697.0,,,
123771,756.858,279.78284,169.0,261.0,60.027035,2064714.0,,,
123772,757.4497,280.166,169.0,261.0,59.971947,2064731.0,,,
123773,758.04144,280.54913,169.0,261.0,60.10616,2064746.0,,,
123774,758.6332,280.93228,169.0,261.0,59.862843,2064764.0,,,
123775,759.2249,281.31543,169.0,261.0,59.99392,2064781.0,,,
123776,759.81665,281.69858,169.0,261.0,60.12653,2064796.0,,,
123777,760.4084,282.08173,169.0,261.0,59.877483,2064814.0,,,
123778,761.0001,282.46487,169.0,261.0,59.832462,2064831.0,,,
123779,761.59186,282.84802,169.0,261.0,59.96896,2064847.0,,,
123780,762.1836,283.23117,169.0,261.0,59.82638,2064865.0,,,
123781,762.7753,283.61432,169.0,261.0,60.142193,2064880.0,,,
123782,763.36707,283.99747,169.0,261.0,60.079205,2064897.0,,,
123783,763.9588,284.3806,169.0,261.0,60.02381,2064914.0,,,
123784,764.55054,284.76376,169.0,261.0,59.9699,2064931.0,,,
123785,765.1423,285.1469,169.0,261.0,59.915558,2064948.0,,,
123786,765.734,285.53006,169.0,261.0,60.053215,2064964.0,,,
123787,766.32574,285.9132,169.0,261.0,59.998035,2064980.0,,,
123788,766.9175,286.29636,169.0,261.0,59.948994,2064997.0,,,
123789,767.5092,286.6795,169.0,261.0,60.073536,2065013.0,,,
123790,768.10095,287.06265,169.0,261.0,59.83924,2065031.0,,,
123791,768.6927,287.4458,169.0,261.0,60.15872,2065046.0,,,
123792,769.2844,287.82895,169.0,261.0,60.097363,2065063.0,,,
123793,769.87616,288.2121,169.0,261.0,60.099777,2065080.0,,,
123794,770.4679,288.59525,169.0,261.0,59.850414,2065098.0,,,
123795,771.05963,288.9784,169.0,261.0,59.996635,2065114.0,,,
123796,771.65137,289.36154,169.0,261.0,60.12218,2065130.0,,,
123797,772.2431,289.7447,169.0,261.0,59.882942,2065148.0,,,
123798,772.83484,290.12784,169.0,261.0,60.016144,2065164.0,,,
123799,773.4266,290.511,169.0,261.0,59.959286,2065181.0,,,
123800,774.0183,290.89413,169.0,261.0,59.9147,2065198.0,,,
123801,774.61005,291.27728,169.0,261.0,60.044518,2065214.0,,,
123802,775.2018,291.66043,169.0,261.0,59.712994,2065232.0,,,
123803,775.7935,292.04358,169.0,261.0,60.035828,2065247.0,,,
123804,776.38525,292.42673,169.0,261.0,60.165688,2065263.0,,,
123805,776.977,292.80988,169.0,261.0,60.10177,2065280.0,,,
123806,777.5687,293.19302,169.0,261.0,60.044453,2065297.0,,,
123807,778.16046,293.57617,169.0,261.0,59.99021,2065314.0,,,
123808,778.7522,293.95932,169.0,261.0,60.025536,2065330.0,,,
123809,779.34393,294.34247,169.0,261.0,59.78856,2065348.0,,,
123810,779.93567,294.72562,169.0,261.0,59.829037,2065365.0,,,
123811,780.5274,295.10876,169.0,261.0,60.138084,2065380.0,,,
123812,781.11914,295.4919,169.0,261.0,59.905914,2065398.0,,,
123813,781.7109,295.87506,169.0,261.0,60.038513,2065414.0,,,
123814,782.3026,296.2582,169.0,261.0,59.978065,2065431.0,,,
123815,782.89435,296.64136,169.0,261.0,59.93018,2065448.0,,,
123816,783.4861,297.0245,169.0,261.0,60.061577,2065464.0,,,
123817,784.0778,297.40765,169.0,261.0,60.00573,2065480.0,,,
123818,784.66956,297.7908,169.0,261.0,60.133842,2065496.0,,,
123819,785.2613,298.17395,169.0,261.0,59.888947,2065514.0,,,
123820,785.853,298.5571,169.0,261.0,60.01852,2065530.0,,,
123821,786.44476,298.94025,169.0,261.0,59.958157,2065547.0,,,
123822,787.0365,299.3234,169.0,261.0,60.0932,2065563.0,,,
123823,787.62823,299.70654,169.0,261.0,60.036022,2065580.0,,,
123824,788.22,300.0897,169.0,261.0,60.035366,2065597.0,,,
123825,788.8117,300.47284,169.0,261.0,59.97866,2065614.0,,,
123826,789.40344,300.856,169.0,261.0,59.92478,2065631.0,,,
123827,789.9952,301.23914,169.0,261.0,60.061115,2065647.0,,,
123828,790.5869,301.62228,169.0,261.0,60.001133,2065664.0,,,
123829,791.17865,302.00543,169.0,261.0,59.952168,2065681.0,,,
123830,791.7704,302.38858,169.0,261.0,60.079777,2065697.0,,,
123831,792.3621,302.77173,169.0,261.0,60.02313,2065714.0,,,
123832,792.95386,303.15488,169.0,261.0,59.969215,2065731.0,,,
123833,793.5456,303.53802,169.0,261.0,60.096764,2065748.0,,,
123834,794.1373,303.92117,169.0,261.0,59.858448,2065765.0,,,
123835,794.72906,304.30432,169.0,261.0,60.170353,2065780.0,,,
123836,795.3208,304.68747,169.0,261.0,60.088963,2065797.0,,,
123837,795.91254,305.07062,169.0,261.0,60.03438,2065815.0,,,
123838,796.5043,305.45377,169.0,261.0,59.983288,2065831.0,,,
123839,797.096,305.8369,169.0,261.0,60.10703,2065846.0,,,
123840,797.68774,306.22006,169.0,261.0,60.05108,2065863.0,,,
123841,798.2795,306.6032,169.0,261.0,59.993362,2065880.0,,,
123842,798.8712,306.98636,169.0,261.0,59.943504,2065897.0,,,
123843,799.46295,307.3695,169.0,261.0,60.06989,2065913.0,,,
123844,800.0547,307.75266,169.0,261.0,60.063786,2065930.0,,,
123845,800.6464,308.1358,169.0,261.0,60.01337,2065947.0,,,
123846,801.23816,308.51895,169.0,261.0,59.961815,2065964.0,,,
123847,801.8299,308.9021,169.0,261.0,59.906384,2065981.0,,,
123848,802.42163,309.28525,169.0,261.0,60.0448,2065997.0,,,
123849,803.01337,309.6684,169.0,261.0,59.806984,2066015.0,,,
123850,803.6051,310.05154,169.0,261.0,59.932915,2066031.0,,,
123851,804.19684,310.4347,169.0,261.0,59.891853,2066048.0,,,
123852,804.7886,310.81784,169.0,261.0,60.026592,2066064.0,,,
123853,805.3803,311.201,169.0,261.0,60.15152,2066080.0,,,
123854,805.97205,311.58414,169.0,261.0,59.908905,2066098.0,,,
123855,806.5638,311.9673,169.0,261.0,59.862247,2066115.0,,,
123856,807.1555,312.35043,169.0,261.0,59.99125,2066131.0,,,
123857,807.74725,312.73358,169.0,261.0,59.941536,2066147.0,,,
123858,808.339,313.11673,169.0,261.0,60.07169,2066164.0,,,
123859,808.9307,313.49988,169.0,261.0,60.016037,2066180.0,,,
123860,809.52246,313.88303,169.0,261.0,59.957386,2066197.0,,,
123861,810.1142,314.26617,169.0,261.0,60.091488,2066213.0,,,
123862,810.70593,314.64932,169.0,261.0,59.855877,2066231.0,,,
123863,811.29767,315.03247,169.0,261.0,59.885967,2066248.0,,,
123864,811.8894,315.41562,169.0,261.0,60.026505,2066264.0,,,
123865,812.48114,315.79877,169.0,261.0,59.97195,2066281.0,,,
123866,813.0729,316.18192,169.0,261.0,59.91524,2066298.0,,,
123867,813.6646,316.56506,169.0,261.0,60.0547,2066314.0,,,
123868,814.25635,316.9482,169.0,261.0,59.996166,2066331.0,,,
123869,814.8481,317.33136,169.0,261.0,60.127083,2066347.0,,,
123870,815.4398,317.7145,169.0,261.0,59.8893,2066364.0,,,
