frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
22398,276.9258,712.36365,-1348.0,275.0,274.0,733.0,60.088577,379213.0,,,,
22399,276.85162,712.7273,-1348.0,275.0,274.0,732.0,59.751774,379232.0,,,,
22400,276.77744,713.09094,-1348.0,275.0,274.0,731.0,60.042652,379247.0,,,,
22401,276.70325,713.4546,-1348.0,275.0,274.0,731.0,60.07382,379263.0,,,,
22402,276.62906,713.81824,-1348.0,275.0,274.0,730.0,60.107334,379280.0,,,,
22403,276.55487,714.1819,-1348.0,275.0,274.0,730.0,59.81203,379298.0,,,,
22404,276.48068,714.54553,-1348.0,275.0,274.0,729.0,59.985023,379314.0,,,,
22405,276.4065,714.9092,-1348.0,275.0,274.0,729.0,59.783043,379331.0,,,,
22406,276.3323,715.2728,-1348.0,275.0,274.0,728.0,60.06857,379346.0,,,,
22407,276.25812,715.6365,-1348.0,275.0,274.0,727.0,60.00046,379363.0,,,,
22408,276.18393,716.0001,-1348.0,275.0,274.0,727.0,60.13715,379379.0,,,,
22409,276.10974,716.3638,-1348.0,275.0,274.0,726.0,60.050358,379396.0,,,,
22410,276.03555,716.7274,-1348.0,275.0,275.0,726.0,59.89981,379414.0,,,,
22411,275.96136,717.09106,-1348.0,275.0,275.0,725.0,60.116074,379429.0,,,,
22412,275.88718,717.4547,-1348.0,275.0,275.0,724.0,60.0565,379446.0,,,,
22413,275.813,717.81836,-1348.0,275.0,275.0,724.0,59.983364,379464.0,,,,
22414,275.7388,718.182,-1348.0,275.0,275.0,723.0,60.107418,379480.0,,,,
22415,275.6646,718.54565,-1348.0,275.0,275.0,723.0,59.670692,379499.0,,,,
22416,275.59042,718.9093,-1348.0,275.0,275.0,722.0,60.26965,379512.0,,,,
22417,275.51624,719.27295,-1348.0,275.0,275.0,721.0,60.105354,379529.0,,,,
22418,275.44205,719.6366,-1348.0,275.0,275.0,721.0,60.221127,379546.0,,,,
