frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
2547,0.01,0.01,10000.0,10000.0,59.744396,48305.0,,,,
2548,0.02,0.02,10000.0,10000.0,58.357533,48314.0,,,,
2549,0.03,0.03,10000.0,10000.0,58.241627,48329.0,,,,
2550,0.04,0.04,10000.0,10000.0,58.34648,48345.0,,,,
2551,0.049999997,0.049999997,10000.0,10000.0,58.458004,48361.0,,,,
2552,0.059999995,0.059999995,10000.0,10000.0,58.575035,48378.0,,,,
2553,0.06999999,0.06999999,10000.0,10000.0,58.66823,48395.0,,,,
2554,0.07999999,0.07999999,10000.0,10000.0,58.658073,48412.0,,,,
2555,0.08999999,0.08999999,10000.0,10000.0,58.28915,48432.0,,,,
2556,0.09999999,0.09999999,10000.0,10000.0,58.71072,48445.0,,,,
2557,0.109999985,0.109999985,10000.0,10000.0,58.885834,48461.0,,,,
2558,0.11999998,0.11999998,10000.0,10000.0,58.88792,48478.0,,,,
2559,0.12999998,0.12999998,10000.0,10000.0,58.882824,48495.0,,,,
2560,0.13999999,0.13999999,10000.0,10000.0,59.046886,48511.0,,,,
2561,0.14999999,0.14999999,10000.0,10000.0,59.09965,48528.0,,,,
2562,0.16,0.16,10000.0,10000.0,58.854553,48547.0,,,,
2563,0.17,0.17,10000.0,10000.0,58.933254,48562.0,,,,
2564,0.18,0.18,10000.0,10000.0,58.927914,48579.0,,,,
2565,0.19000001,0.19000001,10000.0,10000.0,59.360126,48595.0,,,,
2566,0.20000002,0.20000002,10000.0,10000.0,59.340813,48611.0,,,,
2567,0.21000002,0.21000002,10000.0,10000.0,59.31544,48628.0,,,,
2568,0.22000003,0.22000003,10000.0,10000.0,58.914997,48647.0,,,,
2569,0.23000003,0.23000003,10000.0,10000.0,59.27721,48662.0,,,,
2570,0.24000004,0.24000004,10000.0,10000.0,59.403923,48678.0,,,,
2571,0.25000003,0.25000003,10000.0,10000.0,59.0927,48697.0,,,,
2572,0.26000002,0.26000002,10000.0,10000.0,59.53894,48712.0,,,,
2573,0.27,0.27,10000.0,10000.0,59.673393,48727.0,,,,
2574,0.28,0.28,10000.0,10000.0,59.094135,48747.0,,,,
2575,0.29,0.29,10000.0,10000.0,59.650608,48761.0,,,,
2576,0.29999998,0.29999998,10000.0,10000.0,59.126698,48780.0,,,,
2577,0.30999997,0.30999997,10000.0,10000.0,59.64098,48794.0,,,,
2578,0.31999996,0.31999996,10000.0,10000.0,59.22981,48814.0,,,,
2579,0.32999995,0.32999995,10000.0,10000.0,59.429443,48829.0,,,,
2580,0.33999994,0.33999994,10000.0,10000.0,59.401085,48846.0,,,,
2581,0.34999993,0.34999993,10000.0,10000.0,59.36681,48863.0,,,,
2582,0.35999992,0.35999992,10000.0,10000.0,59.803528,48878.0,,,,
2583,0.36999992,0.36999992,10000.0,10000.0,59.740505,48895.0,,,,
2584,0.3799999,0.3799999,10000.0,10000.0,59.378513,48914.0,,,,
