frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
20370,1515.0848,407.40118,1179.0,-167.0,1518.0,387.0,60.026073,342412.0,,,,
20371,1515.1697,406.80237,1179.0,-167.0,1518.0,388.0,60.141266,342429.0,,,,
20372,1515.2545,406.20355,1179.0,-167.0,1518.0,389.0,59.97535,342446.0,,,,
20373,1515.3394,405.60474,1179.0,-167.0,1518.0,389.0,60.000233,342463.0,,,,
20374,1515.4242,405.00592,1179.0,-167.0,1518.0,390.0,60.139393,342479.0,,,,
20375,1515.509,404.4071,1179.0,-167.0,1518.0,390.0,60.032257,342496.0,,,,
20376,1515.5939,403.8083,1179.0,-167.0,1518.0,391.0,59.990993,342513.0,,,,
20377,1515.6787,403.20947,1179.0,-167.0,1518.0,391.0,60.105816,342529.0,,,,
20378,1515.7635,402.61066,1179.0,-167.0,1518.0,392.0,59.88336,342547.0,,,,
20379,1515.8484,402.01184,1179.0,-167.0,1518.0,393.0,60.030045,342563.0,,,,
20380,1515.9332,401.41302,1179.0,-167.0,1518.0,393.0,59.955227,342580.0,,,,
20381,1516.0181,400.8142,1179.0,-167.0,1518.0,394.0,59.959927,342596.0,,,,
20382,1516.1029,400.2154,1179.0,-167.0,1517.0,394.0,59.955833,342613.0,,,,
20383,1516.1877,399.61658,1179.0,-167.0,1517.0,395.0,59.96372,342630.0,,,,
20384,1516.2726,399.01776,1179.0,-167.0,1517.0,396.0,59.764736,342647.0,,,,
20385,1516.3574,398.41895,1179.0,-167.0,1517.0,396.0,59.998734,342663.0,,,,
20386,1516.4423,397.82013,1179.0,-167.0,1517.0,397.0,60.149036,342678.0,,,,
20387,1516.5271,397.2213,1179.0,-167.0,1517.0,397.0,60.05396,342696.0,,,,
20388,1516.6119,396.6225,1179.0,-167.0,1517.0,398.0,60.07078,342712.0,,,,
20389,1516.6968,396.02368,1179.0,-167.0,1517.0,399.0,60.09224,342729.0,,,,
20390,1516.7816,395.42487,1179.0,-167.0,1517.0,399.0,60.132183,342745.0,,,,
20391,1516.8665,394.82605,1179.0,-167.0,1517.0,400.0,59.724804,342764.0,,,,
20392,1516.9513,394.22723,1179.0,-167.0,1516.0,401.0,60.107597,342779.0,,,,
20393,1517.0361,393.62842,1179.0,-167.0,1516.0,401.0,60.033577,342796.0,,,,
20394,1517.121,393.0296,1179.0,-167.0,1516.0,402.0,60.063435,342812.0,,,,
20395,1517.2058,392.4308,1179.0,-167.0,1516.0,402.0,59.957996,342829.0,,,,
