frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
1068,0.01,0.01,10000.0,10000.0,59.79001,23460.0,,,,
1069,0.02,0.02,10000.0,10000.0,58.55441,23469.0,,,,
1070,0.03,0.03,10000.0,10000.0,58.069828,23487.0,,,,
1071,0.04,0.04,10000.0,10000.0,58.210377,23502.0,,,,
1072,0.049999997,0.049999997,10000.0,10000.0,58.522556,23517.0,,,,
1073,0.059999995,0.059999995,10000.0,10000.0,58.245777,23536.0,,,,
1074,0.06999999,0.06999999,10000.0,10000.0,58.733086,23551.0,,,,
1075,0.07999999,0.07999999,10000.0,10000.0,58.99763,23566.0,,,,
1076,0.08999999,0.08999999,10000.0,10000.0,59.0505,23583.0,,,,
1077,0.09999999,0.09999999,10000.0,10000.0,58.939667,23600.0,,,,
1078,0.109999985,0.109999985,10000.0,10000.0,58.97728,23617.0,,,,
1079,0.11999998,0.11999998,10000.0,10000.0,58.888653,23634.0,,,,
1080,0.12999998,0.12999998,10000.0,10000.0,58.88545,23651.0,,,,
1081,0.13999999,0.13999999,10000.0,10000.0,58.90481,23668.0,,,,
1082,0.14999999,0.14999999,10000.0,10000.0,59.22485,23683.0,,,,
1083,0.16,0.16,10000.0,10000.0,58.90078,23702.0,,,,
1084,0.17,0.17,10000.0,10000.0,59.284763,23717.0,,,,
1085,0.18,0.18,10000.0,10000.0,58.973034,23735.0,,,,
1086,0.19000001,0.19000001,10000.0,10000.0,59.33759,23750.0,,,,
1087,0.20000002,0.20000002,10000.0,10000.0,59.40414,23766.0,,,,
1088,0.21000002,0.21000002,10000.0,10000.0,59.2897,23784.0,,,,
1089,0.22000003,0.22000003,10000.0,10000.0,59.43807,23800.0,,,,
1090,0.23000003,0.23000003,10000.0,10000.0,59.48919,23816.0,,,,
1091,0.24000004,0.24000004,10000.0,10000.0,59.171944,23836.0,,,,
1092,0.25000003,0.25000003,10000.0,10000.0,59.524124,23850.0,,,,
1093,0.26000002,0.26000002,10000.0,10000.0,59.57681,23866.0,,,,
1094,0.27,0.27,10000.0,10000.0,59.441498,23884.0,,,,
1095,0.28,0.28,10000.0,10000.0,59.592163,23900.0,,,,
1096,0.29,0.29,10000.0,10000.0,59.64711,23916.0,,,,
1097,0.29999998,0.29999998,10000.0,10000.0,59.36568,23935.0,,,,
1098,0.30999997,0.30999997,10000.0,10000.0,59.667908,23950.0,,,,
1099,0.31999996,0.31999996,10000.0,10000.0,59.551407,23967.0,,,,
1100,0.32999995,0.32999995,10000.0,10000.0,59.787838,23983.0,,,,
1101,0.33999994,0.33999994,10000.0,10000.0,59.7256,23999.0,,,,
1102,0.34999993,0.34999993,10000.0,10000.0,59.760483,24016.0,,,,
1103,0.35999992,0.35999992,10000.0,10000.0,59.856697,24032.0,,,,
1104,0.36999992,0.36999992,10000.0,10000.0,59.346603,24052.0,,,,
1105,0.3799999,0.3799999,10000.0,10000.0,59.737785,24067.0,,,,
1106,0.3899999,0.3899999,10000.0,10000.0,59.910076,24082.0,,,,
1107,0.3999999,0.3999999,10000.0,10000.0,59.80954,24099.0,,,,
1108,0.40999988,0.40999988,10000.0,10000.0,59.84464,24116.0,,,,
1109,0.41999987,0.41999987,10000.0,10000.0,59.64773,24134.0,,,,
1110,0.42999986,0.42999986,10000.0,10000.0,59.832382,24150.0,,,,
1111,0.43999985,0.43999985,10000.0,10000.0,59.86752,24167.0,,,,
1112,0.44999984,0.44999984,10000.0,10000.0,59.708576,24184.0,,,,
1113,0.45999983,0.45999983,10000.0,10000.0,59.91618,24200.0,,,,
1114,0.46999982,0.46999982,10000.0,10000.0,59.894527,24217.0,,,,
1115,0.4799998,0.4799998,10000.0,10000.0,59.65588,24235.0,,,,
