frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
19003,1515.6024,408.33334,166.0,300.0,1518.0,387.0,59.998013,322430.0,,,,
19004,1516.2048,408.6667,166.0,300.0,1518.0,388.0,60.060356,322446.0,,,,
19005,1516.8073,409.00003,166.0,300.0,1518.0,389.0,59.94427,322464.0,,,,
19006,1517.4097,409.33337,166.0,300.0,1518.0,389.0,60.109226,322480.0,,,,
19007,1518.0121,409.66672,166.0,300.0,1518.0,390.0,59.883022,322497.0,,,,
19008,1518.6145,410.00006,166.0,300.0,1518.0,390.0,60.069744,322514.0,,,,
19009,1519.2169,410.3334,166.0,300.0,1518.0,391.0,59.93777,322531.0,,,,
19010,1519.8193,410.66675,166.0,300.0,1518.0,391.0,59.961746,322547.0,,,,
19011,1520.4218,411.0001,166.0,300.0,1518.0,392.0,60.01732,322563.0,,,,
19012,1521.0242,411.33344,166.0,300.0,1518.0,393.0,60.02584,322580.0,,,,
19013,1521.6266,411.66678,166.0,300.0,1518.0,393.0,60.135853,322596.0,,,,
19014,1522.229,412.00012,166.0,300.0,1518.0,394.0,59.98403,322613.0,,,,
19015,1522.8314,412.33347,166.0,300.0,1517.0,394.0,59.72033,322632.0,,,,
19016,1523.4338,412.6668,166.0,300.0,1517.0,395.0,59.731922,322648.0,,,,
19017,1524.0363,413.00015,166.0,300.0,1517.0,396.0,59.978256,322663.0,,,,
19018,1524.6387,413.3335,166.0,300.0,1517.0,396.0,60.119907,322680.0,,,,
19019,1525.2411,413.66684,166.0,300.0,1517.0,397.0,60.070087,322697.0,,,,
19020,1525.8435,414.00018,166.0,300.0,1517.0,397.0,60.078197,322713.0,,,,
19021,1526.4459,414.33353,166.0,300.0,1517.0,398.0,59.98926,322730.0,,,,
19022,1527.0483,414.66687,166.0,300.0,1517.0,399.0,59.974754,322747.0,,,,
19023,1527.6508,415.0002,166.0,300.0,1517.0,399.0,59.84403,322764.0,,,,
19024,1528.2532,415.33356,166.0,300.0,1517.0,400.0,59.775223,322781.0,,,,
19025,1528.8556,415.6669,166.0,300.0,1516.0,401.0,60.099285,322796.0,,,,
19026,1529.458,416.00024,166.0,300.0,1516.0,401.0,60.04211,322813.0,,,,
19027,1530.0604,416.3336,166.0,300.0,1516.0,402.0,60.18277,322829.0,,,,
19028,1530.6628,416.66693,166.0,300.0,1516.0,402.0,60.08236,322847.0,,,,
19029,1531.2653,417.00027,166.0,300.0,1516.0,403.0,60.001804,322864.0,,,,
19030,1531.8677,417.33362,166.0,300.0,1516.0,404.0,59.948154,322881.0,,,,
19031,1532.4701,417.66696,166.0,300.0,1516.0,404.0,60.07099,322897.0,,,,
19032,1533.0725,418.0003,166.0,300.0,1516.0,405.0,59.653236,322915.0,,,,
19033,1533.6749,418.33365,166.0,300.0,1515.0,405.0,59.99521,322931.0,,,,
19034,1534.2773,418.667,166.0,300.0,1515.0,406.0,60.172832,322947.0,,,,
19035,1534.8798,419.00034,166.0,300.0,1515.0,407.0,59.93459,322964.0,,,,
19036,1535.4822,419.33368,166.0,300.0,1515.0,407.0,59.752068,322982.0,,,,
19037,1536.0846,419.66702,166.0,300.0,1515.0,408.0,60.04371,322997.0,,,,
19038,1536.687,420.00037,166.0,300.0,1515.0,409.0,59.938896,323014.0,,,,
19039,1537.2894,420.3337,166.0,300.0,1515.0,409.0,59.77901,323031.0,,,,
19040,1537.8918,420.66705,166.0,300.0,1515.0,410.0,60.204674,323046.0,,,,
19041,1538.4943,421.0004,166.0,300.0,1515.0,410.0,59.990524,323064.0,,,,
19042,1539.0967,421.33374,166.0,300.0,1514.0,411.0,59.91336,323081.0,,,,
19043,1539.6991,421.66708,166.0,300.0,1514.0,412.0,60.096035,323096.0,,,,
19044,1540.3015,422.00043,166.0,300.0,1514.0,412.0,59.988068,323114.0,,,,
19045,1540.9039,422.33377,166.0,300.0,1514.0,413.0,60.194912,323129.0,,,,
19046,1541.5063,422.6671,166.0,300.0,1514.0,414.0,59.94917,323147.0,,,,
19047,1542.1088,423.00046,166.0,300.0,1514.0,414.0,59.94196,323164.0,,,,
19048,1542.7112,423.3338,166.0,300.0,1514.0,415.0,59.607937,323183.0,,,,
19049,1543.3136,423.66714,166.0,300.0,1514.0,416.0,60.00589,323197.0,,,,
19050,1543.916,424.0005,166.0,300.0,1513.0,416.0,60.068844,323213.0,,,,
19051,1544.5184,424.33383,166.0,300.0,1513.0,417.0,60.005085,323230.0,,,,
19052,1545.1208,424.66718,166.0,300.0,1513.0,417.0,60.007263,323247.0,,,,
19053,1545.7233,425.00052,166.0,300.0,1513.0,418.0,59.986137,323264.0,,,,
19054,1546.3257,425.33386,166.0,300.0,1513.0,419.0,59.774216,323282.0,,,,
19055,1546.9281,425.6672,166.0,300.0,1513.0,419.0,60.209282,323296.0,,,,
19056,1547.5305,426.00055,166.0,300.0,1513.0,420.0,60.00949,323314.0,,,,
19057,1548.1329,426.3339,166.0,300.0,1513.0,421.0,59.783924,323331.0,,,,
19058,1548.7354,426.66724,166.0,300.0,1512.0,421.0,60.19049,323347.0,,,,
19059,1549.3378,427.00058,166.0,300.0,1512.0,422.0,59.759678,323365.0,,,,
19060,1549.9402,427.33392,166.0,300.0,1512.0,422.0,60.022392,323380.0,,,,
19061,1550.5426,427.66727,166.0,300.0,1512.0,423.0,60.008663,323397.0,,,,
19062,1551.145,428.0006,166.0,300.0,1512.0,424.0,59.753365,323415.0,,,,
19063,1551.7474,428.33395,166.0,300.0,1512.0,424.0,60.14762,323430.0,,,,
19064,1552.3499,428.6673,166.0,300.0,1512.0,425.0,60.127335,323446.0,,,,
19065,1552.9523,429.00064,166.0,300.0,1512.0,426.0,60.12641,323463.0,,,,
19066,1553.5547,429.33398,166.0,300.0,1511.0,426.0,60.182392,323479.0,,,,
19067,1554.1571,429.66733,166.0,300.0,1511.0,427.0,59.99727,323497.0,,,,
19068,1554.7595,430.00067,166.0,300.0,1511.0,427.0,60.05951,323513.0,,,,
19069,1555.3619,430.334,166.0,300.0,1511.0,428.0,59.921803,323531.0,,,,
19070,1555.9644,430.66736,166.0,300.0,1511.0,429.0,60.00206,323547.0,,,,
19071,1556.5668,431.0007,166.0,300.0,1511.0,429.0,60.06161,323563.0,,,,
19072,1557.1692,431.33405,166.0,300.0,1511.0,430.0,60.007755,323580.0,,,,
19073,1557.7716,431.6674,166.0,300.0,1510.0,431.0,59.765167,323598.0,,,,
19074,1558.374,432.00073,166.0,300.0,1510.0,431.0,60.123116,323613.0,,,,
19075,1558.9764,432.33408,166.0,300.0,1510.0,432.0,60.116993,323630.0,,,,
19076,1559.5789,432.66742,166.0,300.0,1510.0,432.0,60.023495,323647.0,,,,
19077,1560.1813,433.00076,166.0,300.0,1510.0,433.0,59.997288,323664.0,,,,
19078,1560.7837,433.3341,166.0,300.0,1510.0,434.0,59.759727,323682.0,,,,
19079,1561.3861,433.66745,166.0,300.0,1509.0,434.0,60.113094,323696.0,,,,
19080,1561.9885,434.0008,166.0,300.0,1509.0,435.0,60.116657,323713.0,,,,
19081,1562.591,434.33414,166.0,300.0,1509.0,436.0,59.9832,323730.0,,,,
19082,1563.1934,434.66748,166.0,300.0,1509.0,436.0,59.984932,323747.0,,,,
19083,1563.7958,435.00082,166.0,300.0,1509.0,437.0,60.04435,323763.0,,,,
19084,1564.3982,435.33417,166.0,300.0,1509.0,437.0,59.993473,323780.0,,,,
19085,1565.0006,435.6675,166.0,300.0,1508.0,438.0,60.172123,323796.0,,,,
19086,1565.603,436.00085,166.0,300.0,1508.0,439.0,60.049297,323813.0,,,,
19087,1566.2054,436.3342,166.0,300.0,1508.0,439.0,59.97136,323830.0,,,,
19088,1566.8079,436.66754,166.0,300.0,1508.0,440.0,59.987186,323847.0,,,,
19089,1567.4103,437.0009,166.0,300.0,1508.0,440.0,59.99464,323864.0,,,,
19090,1568.0127,437.33423,166.0,300.0,1508.0,441.0,60.042484,323880.0,,,,
19091,1568.6151,437.66757,166.0,300.0,1507.0,442.0,59.99475,323897.0,,,,
19092,1569.2175,438.00092,166.0,300.0,1507.0,442.0,60.02724,323914.0,,,,
19093,1569.82,438.33426,166.0,300.0,1507.0,443.0,59.90858,323931.0,,,,
19094,1570.4224,438.6676,166.0,300.0,1507.0,444.0,60.102905,323946.0,,,,
19095,1571.0248,439.00095,166.0,300.0,1507.0,444.0,59.951424,323964.0,,,,
19096,1571.6272,439.3343,166.0,300.0,1507.0,445.0,60.181206,323979.0,,,,
19097,1572.2296,439.66763,166.0,300.0,1507.0,446.0,59.979202,323997.0,,,,
19098,1572.832,440.00098,166.0,300.0,1506.0,446.0,60.028378,324013.0,,,,
19099,1573.4344,440.33432,166.0,300.0,1506.0,447.0,59.96803,324030.0,,,,
19100,1574.0369,440.66766,166.0,300.0,1506.0,447.0,59.96895,324047.0,,,,
19101,1574.6393,441.001,166.0,300.0,1506.0,448.0,59.97472,324064.0,,,,
19102,1575.2417,441.33435,166.0,300.0,1506.0,449.0,59.978455,324081.0,,,,
19103,1575.8441,441.6677,166.0,300.0,1506.0,449.0,60.03401,324097.0,,,,
19104,1576.4465,442.00104,166.0,300.0,1506.0,450.0,60.039425,324113.0,,,,
19105,1577.049,442.33438,166.0,300.0,1505.0,451.0,59.97015,324130.0,,,,
19106,1577.6514,442.66772,166.0,300.0,1505.0,451.0,59.978474,324147.0,,,,
19107,1578.2538,443.00107,166.0,300.0,1505.0,452.0,59.943188,324164.0,,,,
19108,1578.8562,443.3344,166.0,300.0,1505.0,453.0,60.01023,324180.0,,,,
19109,1579.4586,443.66776,166.0,300.0,1505.0,453.0,59.97996,324197.0,,,,
19110,1580.061,444.0011,166.0,300.0,1505.0,454.0,59.603497,324216.0,,,,
19111,1580.6635,444.33444,166.0,300.0,1505.0,455.0,60.0022,324230.0,,,,
19112,1581.2659,444.6678,166.0,300.0,1505.0,455.0,60.005352,324247.0,,,,
19113,1581.8683,445.00113,166.0,300.0,1504.0,456.0,60.05647,324263.0,,,,
19114,1582.4707,445.33447,166.0,300.0,1504.0,457.0,60.01883,324280.0,,,,
19115,1583.0731,445.66782,166.0,300.0,1504.0,457.0,59.996872,324297.0,,,,
19116,1583.6755,446.00116,166.0,300.0,1504.0,458.0,59.994648,324314.0,,,,
19117,1584.278,446.3345,166.0,300.0,1504.0,459.0,59.726074,324332.0,,,,
19118,1584.8804,446.66785,166.0,300.0,1504.0,459.0,60.052082,324347.0,,,,
19119,1585.4828,447.0012,166.0,300.0,1504.0,460.0,60.055714,324364.0,,,,
19120,1586.0852,447.33453,166.0,300.0,1504.0,461.0,60.01706,324380.0,,,,
19121,1586.6876,447.66788,166.0,300.0,1503.0,461.0,60.058136,324397.0,,,,
19122,1587.29,448.00122,166.0,300.0,1503.0,462.0,60.064934,324413.0,,,,
19123,1587.8925,448.33456,166.0,300.0,1503.0,462.0,60.00562,324431.0,,,,
19124,1588.4949,448.6679,166.0,300.0,1503.0,463.0,59.822018,324449.0,,,,
19125,1589.0973,449.00125,166.0,300.0,1503.0,464.0,60.00241,324464.0,,,,
19126,1589.6997,449.3346,166.0,300.0,1503.0,464.0,59.74436,324482.0,,,,
19127,1590.3021,449.66794,166.0,300.0,1503.0,465.0,60.133568,324496.0,,,,
19128,1590.9045,450.00128,166.0,300.0,1503.0,466.0,60.131268,324513.0,,,,
19129,1591.507,450.33463,166.0,300.0,1502.0,466.0,60.118526,324530.0,,,,
19130,1592.1094,450.66797,166.0,300.0,1502.0,467.0,60.094593,324547.0,,,,
19131,1592.7118,451.0013,166.0,300.0,1502.0,468.0,59.770676,324565.0,,,,
19132,1593.3142,451.33466,166.0,300.0,1502.0,468.0,60.0114,324581.0,,,,
19133,1593.9166,451.668,414.0,300.0,1502.0,469.0,60.007847,324597.0,,,,
19134,1594.1582,452.00134,414.0,300.0,1502.0,470.0,60.005894,324614.0,,,,
19135,1594.3998,452.3347,414.0,300.0,1502.0,470.0,60.010326,324630.0,,,,
19136,1594.6414,452.66803,414.0,300.0,1502.0,471.0,60.07015,324647.0,,,,
19137,1594.8829,453.00137,414.0,300.0,1501.0,472.0,60.054905,324663.0,,,,
19138,1595.1245,453.33472,414.0,300.0,1501.0,472.0,60.06413,324680.0,,,,
19139,1595.3661,453.66806,414.0,300.0,1501.0,473.0,60.00697,324697.0,,,,
19140,1595.6077,454.0014,414.0,300.0,1501.0,474.0,60.013424,324713.0,,,,
19141,1595.8492,454.33475,414.0,300.0,1501.0,474.0,60.158756,324730.0,,,,
19142,1596.0908,454.6681,414.0,300.0,1501.0,475.0,59.999603,324747.0,,,,
19143,1596.3324,455.00143,414.0,300.0,1501.0,476.0,59.981125,324764.0,,,,
19144,1596.574,455.33478,414.0,300.0,1501.0,476.0,59.97704,324781.0,,,,
19145,1596.8156,455.66812,414.0,300.0,1501.0,477.0,59.97336,324797.0,,,,
19146,1597.0571,456.00146,414.0,300.0,1500.0,477.0,59.97383,324814.0,,,,
19147,1597.2987,456.3348,414.0,300.0,1500.0,478.0,59.727993,324832.0,,,,
19148,1597.5403,456.66815,414.0,300.0,1500.0,479.0,60.014877,324847.0,,,,
19149,1597.7819,457.0015,414.0,300.0,1500.0,479.0,59.59916,324866.0,,,,
19150,1598.0234,457.33484,414.0,300.0,1500.0,480.0,60.045536,324880.0,,,,
19151,1598.265,457.66818,414.0,300.0,1500.0,481.0,60.13634,324896.0,,,,
19152,1598.5066,458.00153,414.0,300.0,1500.0,481.0,60.032494,324913.0,,,,
19153,1598.7482,458.33487,414.0,300.0,1500.0,482.0,60.022545,324930.0,,,,
19154,1598.9897,458.6682,414.0,300.0,1500.0,483.0,60.12768,324946.0,,,,
19155,1599.2313,459.00156,414.0,300.0,1499.0,483.0,60.02115,324963.0,,,,
19156,1599.4729,459.3349,414.0,300.0,1499.0,484.0,60.01633,324980.0,,,,
19157,1599.7145,459.66824,414.0,300.0,1499.0,485.0,60.1181,324996.0,,,,
19158,1599.956,460.0016,414.0,300.0,1499.0,485.0,60.01851,325014.0,,,,
19159,1600.1976,460.33493,414.0,300.0,1499.0,486.0,60.06713,325030.0,,,,
19160,1600.4392,460.66827,414.0,300.0,1499.0,487.0,59.969856,325047.0,,,,
19161,1600.6808,461.00162,414.0,300.0,1499.0,487.0,60.054462,325063.0,,,,
19162,1600.9224,461.33496,414.0,300.0,1499.0,488.0,60.01153,325080.0,,,,
19163,1601.164,461.6683,414.0,300.0,1498.0,489.0,59.979263,325097.0,,,,
19164,1601.4055,462.00165,414.0,300.0,1498.0,489.0,60.048996,325114.0,,,,
19165,1601.6471,462.335,414.0,300.0,1498.0,490.0,59.701355,325132.0,,,,
19166,1601.8887,462.66833,414.0,300.0,1498.0,490.0,60.01591,325147.0,,,,
19167,1602.1302,463.00168,414.0,300.0,1498.0,491.0,60.00469,325164.0,,,,
19168,1602.3718,463.33502,414.0,300.0,1498.0,492.0,60.07956,325180.0,,,,
19169,1602.6134,463.66837,414.0,300.0,1498.0,492.0,59.990795,325197.0,,,,
19170,1602.855,464.0017,414.0,300.0,1498.0,493.0,60.03462,325214.0,,,,
19171,1603.0966,464.33505,414.0,300.0,1497.0,494.0,59.99036,325231.0,,,,
19172,1603.3381,464.6684,414.0,300.0,1497.0,494.0,60.111664,325246.0,,,,
19173,1603.5797,465.00174,414.0,300.0,1497.0,495.0,60.102123,325263.0,,,,
19174,1603.8213,465.33508,414.0,300.0,1497.0,496.0,60.110226,325280.0,,,,
19175,1604.0629,465.66843,414.0,300.0,1497.0,496.0,60.099953,325296.0,,,,
19176,1604.3044,466.00177,414.0,300.0,1497.0,497.0,60.09421,325313.0,,,,
19177,1604.546,466.3351,414.0,300.0,1497.0,498.0,59.9849,325330.0,,,,
19178,1604.7876,466.66846,414.0,300.0,1497.0,498.0,60.04967,325347.0,,,,
19179,1605.0292,467.0018,414.0,300.0,1496.0,499.0,60.031616,325363.0,,,,
19180,1605.2708,467.33514,414.0,300.0,1496.0,500.0,60.08634,325380.0,,,,
19181,1605.5123,467.6685,414.0,300.0,1496.0,500.0,59.9639,325397.0,,,,
19182,1605.7539,468.00183,414.0,300.0,1496.0,501.0,59.732388,325415.0,,,,
19183,1605.9955,468.33517,414.0,300.0,1496.0,501.0,59.98458,325431.0,,,,
19184,1606.237,468.66852,414.0,300.0,1496.0,502.0,60.03133,325447.0,,,,
19185,1606.4786,469.00186,414.0,300.0,1496.0,503.0,60.022404,325464.0,,,,
19186,1606.7202,469.3352,414.0,300.0,1496.0,503.0,59.9059,325481.0,,,,
19187,1606.9618,469.66855,414.0,300.0,1495.0,504.0,60.096706,325496.0,,,,
19188,1607.2034,470.0019,414.0,300.0,1495.0,505.0,60.080853,325513.0,,,,
19189,1607.445,470.33524,414.0,300.0,1495.0,505.0,60.092934,325530.0,,,,
19190,1607.6865,470.66858,-197.0,300.0,1495.0,506.0,59.966255,325547.0,,,,
19191,1607.179,471.00192,-197.0,300.0,1495.0,507.0,60.007236,325563.0,,,,
19192,1606.6714,471.33527,-197.0,300.0,1495.0,507.0,59.983154,325580.0,,,,
19193,1606.1638,471.6686,-197.0,300.0,1495.0,508.0,59.744755,325598.0,,,,
19194,1605.6562,472.00195,-197.0,300.0,1495.0,509.0,60.10206,325613.0,,,,
19195,1605.1487,472.3353,-197.0,300.0,1495.0,509.0,59.623714,325632.0,,,,
19196,1604.6411,472.66864,-197.0,300.0,1494.0,510.0,60.00286,325647.0,,,,
19197,1604.1335,473.00198,-197.0,300.0,1494.0,511.0,59.99853,325664.0,,,,
19198,1603.626,473.33533,-197.0,300.0,1494.0,511.0,60.00701,325680.0,,,,
19199,1603.1184,473.66867,-197.0,300.0,1494.0,512.0,59.98871,325697.0,,,,
19200,1602.6108,474.002,-197.0,300.0,1494.0,513.0,59.778664,325715.0,,,,
19201,1602.1033,474.33536,-197.0,300.0,1494.0,513.0,60.02148,325730.0,,,,
19202,1601.5957,474.6687,-197.0,300.0,1494.0,514.0,59.98645,325747.0,,,,
19203,1601.0881,475.00204,-197.0,300.0,1494.0,515.0,59.984245,325764.0,,,,
19204,1600.5806,475.3354,-197.0,300.0,1494.0,515.0,60.07254,325780.0,,,,
19205,1600.073,475.66873,-197.0,300.0,1494.0,516.0,60.011566,325797.0,,,,
19206,1599.5654,476.00208,-197.0,300.0,1494.0,517.0,60.053402,325813.0,,,,
19207,1599.0579,476.33542,-197.0,300.0,1493.0,517.0,60.083042,325830.0,,,,
19208,1598.5503,476.66876,-197.0,300.0,1493.0,518.0,60.033558,325847.0,,,,
19209,1598.0427,477.0021,-197.0,300.0,1493.0,519.0,59.827366,325864.0,,,,
19210,1597.5352,477.33545,-197.0,300.0,1493.0,519.0,59.851784,325881.0,,,,
19211,1597.0276,477.6688,-197.0,300.0,1493.0,520.0,59.824986,325898.0,,,,
19212,1596.52,478.00214,-197.0,300.0,1493.0,521.0,60.13964,325913.0,,,,
19213,1596.0125,478.33548,-197.0,300.0,1493.0,521.0,59.99813,325930.0,,,,
19214,1595.5049,478.66882,-197.0,300.0,1493.0,522.0,60.030716,325947.0,,,,
19215,1594.9973,479.00217,-197.0,300.0,1493.0,523.0,60.023174,325964.0,,,,
19216,1594.4897,479.3355,-197.0,300.0,1493.0,523.0,60.04078,325980.0,,,,
19217,1593.9822,479.66885,-197.0,300.0,1493.0,524.0,60.075497,325997.0,,,,
19218,1593.4746,480.0022,-197.0,300.0,1493.0,525.0,59.78349,326015.0,,,,
19219,1592.967,480.33554,-197.0,300.0,1492.0,525.0,59.980114,326031.0,,,,
19220,1592.4595,480.66888,-197.0,300.0,1492.0,526.0,60.033604,326047.0,,,,
19221,1591.9519,481.00223,-197.0,300.0,1492.0,527.0,60.074844,326063.0,,,,
19222,1591.4443,481.33557,-197.0,300.0,1492.0,527.0,60.01985,326080.0,,,,
19223,1590.9368,481.6689,-197.0,300.0,1492.0,528.0,60.025063,326097.0,,,,
19224,1590.4292,482.00226,-197.0,300.0,1492.0,529.0,60.01654,326114.0,,,,
19225,1589.9216,482.3356,-197.0,300.0,1492.0,529.0,59.76229,326132.0,,,,
19226,1589.4141,482.66895,-197.0,300.0,1492.0,530.0,60.131344,326146.0,,,,
19227,1588.9065,483.0023,-197.0,300.0,1492.0,531.0,60.131813,326163.0,,,,
19228,1588.3989,483.33563,-197.0,300.0,1492.0,531.0,60.12727,326180.0,,,,
19229,1587.8914,483.66898,-197.0,300.0,1492.0,532.0,59.993553,326197.0,,,,
19230,1587.3838,484.00232,-197.0,300.0,1492.0,533.0,60.115196,326213.0,,,,
19231,1586.8762,484.33566,-197.0,300.0,1492.0,533.0,59.982338,326231.0,,,,
19232,1586.3687,484.669,-185.0,300.0,1492.0,534.0,60.02806,326247.0,,,,
19233,1585.8281,485.00235,-185.0,300.0,1491.0,535.0,60.01032,326264.0,,,,
19234,1585.2876,485.3357,-185.0,300.0,1491.0,535.0,59.78946,326282.0,,,,
19235,1584.7471,485.66904,-185.0,300.0,1491.0,536.0,60.010746,326297.0,,,,
19236,1584.2065,486.00238,-185.0,300.0,1491.0,537.0,60.07299,326313.0,,,,
19237,1583.666,486.33572,-185.0,300.0,1491.0,537.0,60.118004,326330.0,,,,
19238,1583.1255,486.66907,-185.0,300.0,1491.0,538.0,59.992355,326347.0,,,,
19239,1582.585,487.0024,-185.0,300.0,1491.0,539.0,60.009167,326364.0,,,,
19240,1582.0444,487.33575,-185.0,300.0,1491.0,540.0,59.997852,326380.0,,,,
19241,1581.5039,487.6691,-185.0,300.0,1491.0,540.0,59.997433,326397.0,,,,
19242,1580.9634,488.00244,-185.0,300.0,1491.0,541.0,59.98359,326414.0,,,,
19243,1580.4229,488.3358,-185.0,300.0,1491.0,542.0,60.17265,326429.0,,,,
19244,1579.8823,488.66913,-185.0,300.0,1491.0,542.0,59.99006,326447.0,,,,
19245,1579.3418,489.00247,-185.0,300.0,1491.0,543.0,60.05462,326463.0,,,,
19246,1578.8013,489.33582,-185.0,300.0,1491.0,544.0,59.97763,326481.0,,,,
19247,1578.2607,489.66916,-185.0,300.0,1490.0,544.0,59.968636,326497.0,,,,
19248,1577.7202,490.0025,-185.0,300.0,1490.0,545.0,59.778244,326515.0,,,,
19249,1577.1797,490.33585,-185.0,300.0,1490.0,546.0,59.992207,326531.0,,,,
19250,1576.6392,490.6692,-185.0,300.0,1490.0,546.0,60.01242,326547.0,,,,
19251,1576.0986,491.00253,-185.0,300.0,1490.0,547.0,59.96651,326564.0,,,,
19252,1575.5581,491.33588,-185.0,300.0,1490.0,548.0,60.036354,326580.0,,,,
19253,1575.0176,491.66922,-185.0,300.0,1490.0,548.0,59.920567,326598.0,,,,
19254,1574.477,492.00256,-185.0,300.0,1490.0,549.0,59.792004,326615.0,,,,
19255,1573.9365,492.3359,-185.0,300.0,1490.0,550.0,59.83238,326631.0,,,,
19256,1573.396,492.66925,-185.0,300.0,1490.0,550.0,60.039745,326647.0,,,,
19257,1572.8555,493.0026,-185.0,300.0,1490.0,551.0,59.658916,326666.0,,,,
19258,1572.315,493.33594,-185.0,300.0,1490.0,552.0,60.014896,326681.0,,,,
19259,1571.7744,493.66928,-185.0,300.0,1490.0,552.0,60.073322,326697.0,,,,
19260,1571.2339,494.00262,-185.0,300.0,1490.0,553.0,60.075077,326714.0,,,,
19261,1570.6934,494.33597,-185.0,300.0,1490.0,554.0,60.053917,326730.0,,,,
19262,1570.1528,494.6693,-185.0,300.0,1490.0,554.0,60.0152,326747.0,,,,
19263,1569.6123,495.00266,-185.0,300.0,1490.0,555.0,60.055325,326764.0,,,,
19264,1569.0718,495.336,-185.0,300.0,1489.0,556.0,59.74565,326782.0,,,,
19265,1568.5312,495.66934,-185.0,300.0,1489.0,557.0,60.143543,326796.0,,,,
19266,1567.9907,496.0027,-185.0,300.0,1489.0,557.0,59.724216,326816.0,,,,
19267,1567.4502,496.33603,-185.0,300.0,1489.0,558.0,60.007656,326831.0,,,,
19268,1566.9097,496.66937,-185.0,300.0,1489.0,559.0,60.037266,326847.0,,,,
19269,1566.3691,497.00272,-185.0,300.0,1489.0,559.0,60.094524,326864.0,,,,
19270,1565.8286,497.33606,-185.0,300.0,1489.0,560.0,60.06978,326880.0,,,,
19271,1565.2881,497.6694,-185.0,300.0,1489.0,561.0,60.097603,326897.0,,,,
19272,1564.7476,498.00275,-185.0,300.0,1489.0,561.0,60.085823,326913.0,,,,
19273,1564.207,498.3361,-185.0,300.0,1489.0,562.0,60.057278,326930.0,,,,
19274,1563.6665,498.66943,-185.0,300.0,1489.0,563.0,60.036858,326947.0,,,,
19275,1563.126,499.00278,-185.0,300.0,1489.0,563.0,60.062122,326964.0,,,,
19276,1562.5854,499.33612,-185.0,300.0,1489.0,564.0,59.992382,326981.0,,,,
19277,1562.0449,499.66946,-185.0,300.0,1489.0,565.0,60.132908,326996.0,,,,
19278,1561.5044,500.0028,-185.0,300.0,1489.0,566.0,59.803116,327015.0,,,,
19279,1560.9639,500.33615,-185.0,300.0,1489.0,566.0,59.98719,327031.0,,,,
19280,1560.4233,500.6695,-185.0,300.0,1489.0,567.0,60.032925,327047.0,,,,
19281,1559.8828,501.00284,-185.0,300.0,1489.0,568.0,59.797897,327065.0,,,,
19282,1559.3423,501.33618,-185.0,300.0,1489.0,568.0,60.056988,327081.0,,,,
19283,1558.8018,501.66953,-185.0,300.0,1488.0,569.0,60.156075,327096.0,,,,
19284,1558.2612,502.00287,-185.0,300.0,1488.0,570.0,59.990128,327114.0,,,,
19285,1557.7207,502.3362,-185.0,300.0,1488.0,570.0,60.178143,327130.0,,,,
19286,1557.1802,502.66956,-185.0,300.0,1488.0,571.0,59.9939,327148.0,,,,
19287,1556.6396,503.0029,-185.0,300.0,1488.0,572.0,60.004772,327164.0,,,,
19288,1556.0991,503.33624,-185.0,300.0,1488.0,573.0,60.052814,327180.0,,,,
19289,1555.5586,503.6696,-185.0,300.0,1488.0,573.0,60.028843,327197.0,,,,
19290,1555.0181,504.00293,-185.0,300.0,1488.0,574.0,60.08424,327213.0,,,,
19291,1554.4775,504.33627,-185.0,300.0,1488.0,575.0,59.98227,327231.0,,,,
19292,1553.937,504.66962,-185.0,300.0,1488.0,575.0,60.000072,327247.0,,,,
19293,1553.3965,505.00296,-185.0,300.0,1488.0,576.0,60.005703,327264.0,,,,
19294,1552.856,505.3363,-185.0,300.0,1488.0,577.0,60.00694,327280.0,,,,
19295,1552.3154,505.66965,-185.0,300.0,1488.0,577.0,60.01931,327297.0,,,,
19296,1551.7749,506.003,-185.0,300.0,1487.0,578.0,59.58235,327316.0,,,,
19297,1551.2344,506.33633,-185.0,300.0,1487.0,579.0,59.824482,327332.0,,,,
19298,1550.6938,506.66968,-185.0,300.0,1487.0,579.0,59.979404,327348.0,,,,
