frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
87771,1622.3921,437.67114,-164.5,149.0,1627.0,415.0,60.059624,1464688.0,,,
87772,1621.7842,438.3423,-164.5,149.0,1627.0,416.0,60.006557,1464704.0,,,
87773,1621.1763,439.01343,-164.5,149.0,1627.0,416.0,60.129223,1464720.0,,,
87774,1620.5684,439.68457,-164.5,149.0,1627.0,417.0,59.896465,1464738.0,,,
87775,1619.9604,440.3557,-164.5,149.0,1627.0,418.0,60.029694,1464754.0,,,
87776,1619.3525,441.02686,-164.5,149.0,1627.0,418.0,59.97503,1464771.0,,,
87777,1618.7446,441.698,-164.5,149.0,1626.0,419.0,60.101803,1464787.0,,,
87778,1618.1367,442.36914,-164.5,149.0,1626.0,419.0,60.047874,1464804.0,,,
87779,1617.5288,443.04028,-164.5,149.0,1626.0,420.0,59.993076,1464821.0,,,
87780,1616.9209,443.71143,-164.5,149.0,1626.0,421.0,59.942314,1464838.0,,,
87781,1616.313,444.38257,-164.5,149.0,1626.0,421.0,60.07258,1464854.0,,,
87782,1615.7051,445.0537,-164.5,149.0,1626.0,422.0,60.016846,1464871.0,,,
87783,1615.0972,445.72485,-164.5,149.0,1626.0,423.0,59.960957,1464888.0,,,
87784,1614.4893,446.396,-164.5,149.0,1626.0,423.0,60.088017,1464904.0,,,
87785,1613.8813,447.06714,-164.5,149.0,1626.0,424.0,60.03446,1464921.0,,,
87786,1613.2734,447.73828,-164.5,149.0,1626.0,425.0,59.980824,1464938.0,,,
87787,1612.6655,448.40942,-164.5,149.0,1625.0,425.0,60.107044,1464954.0,,,
87788,1612.0576,449.08057,-164.5,149.0,1625.0,426.0,59.873764,1464972.0,,,
87789,1611.4497,449.7517,-164.5,149.0,1625.0,427.0,60.00605,1464988.0,,,
87790,1610.8418,450.42285,-164.5,149.0,1625.0,427.0,60.131416,1465004.0,,,
87791,1610.2339,451.094,-164.5,149.0,1625.0,428.0,59.89751,1465022.0,,,
87792,1609.626,451.76514,-164.5,149.0,1625.0,429.0,60.026405,1465038.0,,,
87793,1609.0181,452.43628,-164.5,149.0,1625.0,429.0,59.964104,1465055.0,,,
87794,1608.4102,453.10742,-164.5,149.0,1625.0,430.0,59.925053,1465071.0,,,
87795,1607.8022,453.77856,-164.5,149.0,1625.0,430.0,60.048733,1465087.0,,,
87796,1607.1943,454.4497,-164.5,149.0,1624.0,431.0,60.003105,1465104.0,,,
87797,1606.5864,455.12085,-164.5,149.0,1624.0,432.0,60.12387,1465120.0,,,
87798,1605.9785,455.792,-164.5,149.0,1624.0,432.0,59.893787,1465138.0,,,
87799,1605.3706,456.46313,-164.5,149.0,1624.0,433.0,60.022564,1465154.0,,,
87800,1604.7627,457.13428,-164.5,149.0,1624.0,434.0,60.045704,1465171.0,,,
87801,1604.1548,457.80542,-164.5,149.0,1624.0,434.0,59.991,1465188.0,,,
87802,1603.5469,458.47656,-164.5,149.0,1624.0,435.0,60.1165,1465204.0,,,
87803,1602.939,459.1477,-164.5,149.0,1624.0,436.0,60.055065,1465221.0,,,
87804,1602.331,459.81885,-164.5,149.0,1623.0,436.0,59.82423,1465239.0,,,
87805,1601.7231,460.49,-164.5,149.0,1623.0,437.0,59.965023,1465255.0,,,
87806,1601.1152,461.16113,-164.5,149.0,1623.0,438.0,59.988636,1465271.0,,,
87807,1600.5073,461.83228,-164.5,149.0,1623.0,438.0,59.942936,1465288.0,,,
87808,1599.8994,462.50342,-164.5,149.0,1623.0,439.0,60.067234,1465304.0,,,
87809,1599.2915,463.17456,-164.5,149.0,1623.0,440.0,60.01842,1465321.0,,,
87810,1598.6836,463.8457,-164.5,149.0,1623.0,441.0,59.96554,1465338.0,,,
87811,1598.0757,464.51685,-164.5,149.0,1623.0,441.0,60.09537,1465354.0,,,
87812,1597.4678,465.188,-164.5,149.0,1622.0,442.0,59.85923,1465372.0,,,
87813,1596.8599,465.85913,-164.5,149.0,1622.0,443.0,59.990437,1465388.0,,,
87814,1596.252,466.53027,-164.5,149.0,1622.0,443.0,60.11858,1465404.0,,,
87815,1595.644,467.20142,-164.5,149.0,1622.0,444.0,60.057396,1465421.0,,,
87816,1595.0361,467.87256,-164.5,149.0,1622.0,445.0,60.009327,1465438.0,,,
87817,1594.4282,468.5437,-164.5,149.0,1622.0,445.0,59.950394,1465455.0,,,
87818,1593.8203,469.21484,-164.5,149.0,1622.0,446.0,59.99504,1465471.0,,,
87819,1593.2124,469.886,-164.5,149.0,1621.0,447.0,59.944378,1465488.0,,,
87820,1592.6045,470.55713,-164.5,149.0,1621.0,447.0,60.0711,1465504.0,,,
87821,1591.9966,471.22827,-164.5,149.0,1621.0,448.0,60.01901,1465521.0,,,
87822,1591.3887,471.8994,-164.5,149.0,1621.0,449.0,59.958385,1465538.0,,,
87823,1590.7808,472.57056,-164.5,149.0,1621.0,449.0,60.09324,1465554.0,,,
87824,1590.1729,473.2417,-164.5,149.0,1621.0,450.0,59.853443,1465572.0,,,
87825,1589.565,473.91284,-164.5,149.0,1621.0,451.0,59.990818,1465588.0,,,
87826,1588.957,474.58398,-164.5,149.0,1621.0,451.0,60.119705,1465604.0,,,
87827,1588.3491,475.25513,-164.5,149.0,1620.0,452.0,60.050026,1465621.0,,,
87828,1587.7412,475.92627,-164.5,149.0,1620.0,453.0,59.82916,1465640.0,,,
87829,1587.1333,476.5974,-164.5,149.0,1620.0,453.0,59.9607,1465655.0,,,
87830,1586.5254,477.26855,-164.5,149.0,1620.0,454.0,59.816463,1465672.0,,,
87831,1585.9175,477.9397,-164.5,149.0,1620.0,455.0,59.956764,1465688.0,,,
87832,1585.3096,478.61084,-164.5,149.0,1620.0,455.0,60.074596,1465704.0,,,
87833,1584.7017,479.28198,-164.5,149.0,1620.0,456.0,60.02818,1465721.0,,,
87834,1584.0938,479.95312,-164.5,149.0,1619.0,457.0,60.15533,1465737.0,,,
87835,1583.4858,480.62427,-164.5,149.0,1619.0,457.0,59.916424,1465756.0,,,
87836,1582.8779,481.2954,-164.5,149.0,1619.0,458.0,60.049297,1465771.0,,,
87837,1582.27,481.96655,-164.5,149.0,1619.0,459.0,59.993454,1465788.0,,,
87838,1581.6621,482.6377,-164.5,149.0,1619.0,459.0,59.580284,1465807.0,,,
87839,1581.0542,483.30884,-164.5,149.0,1619.0,460.0,59.909256,1465822.0,,,
87840,1580.4463,483.97998,-164.5,149.0,1618.0,461.0,59.861416,1465839.0,,,
87841,1579.8384,484.65112,-164.5,149.0,1618.0,461.0,60.174034,1465854.0,,,
87842,1579.2305,485.32227,-164.5,149.0,1618.0,462.0,59.934593,1465872.0,,,
87843,1578.6226,485.9934,-164.5,149.0,1618.0,463.0,60.06124,1465888.0,,,
87844,1578.0146,486.66455,-164.5,149.0,1618.0,463.0,59.823162,1465906.0,,,
87845,1577.4067,487.3357,-164.5,149.0,1618.0,464.0,59.96253,1465921.0,,,
87846,1576.7988,488.00684,-164.5,149.0,1617.0,465.0,60.086285,1465937.0,,,
87847,1576.1909,488.67798,-164.5,149.0,1617.0,465.0,60.029533,1465954.0,,,
87848,1575.583,489.34912,-164.5,149.0,1617.0,466.0,60.058586,1465971.0,,,
87849,1574.9751,490.02026,-164.5,149.0,1617.0,467.0,60.00707,1465988.0,,,
87850,1574.3672,490.6914,-164.5,149.0,1617.0,467.0,59.956554,1466005.0,,,
87851,1573.7593,491.36255,-164.5,149.0,1616.0,468.0,60.07252,1466021.0,,,
87852,1573.1514,492.0337,-164.5,149.0,1616.0,469.0,60.02668,1466038.0,,,
87853,1572.5435,492.70483,-164.5,149.0,1616.0,469.0,60.15175,1466054.0,,,
87854,1571.9355,493.37598,-164.5,149.0,1616.0,470.0,60.091785,1466071.0,,,
87855,1571.3276,494.04712,-164.5,149.0,1616.0,471.0,60.032787,1466088.0,,,
87856,1570.7197,494.71826,-164.5,149.0,1616.0,471.0,59.98064,1466105.0,,,
87857,1570.1118,495.3894,-164.5,149.0,1615.0,472.0,60.102787,1466121.0,,,
87858,1569.5039,496.06055,-164.5,149.0,1615.0,473.0,59.869717,1466139.0,,,
87859,1568.896,496.7317,-164.5,149.0,1615.0,473.0,60.001648,1466154.0,,,
87860,1568.2881,497.40283,-164.5,149.0,1615.0,474.0,59.95165,1466171.0,,,
87861,1567.6802,498.07397,-164.5,149.0,1615.0,475.0,59.89969,1466188.0,,,
87862,1567.0723,498.74512,-164.5,149.0,1615.0,475.0,60.027294,1466204.0,,,
87863,1566.4644,499.41626,-164.5,149.0,1615.0,476.0,59.977825,1466221.0,,,
87864,1565.8564,500.0874,-164.5,149.0,1614.0,477.0,60.097736,1466237.0,,,
87865,1565.2485,500.75854,-164.5,149.0,1614.0,477.0,60.045586,1466254.0,,,
87866,1564.6406,501.4297,-164.5,149.0,1614.0,478.0,59.997078,1466271.0,,,
87867,1564.0327,502.10083,-164.5,149.0,1614.0,479.0,60.114563,1466287.0,,,
87868,1563.4248,502.77197,-164.5,149.0,1614.0,479.0,59.880028,1466305.0,,,
87869,1562.8169,503.4431,-164.5,149.0,1614.0,480.0,60.01455,1466321.0,,,
87870,1562.209,504.11426,-164.5,149.0,1613.0,481.0,60.133865,1466337.0,,,
87871,1561.6011,504.7854,-164.5,149.0,1613.0,482.0,60.08102,1466354.0,,,
87872,1560.9932,505.45654,-164.5,149.0,1613.0,482.0,60.021248,1466371.0,,,
87873,1560.3853,506.1277,-164.5,149.0,1613.0,483.0,59.975433,1466388.0,,,
87874,1559.7773,506.79883,-164.5,149.0,1613.0,484.0,60.101665,1466404.0,,,
87875,1559.1694,507.46997,-164.5,149.0,1613.0,484.0,60.04282,1466422.0,,,
87876,1558.5615,508.1411,-164.5,149.0,1613.0,485.0,59.99012,1466438.0,,,
87877,1557.9536,508.81226,-164.5,149.0,1612.0,486.0,59.933727,1466455.0,,,
87878,1557.3457,509.4834,-164.5,149.0,1612.0,486.0,60.030273,1466471.0,,,
87879,1556.7378,510.15454,-164.5,149.0,1612.0,487.0,59.472378,1466491.0,,,
87880,1556.1299,510.82568,-164.5,149.0,1612.0,488.0,59.980095,1466505.0,,,
87881,1555.522,511.49683,-164.5,149.0,1612.0,489.0,60.10169,1466521.0,,,
87882,1554.9141,512.16797,-164.5,149.0,1612.0,489.0,60.05011,1466538.0,,,
87883,1554.3062,512.8391,-164.5,149.0,1612.0,490.0,59.996403,1466555.0,,,
87884,1553.6982,513.51025,-164.5,149.0,1611.0,491.0,59.94824,1466571.0,,,
87885,1553.0903,514.1814,-164.5,149.0,1611.0,491.0,59.7083,1466589.0,,,
87886,1552.4824,514.85254,-164.5,149.0,1611.0,492.0,60.03107,1466604.0,,,
87887,1551.8745,515.5237,-164.5,149.0,1611.0,493.0,59.97736,1466621.0,,,
87888,1551.2666,516.1948,-164.5,149.0,1611.0,493.0,59.93093,1466638.0,,,
87889,1550.6587,516.86597,-164.5,149.0,1611.0,494.0,60.056557,1466654.0,,,
87890,1550.0508,517.5371,-164.5,149.0,1611.0,495.0,60.007233,1466671.0,,,
87891,1549.4429,518.20825,-164.5,149.0,1611.0,496.0,59.953262,1466688.0,,,
87892,1548.835,518.8794,-164.5,149.0,1610.0,496.0,60.08001,1466704.0,,,
87893,1548.227,519.55054,-164.5,149.0,1610.0,497.0,60.02753,1466721.0,,,
87894,1547.6191,520.2217,-164.5,149.0,1610.0,498.0,60.152866,1466737.0,,,
87895,1547.0112,520.8928,-164.5,149.0,1610.0,498.0,59.91631,1466755.0,,,
87896,1546.4033,521.56396,-164.5,149.0,1610.0,499.0,60.047855,1466771.0,,,
87897,1545.7954,522.2351,142.5,149.0,1610.0,500.0,59.993507,1466788.0,,,
87898,1546.4972,522.90625,142.5,149.0,1610.0,500.0,60.11844,1466805.0,,,
87899,1547.199,523.5774,142.5,149.0,1610.0,501.0,59.876114,1466822.0,,,
87900,1547.9008,524.24854,142.5,149.0,1609.0,502.0,60.00583,1466838.0,,,
87901,1548.6025,524.9197,142.5,149.0,1609.0,503.0,60.133358,1466854.0,,,
87902,1549.3043,525.5908,142.5,149.0,1609.0,503.0,60.07493,1466871.0,,,
87903,1550.0061,526.26196,142.5,149.0,1609.0,504.0,60.10594,1466887.0,,,
87904,1550.7079,526.9331,142.5,149.0,1609.0,505.0,59.874123,1466905.0,,,
87905,1551.4097,527.60425,142.5,149.0,1609.0,505.0,60.008823,1466921.0,,,
87906,1552.1115,528.2754,142.5,149.0,1609.0,506.0,60.13287,1466937.0,,,
87907,1552.8132,528.94653,142.5,149.0,1608.0,507.0,60.073887,1466954.0,,,
87908,1553.515,529.6177,142.5,149.0,1608.0,507.0,60.01659,1466971.0,,,
87909,1554.2168,530.2888,142.5,149.0,1608.0,508.0,59.877472,1466988.0,,,
87910,1554.9186,530.95996,142.5,149.0,1608.0,509.0,60.00532,1467004.0,,,
87911,1555.6204,531.6311,142.5,149.0,1608.0,510.0,59.956264,1467021.0,,,
87912,1556.3221,532.30225,142.5,149.0,1608.0,510.0,59.90977,1467038.0,,,
87913,1557.0239,532.9734,142.5,149.0,1608.0,511.0,60.036064,1467054.0,,,
87914,1557.7257,533.64453,142.5,149.0,1608.0,512.0,59.79893,1467072.0,,,
87915,1558.4275,534.3157,142.5,149.0,1608.0,512.0,59.9405,1467088.0,,,
