frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
23845,1622.3378,437.45767,-151.0,218.5,1627.0,415.0,59.907215,399370.0,,,
23846,1621.6755,437.91534,-151.0,218.5,1627.0,416.0,59.923294,399388.0,,,
23847,1621.0133,438.37302,-151.0,218.5,1627.0,416.0,59.07609,399409.0,,,
23848,1620.3511,438.8307,-151.0,218.5,1627.0,417.0,59.940662,399421.0,,,
23849,1619.6888,439.28836,-151.0,218.5,1627.0,418.0,59.965187,399437.0,,,
23850,1619.0266,439.74603,-151.0,218.5,1627.0,418.0,59.924606,399454.0,,,
23851,1618.3644,440.2037,-151.0,218.5,1626.0,419.0,60.165726,399469.0,,,
23852,1617.7021,440.66138,-151.0,218.5,1626.0,419.0,59.92642,399488.0,,,
23853,1617.0399,441.11905,-151.0,218.5,1626.0,420.0,59.05182,399509.0,,,
23854,1616.3777,441.57672,-151.0,218.5,1626.0,421.0,60.053963,399521.0,,,
23855,1615.7155,442.0344,-151.0,218.5,1626.0,421.0,60.1484,399536.0,,,
23856,1615.0532,442.49207,-151.0,218.5,1626.0,422.0,60.107735,399553.0,,,
23857,1614.391,442.94974,-151.0,218.5,1626.0,423.0,60.041527,399570.0,,,
23858,1613.7288,443.4074,-151.0,218.5,1626.0,423.0,60.012566,399588.0,,,
23859,1613.0665,443.86508,-151.0,218.5,1626.0,424.0,59.143642,399609.0,,,
23860,1612.4043,444.32275,-151.0,218.5,1626.0,425.0,60.03888,399620.0,,,
23861,1611.7421,444.78043,-151.0,218.5,1625.0,425.0,60.044247,399638.0,,,
23862,1611.0798,445.2381,-151.0,218.5,1625.0,426.0,59.18562,399659.0,,,
23863,1610.4176,445.69577,-151.0,218.5,1625.0,427.0,60.12789,399670.0,,,
23864,1609.7554,446.15344,-151.0,218.5,1625.0,427.0,60.1655,399686.0,,,
23865,1609.0931,446.6111,-151.0,218.5,1625.0,428.0,60.131046,399703.0,,,
23866,1608.4309,447.0688,-151.0,218.5,1625.0,429.0,60.26824,399719.0,,,
23867,1607.7687,447.52646,-151.0,218.5,1625.0,429.0,59.986916,399738.0,,,
23868,1607.1064,447.98413,-151.0,218.5,1625.0,430.0,59.197426,399759.0,,,
23869,1606.4442,448.4418,-151.0,218.5,1625.0,430.0,60.080067,399770.0,,,
23870,1605.782,448.89948,-151.0,218.5,1624.0,431.0,60.082207,399788.0,,,
23871,1605.1198,449.35715,-151.0,218.5,1624.0,432.0,59.989964,399804.0,,,
23872,1604.4575,449.81482,-151.0,218.5,1624.0,432.0,60.243332,399819.0,,,
23873,1603.7953,450.2725,-151.0,218.5,1624.0,433.0,60.071785,399838.0,,,
23874,1603.133,450.73016,-151.0,218.5,1624.0,434.0,59.162643,399859.0,,,
23875,1602.4708,451.18784,-151.0,218.5,1624.0,434.0,60.167114,399870.0,,,
23876,1601.8086,451.6455,-151.0,218.5,1624.0,435.0,60.058052,399888.0,,,
23877,1601.1464,452.10318,-151.0,218.5,1624.0,436.0,59.209194,399909.0,,,
23878,1600.4841,452.56085,-151.0,218.5,1623.0,436.0,60.179386,399920.0,,,
23879,1599.8219,453.01852,-151.0,218.5,1623.0,437.0,60.30986,399936.0,,,
23880,1599.1597,453.4762,-151.0,218.5,1623.0,438.0,60.241962,399953.0,,,
23881,1598.4974,453.93387,-151.0,218.5,1623.0,438.0,60.112144,399970.0,,,
23882,1597.8352,454.39154,-151.0,218.5,1623.0,439.0,60.074097,399988.0,,,
23883,1597.173,454.8492,-151.0,218.5,1623.0,440.0,59.23448,400009.0,,,
23884,1596.5107,455.3069,-151.0,218.5,1623.0,441.0,60.25955,400019.0,,,
