frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 3
433,0.66999966,0.66999966,10000.0,10000.0,60.00957,8948.0,,,
434,0.67999965,0.67999965,10000.0,10000.0,60.09905,8965.0,,,
435,0.68999964,0.68999964,10000.0,10000.0,59.88982,8983.0,,,
436,0.69999963,0.69999963,10000.0,10000.0,59.91071,8999.0,,,
437,0.7099996,0.7099996,10000.0,10000.0,60.102615,9015.0,,,
438,0.7199996,0.7199996,10000.0,10000.0,60.037144,9032.0,,,
439,0.7299996,0.7299996,10000.0,10000.0,60.169838,9049.0,,,
440,0.7399996,0.7399996,10000.0,10000.0,60.05019,9065.0,,,
441,0.7499996,0.7499996,10000.0,10000.0,59.9791,9082.0,,,
442,0.7599996,0.7599996,10000.0,10000.0,59.924156,9099.0,,,
443,0.76999956,0.76999956,10000.0,10000.0,59.89,9116.0,,,
444,0.77999955,0.77999955,10000.0,10000.0,59.43821,9135.0,,,
445,0.78999954,0.78999954,10000.0,10000.0,60.049313,9148.0,,,
446,0.79999954,0.79999954,10000.0,10000.0,60.005474,9165.0,,,
447,0.8099995,0.8099995,10000.0,10000.0,60.0802,9182.0,,,
448,0.8199995,0.8199995,10000.0,10000.0,60.00356,9199.0,,,
449,0.8299995,0.8299995,10000.0,10000.0,60.01479,9215.0,,,
450,0.8399995,0.8399995,10000.0,10000.0,60.080208,9232.0,,,
451,0.8499995,0.8499995,10000.0,10000.0,59.990196,9249.0,,,
452,0.8599995,0.8599995,10000.0,10000.0,59.99903,9265.0,,,
453,0.86999947,0.86999947,10000.0,10000.0,60.123165,9281.0,,,
454,0.87999946,0.87999946,10000.0,10000.0,60.055595,9298.0,,,
455,0.88999945,0.88999945,10000.0,10000.0,60.0315,9315.0,,,
456,0.89999944,0.89999944,10000.0,10000.0,60.01571,9332.0,,,
457,0.90999943,0.90999943,10000.0,10000.0,59.97493,9351.0,,,
458,0.9199994,0.9199994,10000.0,10000.0,59.869694,9366.0,,,
459,0.9299994,0.9299994,10000.0,10000.0,60.00521,9382.0,,,
460,0.9399994,0.9399994,10000.0,10000.0,59.89807,9401.0,,,
461,0.9499994,0.9499994,10000.0,10000.0,60.037895,9415.0,,,
462,0.9599994,0.9599994,10000.0,10000.0,60.071354,9432.0,,,
463,0.9699994,0.9699994,10000.0,10000.0,60.204075,9448.0,,,
464,0.97999936,0.97999936,10000.0,10000.0,59.917076,9466.0,,,
465,0.98999935,0.98999935,10000.0,10000.0,59.49535,9485.0,,,
466,0.99999934,0.99999934,10000.0,10000.0,59.991188,9499.0,,,
467,1.0099994,1.0099994,10000.0,10000.0,59.964714,9516.0,,,
468,1.0199994,1.0199994,10000.0,10000.0,59.93461,9532.0,,,
469,1.0299994,1.0299994,10000.0,10000.0,59.903328,9550.0,,,
470,1.0399994,1.0399994,10000.0,10000.0,59.77665,9567.0,,,
471,1.0499994,1.0499994,10000.0,10000.0,60.041622,9582.0,,,
472,1.0599993,1.0599993,10000.0,10000.0,59.97033,9601.0,,,
473,1.0699993,1.0699993,10000.0,10000.0,60.142662,9615.0,,,
474,1.0799993,1.0799993,10000.0,10000.0,60.076836,9633.0,,,
475,1.0899993,1.0899993,10000.0,10000.0,60.01069,9649.0,,,
476,1.0999993,1.0999993,10000.0,10000.0,59.956844,9666.0,,,
477,1.1099993,1.1099993,10000.0,10000.0,60.18158,9681.0,,,
478,1.1199993,1.1199993,10000.0,10000.0,60.011543,9699.0,,,
479,1.1299993,1.1299993,10000.0,10000.0,60.002445,9715.0,,,
480,1.1399993,1.1399993,10000.0,10000.0,59.976532,9732.0,,,
481,1.1499993,1.1499993,10000.0,10000.0,59.966084,9749.0,,,
482,1.1599993,1.1599993,10000.0,10000.0,59.964195,9766.0,,,
483,1.1699992,1.1699992,10000.0,10000.0,59.952156,9782.0,,,
484,1.1799992,1.1799992,10000.0,10000.0,59.920734,9801.0,,,
485,1.1899992,1.1899992,10000.0,10000.0,60.116932,9815.0,,,
486,1.1999992,1.1999992,10000.0,10000.0,60.102722,9832.0,,,
487,1.2099992,1.2099992,10000.0,10000.0,60.143547,9848.0,,,
488,1.2199992,1.2199992,10000.0,10000.0,59.918583,9866.0,,,
489,1.2299992,1.2299992,10000.0,10000.0,59.46743,9885.0,,,
490,1.2399992,1.2399992,10000.0,10000.0,60.045956,9899.0,,,
491,1.2499992,1.2499992,10000.0,10000.0,59.996098,9916.0,,,
492,1.2599992,1.2599992,10000.0,10000.0,59.968384,9932.0,,,
493,1.2699991,1.2699991,10000.0,10000.0,59.930748,9949.0,,,
494,1.2799991,1.2799991,10000.0,10000.0,60.16357,9965.0,,,
495,1.2899991,1.2899991,10000.0,10000.0,60.24856,9981.0,,,
496,1.2999991,1.2999991,10000.0,10000.0,60.015575,9999.0,,,
497,1.3099991,1.3099991,10000.0,10000.0,59.92199,10016.0,,,
498,1.3199991,1.3199991,10000.0,10000.0,59.506714,10035.0,,,
499,1.3299991,1.3299991,10000.0,10000.0,60.063198,10049.0,,,
500,1.3399991,1.3399991,10000.0,10000.0,59.99481,10066.0,,,
501,1.3499991,1.3499991,10000.0,10000.0,59.95143,10083.0,,,
502,1.3599991,1.3599991,10000.0,10000.0,59.985786,10099.0,,,
503,1.369999,1.369999,10000.0,10000.0,59.93777,10116.0,,,
504,1.379999,1.379999,10000.0,10000.0,59.534344,10135.0,,,
505,1.389999,1.389999,10000.0,10000.0,60.192535,10149.0,,,
506,1.399999,1.399999,10000.0,10000.0,60.074734,10165.0,,,
507,1.409999,1.409999,10000.0,10000.0,60.09288,10182.0,,,
508,1.419999,1.419999,10000.0,10000.0,60.052372,10199.0,,,
509,1.429999,1.429999,10000.0,10000.0,60.19069,10215.0,,,
510,1.439999,1.439999,10000.0,10000.0,59.948887,10233.0,,,
511,1.449999,1.449999,10000.0,10000.0,60.06851,10249.0,,,
512,1.459999,1.459999,10000.0,10000.0,59.978592,10266.0,,,
513,1.469999,1.469999,10000.0,10000.0,59.515396,10285.0,,,
514,1.479999,1.479999,10000.0,10000.0,60.111973,10298.0,,,
515,1.4899989,1.4899989,10000.0,10000.0,60.03902,10316.0,,,
516,1.4999989,1.4999989,10000.0,10000.0,59.97952,10333.0,,,
517,1.5099989,1.5099989,10000.0,10000.0,60.125095,10348.0,,,
518,1.5199989,1.5199989,10000.0,10000.0,60.09624,10365.0,,,
519,1.5299989,1.5299989,10000.0,10000.0,60.045086,10382.0,,,
520,1.5399989,1.5399989,10000.0,10000.0,60.02812,10399.0,,,
521,1.5499989,1.5499989,10000.0,10000.0,60.16235,10415.0,,,
522,1.5599989,1.5599989,10000.0,10000.0,60.085693,10432.0,,,
523,1.5699989,1.5699989,10000.0,10000.0,60.061874,10449.0,,,
524,1.5799989,1.5799989,10000.0,10000.0,60.00504,10466.0,,,
525,1.5899988,1.5899988,10000.0,10000.0,60.17693,10481.0,,,
526,1.5999988,1.5999988,10000.0,10000.0,60.01783,10499.0,,,
527,1.6099988,1.6099988,10000.0,10000.0,59.930214,10516.0,,,
528,1.6199988,1.6199988,10000.0,10000.0,59.518707,10535.0,,,
529,1.6299988,1.6299988,10000.0,10000.0,59.91995,10550.0,,,
530,1.6399988,1.6399988,10000.0,10000.0,60.159203,10565.0,,,
531,1.6499988,1.6499988,10000.0,10000.0,60.148304,10581.0,,,
532,1.6599988,1.6599988,10000.0,10000.0,60.082745,10598.0,,,
533,1.6699988,1.6699988,10000.0,10000.0,60.15603,10615.0,,,
