frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
19746,1514.729,408.34964,-369.0,286.0,1518.0,387.0,60.096344,334908.0,,,,
19747,1514.458,408.69928,-369.0,286.0,1518.0,388.0,60.07541,334925.0,,,,
19748,1514.187,409.04892,-369.0,286.0,1518.0,389.0,59.832916,334943.0,,,,
19749,1513.916,409.39856,-369.0,286.0,1518.0,389.0,60.14817,334958.0,,,,
19750,1513.645,409.7482,-369.0,286.0,1518.0,390.0,59.886875,334977.0,,,,
19751,1513.374,410.09784,-369.0,286.0,1518.0,390.0,60.202534,334991.0,,,,
19752,1513.103,410.44748,-369.0,286.0,1518.0,391.0,60.130898,335008.0,,,,
19753,1512.832,410.79712,-369.0,286.0,1518.0,391.0,60.19253,335025.0,,,,
19754,1512.561,411.14676,-369.0,286.0,1518.0,392.0,59.655243,335044.0,,,,
19755,1512.29,411.4964,-369.0,286.0,1518.0,393.0,60.069454,335059.0,,,,
19756,1512.019,411.84604,-369.0,286.0,1518.0,393.0,59.876465,335077.0,,,,
19757,1511.748,412.19568,-369.0,286.0,1518.0,394.0,59.796562,335094.0,,,,
19758,1511.477,412.54532,-369.0,286.0,1517.0,394.0,59.861614,335111.0,,,,
19759,1511.206,412.89496,-369.0,286.0,1517.0,395.0,59.80255,335127.0,,,,
19760,1510.935,413.2446,-369.0,286.0,1517.0,396.0,60.224487,335141.0,,,,
19761,1510.6641,413.59424,-369.0,286.0,1517.0,396.0,59.763607,335161.0,,,,
19762,1510.3931,413.94388,-369.0,286.0,1517.0,397.0,60.309196,335174.0,,,,
19763,1510.1221,414.29352,-369.0,286.0,1517.0,397.0,60.04048,335192.0,,,,
19764,1509.8511,414.64316,-369.0,286.0,1517.0,398.0,59.91391,335210.0,,,,
19765,1509.5801,414.9928,-369.0,286.0,1517.0,399.0,59.89811,335227.0,,,,
19766,1509.3091,415.34244,-369.0,286.0,1517.0,399.0,60.035023,335243.0,,,,
