frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
2252,0.01,0.01,10000.0,10000.0,60.115555,40556.0,,,,
2253,0.02,0.02,10000.0,10000.0,58.670433,40566.0,,,,
2254,0.03,0.03,10000.0,10000.0,58.493057,40581.0,,,,
2255,0.04,0.04,10000.0,10000.0,58.403816,40598.0,,,,
2256,0.049999997,0.049999997,10000.0,10000.0,58.482086,40614.0,,,,
2257,0.059999995,0.059999995,10000.0,10000.0,58.72646,40630.0,,,,
2258,0.06999999,0.06999999,10000.0,10000.0,58.419647,40649.0,,,,
2259,0.07999999,0.07999999,10000.0,10000.0,58.924576,40663.0,,,,
2260,0.08999999,0.08999999,10000.0,10000.0,59.011505,40680.0,,,,
2261,0.09999999,0.09999999,10000.0,10000.0,58.73996,40698.0,,,,
2262,0.109999985,0.109999985,10000.0,10000.0,58.997753,40713.0,,,,
2263,0.11999998,0.11999998,10000.0,10000.0,59.258152,40729.0,,,,
2264,0.12999998,0.12999998,10000.0,10000.0,58.82236,40748.0,,,,
2265,0.13999999,0.13999999,10000.0,10000.0,58.907143,40765.0,,,,
2266,0.14999999,0.14999999,10000.0,10000.0,59.227383,40780.0,,,,
2267,0.16,0.16,10000.0,10000.0,59.38151,40796.0,,,,
2268,0.17,0.17,10000.0,10000.0,59.01078,40814.0,,,,
2269,0.18,0.18,10000.0,10000.0,59.41466,40829.0,,,,
2270,0.19000001,0.19000001,10000.0,10000.0,59.320206,40846.0,,,,
2271,0.20000002,0.20000002,10000.0,10000.0,59.44693,40863.0,,,,
2272,0.21000002,0.21000002,10000.0,10000.0,59.385548,40880.0,,,,
2273,0.22000003,0.22000003,10000.0,10000.0,59.50722,40897.0,,,,
2274,0.23000003,0.23000003,10000.0,10000.0,59.550945,40913.0,,,,
2275,0.24000004,0.24000004,10000.0,10000.0,59.41956,40930.0,,,,
2276,0.25000003,0.25000003,10000.0,10000.0,59.602753,40946.0,,,,
2277,0.26000002,0.26000002,10000.0,10000.0,59.70748,40962.0,,,,
2278,0.27,0.27,10000.0,10000.0,59.481365,40980.0,,,,
