frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
696,1.2499992,1.2499992,10000.0,10000.0,59.9764,17359.0,,,,
697,1.2599992,1.2599992,10000.0,10000.0,60.08509,17374.0,,,,
698,1.2699991,1.2699991,10000.0,10000.0,59.725025,17393.0,,,,
699,1.2799991,1.2799991,10000.0,10000.0,59.80768,17410.0,,,,
700,1.2899991,1.2899991,10000.0,10000.0,60.1226,17424.0,,,,
701,1.2999991,1.2999991,10000.0,10000.0,60.231243,17440.0,,,,
702,1.3099991,1.3099991,10000.0,10000.0,60.17329,17457.0,,,,
703,1.3199991,1.3199991,10000.0,10000.0,59.7545,17476.0,,,,
704,1.3299991,1.3299991,10000.0,10000.0,59.919018,17492.0,,,,
705,1.3399991,1.3399991,10000.0,10000.0,60.202316,17506.0,,,,
706,1.3499991,1.3499991,10000.0,10000.0,60.187527,17523.0,,,,
707,1.3599991,1.3599991,10000.0,10000.0,60.20616,17540.0,,,,
708,1.369999,1.369999,10000.0,10000.0,59.773335,17559.0,,,,
709,1.379999,1.379999,10000.0,10000.0,59.701454,17576.0,,,,
710,1.389999,1.389999,10000.0,10000.0,59.897667,17591.0,,,,
711,1.399999,1.399999,10000.0,10000.0,60.0277,17607.0,,,,
712,1.409999,1.409999,10000.0,10000.0,60.091263,17624.0,,,,
713,1.419999,1.419999,10000.0,10000.0,60.044964,17641.0,,,,
714,1.429999,1.429999,10000.0,10000.0,60.203384,17656.0,,,,
715,1.439999,1.439999,10000.0,10000.0,59.604404,17677.0,,,,
716,1.449999,1.449999,10000.0,10000.0,59.92556,17692.0,,,,
717,1.459999,1.459999,10000.0,10000.0,60.17663,17707.0,,,,
718,1.469999,1.469999,10000.0,10000.0,60.096237,17724.0,,,,
719,1.479999,1.479999,10000.0,10000.0,59.88477,17742.0,,,,
720,1.4899989,1.4899989,10000.0,10000.0,59.860577,17758.0,,,,
721,1.4999989,1.4999989,10000.0,10000.0,60.158066,17774.0,,,,
722,1.5099989,1.5099989,10000.0,10000.0,60.056576,17791.0,,,,
723,1.5199989,1.5199989,10000.0,10000.0,60.170753,17807.0,,,,
724,1.5299989,1.5299989,10000.0,10000.0,60.083366,17825.0,,,,
725,1.5399989,1.5399989,10000.0,10000.0,60.22907,17840.0,,,,
726,1.5499989,1.5499989,10000.0,10000.0,60.150757,17857.0,,,,
727,1.5599989,1.5599989,10000.0,10000.0,59.926247,17875.0,,,,
728,1.5699989,1.5699989,10000.0,10000.0,59.76039,17893.0,,,,
729,1.5799989,1.5799989,10000.0,10000.0,59.9664,17908.0,,,,
730,1.5899988,1.5899988,10000.0,10000.0,60.092842,17924.0,,,,
731,1.5999988,1.5999988,10000.0,10000.0,60.232613,17939.0,,,,
732,1.6099988,1.6099988,10000.0,10000.0,59.98076,17958.0,,,,
733,1.6199988,1.6199988,10000.0,10000.0,60.078342,17974.0,,,,
734,1.6299988,1.6299988,10000.0,10000.0,60.038193,17990.0,,,,
735,1.6399988,1.6399988,10000.0,10000.0,60.122375,18007.0,,,,
736,1.6499988,1.6499988,10000.0,10000.0,59.755215,18025.0,,,,
737,1.6599988,1.6599988,10000.0,10000.0,60.192413,18040.0,,,,
738,1.6699988,1.6699988,10000.0,10000.0,59.944084,18058.0,,,,
739,1.6799988,1.6799988,10000.0,10000.0,59.743084,18076.0,,,,
740,1.6899987,1.6899987,10000.0,10000.0,60.030197,18091.0,,,,
741,1.6999987,1.6999987,10000.0,10000.0,60.164856,18106.0,,,,
742,1.7099987,1.7099987,10000.0,10000.0,59.63283,18127.0,,,,
743,1.7199987,1.7199987,10000.0,10000.0,60.031242,18141.0,,,,
744,1.7299987,1.7299987,10000.0,10000.0,59.957394,18158.0,,,,
745,1.7399987,1.7399987,10000.0,10000.0,60.088737,18174.0,,,,
746,1.7499987,1.7499987,10000.0,10000.0,60.20898,18190.0,,,,
747,1.7599987,1.7599987,10000.0,10000.0,59.658955,18209.0,,,,
748,1.7699987,1.7699987,10000.0,10000.0,60.083183,18224.0,,,,
749,1.7799987,1.7799987,10000.0,10000.0,59.732357,18243.0,,,,
750,1.7899987,1.7899987,10000.0,10000.0,60.195606,18257.0,,,,
751,1.7999986,1.7999986,10000.0,10000.0,59.74747,18276.0,,,,
752,1.8099986,1.8099986,10000.0,10000.0,59.79225,18293.0,,,,
753,1.8199986,1.8199986,10000.0,10000.0,59.998405,18308.0,,,,
754,1.8299986,1.8299986,10000.0,10000.0,59.82562,18326.0,,,,
755,1.8399986,1.8399986,10000.0,10000.0,59.843246,18342.0,,,,
756,1.8499986,1.8499986,10000.0,10000.0,59.862682,18359.0,,,,
757,1.8599986,1.8599986,10000.0,10000.0,60.111965,18374.0,,,,
758,1.8699986,1.8699986,10000.0,10000.0,60.25865,18390.0,,,,
759,1.8799986,1.8799986,10000.0,10000.0,59.75007,18409.0,,,,
760,1.8899986,1.8899986,10000.0,10000.0,60.267307,18423.0,,,,
761,1.8999985,1.8999985,10000.0,10000.0,60.186672,18440.0,,,,
762,1.9099985,1.9099985,10000.0,10000.0,60.167786,18457.0,,,,
763,1.9199985,1.9199985,10000.0,10000.0,60.15048,18473.0,,,,
764,1.9299985,1.9299985,10000.0,10000.0,60.081394,18490.0,,,,
765,1.9399985,1.9399985,10000.0,10000.0,60.246445,18506.0,,,,
766,1.9499985,1.9499985,10000.0,10000.0,59.92755,18524.0,,,,
767,1.9599985,1.9599985,10000.0,10000.0,59.868652,18541.0,,,,
768,1.9699985,1.9699985,10000.0,10000.0,60.12741,18557.0,,,,
769,1.9799985,1.9799985,10000.0,10000.0,60.12092,18573.0,,,,
770,1.9899985,1.9899985,10000.0,10000.0,60.059635,18590.0,,,,
771,1.9999985,1.9999985,10000.0,10000.0,60.177567,18606.0,,,,
772,2.0099986,2.0099986,10000.0,10000.0,60.094975,18623.0,,,,
773,2.0199986,2.0199986,10000.0,10000.0,59.998158,18641.0,,,,
774,2.0299985,2.0299985,10000.0,10000.0,59.965824,18657.0,,,,
775,2.0399985,2.0399985,10000.0,10000.0,60.097214,18673.0,,,,
776,2.0499985,2.0499985,10000.0,10000.0,60.09887,18690.0,,,,
777,2.0599985,2.0599985,10000.0,10000.0,59.975533,18707.0,,,,
778,2.0699985,2.0699985,10000.0,10000.0,60.14129,18723.0,,,,
779,2.0799985,2.0799985,10000.0,10000.0,60.177696,18739.0,,,,
780,2.0899985,2.0899985,10000.0,10000.0,59.946712,18757.0,,,,
781,2.0999985,2.0999985,10000.0,10000.0,60.16145,18773.0,,,,
782,2.1099985,2.1099985,10000.0,10000.0,59.823742,18791.0,,,,
783,2.1199985,2.1199985,10000.0,10000.0,60.00156,18807.0,,,,
784,2.1299984,2.1299984,10000.0,10000.0,59.541183,18826.0,,,,
785,2.1399984,2.1399984,10000.0,10000.0,60.03654,18840.0,,,,
786,2.1499984,2.1499984,10000.0,10000.0,59.968292,18857.0,,,,
787,2.1599984,2.1599984,10000.0,10000.0,60.177795,18873.0,,,,
788,2.1699984,2.1699984,10000.0,10000.0,60.149624,18890.0,,,,
789,2.1799984,2.1799984,10000.0,10000.0,59.643784,18909.0,,,,
790,2.1899984,2.1899984,10000.0,10000.0,60.10726,18923.0,,,,
791,2.1999984,2.1999984,10000.0,10000.0,59.671383,18942.0,,,,
792,2.2099984,2.2099984,10000.0,10000.0,59.992767,18957.0,,,,
793,2.2199984,2.2199984,10000.0,10000.0,60.218185,18973.0,,,,
794,2.2299984,2.2299984,10000.0,10000.0,59.683304,18992.0,,,,
795,2.2399983,2.2399983,10000.0,10000.0,60.003246,19007.0,,,,
796,2.2499983,2.2499983,10000.0,10000.0,60.208595,19023.0,,,,
797,2.2599983,2.2599983,10000.0,10000.0,60.226223,19039.0,,,,
798,2.2699983,2.2699983,10000.0,10000.0,59.758125,19059.0,,,,
799,2.2799983,2.2799983,10000.0,10000.0,59.784306,19076.0,,,,
800,2.2899983,2.2899983,10000.0,10000.0,60.20715,19090.0,,,,
801,2.2999983,2.2999983,10000.0,10000.0,59.752464,19109.0,,,,
802,2.3099983,2.3099983,10000.0,10000.0,60.180904,19123.0,,,,
803,2.3199983,2.3199983,10000.0,10000.0,60.016506,19141.0,,,,
804,2.3299983,2.3299983,10000.0,10000.0,59.596653,19160.0,,,,
805,2.3399982,2.3399982,10000.0,10000.0,60.09517,19174.0,,,,
806,2.3499982,2.3499982,10000.0,10000.0,59.812023,19193.0,,,,
807,2.3599982,2.3599982,10000.0,10000.0,59.807884,19209.0,,,,
808,2.3699982,2.3699982,10000.0,10000.0,59.853138,19226.0,,,,
809,2.3799982,2.3799982,10000.0,10000.0,59.802967,19243.0,,,,
810,2.3899982,2.3899982,10000.0,10000.0,60.25122,19257.0,,,,
811,2.3999982,2.3999982,10000.0,10000.0,59.61893,19277.0,,,,
812,2.4099982,2.4099982,10000.0,10000.0,60.064045,19291.0,,,,
813,2.4199982,2.4199982,10000.0,10000.0,59.740055,19310.0,,,,
814,2.4299982,2.4299982,10000.0,10000.0,59.797935,19326.0,,,,
815,2.4399981,2.4399981,10000.0,10000.0,60.103397,19341.0,,,,
816,2.4499981,2.4499981,10000.0,10000.0,59.68962,19360.0,,,,
817,2.4599981,2.4599981,10000.0,10000.0,59.944546,19375.0,,,,
818,2.4699981,2.4699981,10000.0,10000.0,60.115932,19391.0,,,,
819,2.479998,2.479998,10000.0,10000.0,59.775135,19409.0,,,,
820,2.489998,2.489998,10000.0,10000.0,59.856983,19426.0,,,,
821,2.499998,2.499998,10000.0,10000.0,60.117897,19441.0,,,,
822,2.509998,2.509998,10000.0,10000.0,60.24158,19457.0,,,,
823,2.519998,2.519998,10000.0,10000.0,59.970898,19475.0,,,,
824,2.529998,2.529998,10000.0,10000.0,59.720833,19493.0,,,,
825,2.539998,2.539998,10000.0,10000.0,59.978355,19509.0,,,,
826,2.549998,2.549998,10000.0,10000.0,60.173546,19525.0,,,,
827,2.559998,2.559998,10000.0,10000.0,59.719044,19543.0,,,,
828,2.569998,2.569998,10000.0,10000.0,60.020985,19559.0,,,,
829,2.579998,2.579998,10000.0,10000.0,60.17219,19574.0,,,,
830,2.589998,2.589998,10000.0,10000.0,59.737705,19594.0,,,,
831,2.599998,2.599998,10000.0,10000.0,59.975346,19609.0,,,,
832,2.609998,2.609998,10000.0,10000.0,59.91709,19626.0,,,,
833,2.619998,2.619998,10000.0,10000.0,59.869423,19643.0,,,,
834,2.629998,2.629998,10000.0,10000.0,59.919067,19659.0,,,,
835,2.639998,2.639998,10000.0,10000.0,59.949577,19676.0,,,,
836,2.649998,2.649998,10000.0,10000.0,59.960766,19692.0,,,,
837,2.659998,2.659998,10000.0,10000.0,59.87535,19709.0,,,,
838,2.669998,2.669998,10000.0,10000.0,59.90822,19726.0,,,,
839,2.679998,2.679998,10000.0,10000.0,59.97608,19742.0,,,,
840,2.689998,2.689998,10000.0,10000.0,60.286278,19757.0,,,,
841,2.699998,2.699998,10000.0,10000.0,59.74725,19777.0,,,,
842,2.709998,2.709998,10000.0,10000.0,60.203197,19791.0,,,,
843,2.719998,2.719998,10000.0,10000.0,60.07638,19809.0,,,,
844,2.7299979,2.7299979,10000.0,10000.0,59.97299,19825.0,,,,
845,2.7399979,2.7399979,10000.0,10000.0,60.310886,19840.0,,,,
846,2.7499979,2.7499979,10000.0,10000.0,59.77405,19859.0,,,,
847,2.7599978,2.7599978,10000.0,10000.0,60.21739,19873.0,,,,
848,2.7699978,2.7699978,10000.0,10000.0,60.13858,19891.0,,,,
849,2.7799978,2.7799978,10000.0,10000.0,59.73032,19910.0,,,,
850,2.7899978,2.7899978,10000.0,10000.0,60.22472,19923.0,,,,
851,2.7999978,2.7999978,10000.0,10000.0,60.10777,19941.0,,,,
852,2.8099978,2.8099978,10000.0,10000.0,59.76169,19960.0,,,,
853,2.8199978,2.8199978,10000.0,10000.0,60.18083,19974.0,,,,
854,2.8299978,2.8299978,10000.0,10000.0,59.828346,19993.0,,,,
855,2.8399978,2.8399978,10000.0,10000.0,60.263424,20007.0,,,,
856,2.8499978,2.8499978,10000.0,10000.0,59.686295,20027.0,,,,
857,2.8599977,2.8599977,10000.0,10000.0,60.016365,20042.0,,,,
858,2.8699977,2.8699977,10000.0,10000.0,59.839024,20060.0,,,,
859,2.8799977,2.8799977,10000.0,10000.0,59.98201,20076.0,,,,
860,2.8899977,2.8899977,10000.0,10000.0,59.882652,20093.0,,,,
861,2.8999977,2.8999977,10000.0,10000.0,60.087093,20108.0,,,,
862,2.9099977,2.9099977,10000.0,10000.0,60.021336,20125.0,,,,
863,2.9199977,2.9199977,10000.0,10000.0,59.90844,20143.0,,,,
864,2.9299977,2.9299977,10000.0,10000.0,59.942383,20159.0,,,,
865,2.9399977,2.9399977,10000.0,10000.0,60.00225,20176.0,,,,
866,2.9499977,2.9499977,10000.0,10000.0,60.315308,20190.0,,,,
867,2.9599977,2.9599977,10000.0,10000.0,59.772343,20210.0,,,,
868,2.9699976,2.9699976,10000.0,10000.0,59.860283,20226.0,,,,
869,2.9799976,2.9799976,10000.0,10000.0,60.17461,20241.0,,,,
870,2.9899976,2.9899976,10000.0,10000.0,60.273594,20257.0,,,,
871,2.9999976,2.9999976,10000.0,10000.0,60.179485,20274.0,,,,
872,3.0099976,3.0099976,10000.0,10000.0,60.300312,20290.0,,,,
873,3.0199976,3.0199976,10000.0,10000.0,60.054348,20308.0,,,,
874,3.0299976,3.0299976,10000.0,10000.0,60.035515,20325.0,,,,
875,3.0399976,3.0399976,10000.0,10000.0,59.78064,20343.0,,,,
876,3.0499976,3.0499976,10000.0,10000.0,59.85253,20359.0,,,,
877,3.0599976,3.0599976,10000.0,10000.0,60.18746,20374.0,,,,
878,3.0699975,3.0699975,10000.0,10000.0,59.798603,20393.0,,,,
879,3.0799975,3.0799975,10000.0,10000.0,60.245968,20407.0,,,,
880,3.0899975,3.0899975,10000.0,10000.0,60.170563,20424.0,,,,
881,3.0999975,3.0999975,10000.0,10000.0,60.13044,20441.0,,,,
882,3.1099975,3.1099975,10000.0,10000.0,60.211685,20457.0,,,,
883,3.1199975,3.1199975,10000.0,10000.0,59.667286,20477.0,,,,
884,3.1299975,3.1299975,10000.0,10000.0,60.097115,20491.0,,,,
885,3.1399975,3.1399975,10000.0,10000.0,60.216194,20507.0,,,,
886,3.1499975,3.1499975,10000.0,10000.0,59.640575,20526.0,,,,
887,3.1599975,3.1599975,10000.0,10000.0,60.10242,20541.0,,,,
888,3.1699975,3.1699975,10000.0,10000.0,60.23703,20557.0,,,,
889,3.1799974,3.1799974,10000.0,10000.0,59.64165,20576.0,,,,
890,3.1899974,3.1899974,10000.0,10000.0,60.110924,20591.0,,,,
891,3.1999974,3.1999974,10000.0,10000.0,59.68857,20610.0,,,,
892,3.2099974,3.2099974,10000.0,10000.0,60.176712,20624.0,,,,
893,3.2199974,3.2199974,10000.0,10000.0,60.275333,20640.0,,,,
894,3.2299974,3.2299974,10000.0,10000.0,59.79706,20660.0,,,,
895,3.2399974,3.2399974,10000.0,10000.0,59.919758,20676.0,,,,
896,3.2499974,3.2499974,10000.0,10000.0,60.12456,20691.0,,,,
897,3.2599974,3.2599974,10000.0,10000.0,60.15022,20707.0,,,,
898,3.2699974,3.2699974,10000.0,10000.0,59.907356,20725.0,,,,
899,3.2799973,3.2799973,10000.0,10000.0,59.878357,20742.0,,,,
900,3.2899973,3.2899973,10000.0,10000.0,60.232544,20757.0,,,,
901,3.2999973,3.2999973,10000.0,10000.0,59.9737,20775.0,,,,
902,3.3099973,3.3099973,10000.0,10000.0,60.09946,20791.0,,,,
903,3.3199973,3.3199973,10000.0,10000.0,59.687836,20810.0,,,,
904,3.3299973,3.3299973,10000.0,10000.0,59.908554,20825.0,,,,
905,3.3399973,3.3399973,10000.0,10000.0,60.11686,20841.0,,,,
906,3.3499973,3.3499973,10000.0,10000.0,59.78343,20859.0,,,,
907,3.3599973,3.3599973,10000.0,10000.0,60.169724,20874.0,,,,
908,3.3699973,3.3699973,10000.0,10000.0,59.715893,20893.0,,,,
909,3.3799973,3.3799973,10000.0,10000.0,59.842342,20910.0,,,,
910,3.3899972,3.3899972,10000.0,10000.0,59.967167,20926.0,,,,
911,3.3999972,3.3999972,10000.0,10000.0,60.135883,20941.0,,,,
912,3.4099972,3.4099972,10000.0,10000.0,60.058575,20959.0,,,,
913,3.4199972,3.4199972,10000.0,10000.0,60.182026,20974.0,,,,
914,3.4299972,3.4299972,10000.0,10000.0,59.758633,20993.0,,,,
915,3.4399972,3.4399972,10000.0,10000.0,60.007996,21009.0,,,,
916,3.4499972,3.4499972,10000.0,10000.0,60.18341,21024.0,,,,
917,3.4599972,3.4599972,10000.0,10000.0,60.112244,21041.0,,,,
918,3.4699972,3.4699972,10000.0,10000.0,60.035553,21058.0,,,,
919,3.4799972,3.4799972,10000.0,10000.0,60.20138,21074.0,,,,
920,3.4899971,3.4899971,10000.0,10000.0,60.115635,21091.0,,,,
921,3.4999971,3.4999971,10000.0,10000.0,59.692886,21109.0,,,,
922,3.5099971,3.5099971,10000.0,10000.0,59.84552,21125.0,,,,
923,3.5199971,3.5199971,10000.0,10000.0,59.7465,21143.0,,,,
924,3.529997,3.529997,10000.0,10000.0,60.061676,21158.0,,,,
925,3.539997,3.539997,10000.0,10000.0,59.847725,21176.0,,,,
926,3.549997,3.549997,10000.0,10000.0,60.129593,21191.0,,,,
927,3.559997,3.559997,10000.0,10000.0,60.237404,21207.0,,,,
