frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
20227,277.5814,711.2537,172.0,-134.0,274.0,733.0,60.18833,340106.0,,,,
20228,278.16278,710.50745,172.0,-134.0,274.0,732.0,59.85704,340124.0,,,,
20229,278.74417,709.76117,172.0,-134.0,274.0,731.0,60.05542,340140.0,,,,
20230,279.32556,709.0149,172.0,-134.0,274.0,731.0,60.186672,340156.0,,,,
20231,279.90695,708.2686,172.0,-134.0,274.0,730.0,59.84391,340174.0,,,,
20232,280.48834,707.52234,172.0,-134.0,274.0,730.0,59.774525,340192.0,,,,
20233,281.06973,706.77606,172.0,-134.0,274.0,729.0,60.095924,340207.0,,,,
20234,281.65112,706.0298,172.0,-134.0,274.0,729.0,60.21252,340223.0,,,,
20235,282.2325,705.2835,172.0,-134.0,274.0,728.0,60.147717,340240.0,,,,
20236,282.8139,704.53723,172.0,-134.0,274.0,727.0,60.102215,340257.0,,,,
20237,283.3953,703.79095,172.0,-134.0,274.0,727.0,59.846092,340275.0,,,,
20238,283.97668,703.0447,172.0,-134.0,274.0,726.0,60.147804,340290.0,,,,
20239,284.55807,702.2984,172.0,-134.0,275.0,726.0,60.02541,340307.0,,,,
20240,285.13947,701.5521,172.0,-134.0,275.0,725.0,59.840652,340325.0,,,,
20241,285.72086,700.80585,172.0,-134.0,275.0,724.0,60.13697,340340.0,,,,
20242,286.30225,700.0596,172.0,-134.0,275.0,724.0,60.07331,340357.0,,,,
20243,286.88364,699.3133,172.0,-134.0,275.0,723.0,60.006634,340374.0,,,,
20244,287.46503,698.567,172.0,-134.0,275.0,723.0,59.947594,340391.0,,,,
20245,288.04642,697.82074,172.0,-134.0,275.0,722.0,59.9744,340408.0,,,,
20246,288.6278,697.07446,172.0,-134.0,275.0,721.0,60.111797,340423.0,,,,
20247,289.2092,696.3282,172.0,-134.0,275.0,721.0,59.947086,340441.0,,,,
20248,289.7906,695.5819,172.0,-134.0,275.0,720.0,60.06346,340457.0,,,,
20249,290.37198,694.83563,172.0,-134.0,276.0,719.0,59.834805,340475.0,,,,
20250,290.95337,694.08936,172.0,-134.0,276.0,719.0,60.140617,340490.0,,,,
20251,291.53476,693.3431,172.0,-134.0,276.0,718.0,59.681065,340510.0,,,,
20252,292.11615,692.5968,172.0,-134.0,276.0,718.0,60.23005,340523.0,,,,
20253,292.69754,691.8505,172.0,-134.0,276.0,717.0,60.212357,340539.0,,,,
20254,293.27893,691.10425,172.0,-134.0,276.0,716.0,60.248867,340556.0,,,,
20255,293.86032,690.358,172.0,-134.0,276.0,716.0,59.907433,340574.0,,,,
20256,294.4417,689.6117,172.0,-134.0,276.0,715.0,60.11894,340590.0,,,,
20257,295.0231,688.8654,172.0,-134.0,277.0,715.0,59.67563,340609.0,,,,
20258,295.6045,688.11914,172.0,-134.0,277.0,714.0,59.832737,340625.0,,,,
20259,296.18588,687.37286,172.0,-134.0,277.0,713.0,60.142452,340640.0,,,,
20260,296.76727,686.6266,172.0,-134.0,277.0,713.0,60.063114,340657.0,,,,
20261,297.34866,685.8803,172.0,-134.0,277.0,712.0,59.838436,340675.0,,,,
20262,297.93005,685.13403,172.0,-134.0,277.0,711.0,60.13619,340690.0,,,,
20263,298.51144,684.38776,172.0,-134.0,277.0,711.0,60.063774,340707.0,,,,
20264,299.09283,683.6415,172.0,-134.0,277.0,710.0,59.823395,340725.0,,,,
20265,299.67422,682.8952,172.0,-134.0,277.0,710.0,60.139877,340740.0,,,,
20266,300.2556,682.1489,172.0,-134.0,278.0,709.0,60.098225,340756.0,,,,
20267,300.837,681.40265,172.0,-134.0,278.0,708.0,60.001762,340774.0,,,,
20268,301.4184,680.6564,172.0,-134.0,278.0,708.0,60.158638,340789.0,,,,
20269,301.9998,679.9101,172.0,-134.0,278.0,707.0,60.124886,340806.0,,,,
20270,302.58118,679.1638,172.0,-134.0,278.0,706.0,59.59593,340826.0,,,,
20271,303.16257,678.41754,172.0,-134.0,278.0,706.0,60.144283,340839.0,,,,
