frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
21353,1514.4791,408.6579,-192.0,152.0,1518.0,387.0,59.869083,361701.0,,,,
21354,1513.9583,409.3158,-192.0,152.0,1518.0,388.0,60.194626,361716.0,,,,
21355,1513.4374,409.9737,-192.0,152.0,1518.0,389.0,60.15672,361733.0,,,,
21356,1512.9165,410.6316,-192.0,152.0,1518.0,389.0,60.146637,361750.0,,,,
21357,1512.3956,411.2895,-192.0,152.0,1518.0,390.0,60.019733,361767.0,,,,
21358,1511.8748,411.9474,-192.0,152.0,1518.0,390.0,60.14791,361783.0,,,,
21359,1511.3539,412.6053,-192.0,152.0,1518.0,391.0,60.0838,361801.0,,,,
21360,1510.833,413.26318,-192.0,152.0,1518.0,391.0,59.69854,361819.0,,,,
21361,1510.3121,413.92108,-192.0,152.0,1518.0,392.0,60.005363,361834.0,,,,
21362,1509.7913,414.57898,-192.0,152.0,1518.0,393.0,60.066948,361851.0,,,,
21363,1509.2704,415.23688,-192.0,152.0,1518.0,393.0,59.8028,361868.0,,,,
21364,1508.7495,415.89478,-192.0,152.0,1518.0,394.0,60.149334,361883.0,,,,
21365,1508.2286,416.55267,-192.0,152.0,1517.0,394.0,60.10257,361900.0,,,,
21366,1507.7078,417.21057,-192.0,152.0,1517.0,395.0,60.01343,361917.0,,,,
21367,1507.1869,417.86847,-192.0,152.0,1517.0,396.0,59.966736,361934.0,,,,
21368,1506.666,418.52637,-192.0,152.0,1517.0,396.0,60.08286,361950.0,,,,
21369,1506.1451,419.18427,-192.0,152.0,1517.0,397.0,60.00558,361967.0,,,,
21370,1505.6243,419.84216,-192.0,152.0,1517.0,397.0,60.134106,361983.0,,,,
21371,1505.1034,420.50006,-192.0,152.0,1517.0,398.0,59.936028,362001.0,,,,
21372,1504.5825,421.15796,-192.0,152.0,1517.0,399.0,60.009254,362017.0,,,,
21373,1504.0616,421.81586,-192.0,152.0,1517.0,399.0,59.68966,362036.0,,,,
21374,1503.5408,422.47375,-192.0,152.0,1517.0,400.0,60.097263,362051.0,,,,
21375,1503.0199,423.13165,-192.0,152.0,1516.0,401.0,60.01647,362067.0,,,,
21376,1502.499,423.78955,-192.0,152.0,1516.0,401.0,60.1404,362083.0,,,,
21377,1501.9781,424.44745,-192.0,152.0,1516.0,402.0,60.07776,362100.0,,,,
21378,1501.4573,425.10535,-192.0,152.0,1516.0,402.0,60.10504,362117.0,,,,
21379,1500.9364,425.76324,-192.0,152.0,1516.0,403.0,60.12326,362133.0,,,,
21380,1500.4155,426.42114,-192.0,152.0,1516.0,404.0,60.070545,362150.0,,,,
21381,1499.8947,427.07904,-192.0,152.0,1516.0,404.0,60.013817,362167.0,,,,
21382,1499.3738,427.73694,-192.0,152.0,1516.0,405.0,60.105423,362183.0,,,,
21383,1498.8529,428.39484,-192.0,152.0,1515.0,405.0,60.061527,362200.0,,,,
