frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
82556,1623.3125,436.76797,320.0,-431.0,1627.0,415.0,59.951775,1377799.0,,,
82557,1623.625,436.53595,320.0,-431.0,1627.0,416.0,60.087234,1377815.0,,,
82558,1623.9375,436.30392,320.0,-431.0,1627.0,416.0,60.031338,1377832.0,,,
82559,1624.25,436.0719,320.0,-431.0,1627.0,417.0,59.97119,1377849.0,,,
82560,1624.5625,435.83987,320.0,-431.0,1627.0,418.0,60.106613,1377865.0,,,
82561,1624.875,435.60785,320.0,-431.0,1627.0,418.0,60.049225,1377882.0,,,
82562,1625.1875,435.37582,320.0,-431.0,1626.0,419.0,59.98896,1377899.0,,,
82563,1625.5,435.1438,320.0,-431.0,1626.0,419.0,60.123337,1377915.0,,,
82564,1625.8125,434.91177,320.0,-431.0,1626.0,420.0,59.8777,1377933.0,,,
82565,1626.125,434.67975,320.0,-431.0,1626.0,421.0,60.15849,1377948.0,,,
82566,1626.4375,434.44772,320.0,-431.0,1626.0,421.0,59.928253,1377966.0,,,
82567,1626.75,434.2157,320.0,-431.0,1626.0,422.0,59.69777,1377984.0,,,
82568,1627.0625,433.98367,320.0,-431.0,1626.0,423.0,60.016254,1377999.0,,,
82569,1627.375,433.75165,320.0,-431.0,1626.0,423.0,59.964333,1378016.0,,,
82570,1627.6875,433.51962,320.0,-431.0,1626.0,424.0,60.0942,1378032.0,,,
82571,1628.0,433.2876,320.0,-431.0,1626.0,425.0,60.040665,1378049.0,,,
82572,1628.3125,433.05557,320.0,-431.0,1625.0,425.0,60.162716,1378065.0,,,
82573,1628.625,432.82355,320.0,-431.0,1625.0,426.0,59.918953,1378083.0,,,
82574,1628.9375,432.59152,320.0,-431.0,1625.0,427.0,60.053894,1378099.0,,,
82575,1629.25,432.3595,320.0,-431.0,1625.0,427.0,60.004223,1378116.0,,,
82576,1629.5625,432.12747,320.0,-431.0,1625.0,428.0,60.127632,1378132.0,,,
82577,1629.875,431.89545,320.0,-431.0,1625.0,429.0,60.06939,1378149.0,,,
82578,1630.1875,431.66342,320.0,-431.0,1625.0,429.0,60.00977,1378166.0,,,
82579,1630.5,431.4314,320.0,-431.0,1625.0,430.0,59.94273,1378183.0,,,
82580,1630.8125,431.19937,320.0,-431.0,1625.0,430.0,60.07312,1378198.0,,,
82581,1631.125,430.96735,320.0,-431.0,1624.0,431.0,60.026184,1378215.0,,,
82582,1631.4375,430.73532,320.0,-431.0,1624.0,432.0,60.14912,1378231.0,,,
82583,1631.75,430.5033,320.0,-431.0,1624.0,432.0,60.09065,1378248.0,,,
82584,1632.0625,430.27127,320.0,-431.0,1624.0,433.0,60.03385,1378265.0,,,
82585,1632.375,430.03925,320.0,-431.0,1624.0,434.0,59.970768,1378283.0,,,
82586,1632.6875,429.80722,320.0,-431.0,1624.0,434.0,60.101624,1378298.0,,,
82587,1633.0,429.5752,320.0,-431.0,1624.0,435.0,59.864677,1378316.0,,,
82588,1633.3125,429.34317,320.0,-431.0,1624.0,436.0,59.819546,1378333.0,,,
82589,1633.625,429.11115,320.0,-431.0,1623.0,436.0,60.0644,1378349.0,,,
82590,1633.9375,428.87912,320.0,-431.0,1623.0,437.0,60.00819,1378365.0,,,
82591,1634.25,428.6471,320.0,-431.0,1623.0,438.0,60.13986,1378381.0,,,
82592,1634.5625,428.41507,320.0,-431.0,1623.0,438.0,59.716724,1378400.0,,,
82593,1634.875,428.18304,320.0,-431.0,1623.0,439.0,59.84857,1378416.0,,,
82594,1635.1875,427.95102,320.0,-431.0,1623.0,440.0,59.98293,1378432.0,,,
82595,1635.5,427.719,320.0,-431.0,1623.0,441.0,60.11187,1378448.0,,,
82596,1635.8125,427.48697,320.0,-431.0,1623.0,441.0,60.052895,1378465.0,,,
82597,1636.125,427.25494,320.0,-431.0,1622.0,442.0,59.805225,1378483.0,,,
82598,1636.4375,427.02292,320.0,-431.0,1622.0,443.0,60.128567,1378498.0,,,
82599,1636.75,426.7909,320.0,-431.0,1622.0,443.0,59.894123,1378516.0,,,
82600,1637.0625,426.55887,320.0,-431.0,1622.0,444.0,60.021317,1378532.0,,,
82601,1637.375,426.32684,320.0,-431.0,1622.0,445.0,59.956783,1378549.0,,,
82602,1637.6875,426.09482,320.0,-431.0,1622.0,445.0,60.100212,1378565.0,,,
82603,1638.0,425.8628,320.0,-431.0,1622.0,446.0,60.040688,1378582.0,,,
82604,1638.3125,425.63077,320.0,-431.0,1621.0,447.0,59.97876,1378599.0,,,
82605,1638.625,425.39874,320.0,-431.0,1621.0,447.0,59.93251,1378616.0,,,
82606,1638.9375,425.16672,320.0,-431.0,1621.0,448.0,59.88541,1378633.0,,,
82607,1639.25,424.9347,320.0,-431.0,1621.0,449.0,60.01949,1378649.0,,,
82608,1639.5625,424.70267,320.0,-431.0,1621.0,449.0,59.963284,1378666.0,,,
82609,1639.875,424.47064,320.0,-431.0,1621.0,450.0,59.73072,1378684.0,,,
82610,1640.1875,424.23862,320.0,-431.0,1621.0,451.0,60.05294,1378699.0,,,
82611,1640.5,424.0066,320.0,-431.0,1621.0,451.0,59.99419,1378716.0,,,
82612,1640.8125,423.77457,320.0,-431.0,1620.0,452.0,59.934174,1378733.0,,,
82613,1641.125,423.54254,320.0,-431.0,1620.0,453.0,60.06562,1378749.0,,,
82614,1641.4375,423.31052,320.0,-431.0,1620.0,453.0,59.815567,1378767.0,,,
82615,1641.75,423.0785,320.0,-431.0,1620.0,454.0,59.776424,1378784.0,,,
82616,1642.0625,422.84647,320.0,-431.0,1620.0,455.0,60.09262,1378799.0,,,
82617,1642.375,422.61444,320.0,-431.0,1620.0,455.0,60.03702,1378816.0,,,
82618,1642.6875,422.38242,320.0,-431.0,1620.0,456.0,60.167187,1378832.0,,,
