frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
25860,1623.7518,436.08258,133.0,-109.0,1627.0,415.0,59.947758,432811.0,,,
25861,1624.5037,435.16516,133.0,-109.0,1627.0,416.0,60.078945,432827.0,,,
25862,1625.2555,434.24774,133.0,-109.0,1627.0,416.0,60.02117,432844.0,,,
25863,1626.0073,433.33032,133.0,-109.0,1627.0,417.0,59.786163,432862.0,,,
25864,1626.7592,432.4129,133.0,-109.0,1627.0,418.0,59.91246,432878.0,,,
25865,1627.511,431.49548,133.0,-109.0,1627.0,418.0,60.05583,432894.0,,,
25866,1628.2628,430.57806,133.0,-109.0,1626.0,419.0,59.9963,432911.0,,,
25867,1629.0146,429.66064,133.0,-109.0,1626.0,419.0,59.944923,432928.0,,,
25868,1629.7665,428.74323,133.0,-109.0,1626.0,420.0,60.076294,432944.0,,,
25869,1630.5183,427.8258,133.0,-109.0,1626.0,421.0,60.019558,432961.0,,,
25870,1631.2701,426.9084,133.0,-109.0,1626.0,421.0,60.14479,432977.0,,,
25871,1632.022,425.99097,133.0,-109.0,1626.0,422.0,59.89822,432995.0,,,
25872,1632.7738,425.07355,133.0,-109.0,1626.0,423.0,60.112003,433010.0,,,
25873,1633.5256,424.15613,133.0,-109.0,1626.0,423.0,60.059856,433027.0,,,
25874,1634.2775,423.2387,133.0,-109.0,1626.0,424.0,60.00617,433044.0,,,
25875,1635.0293,422.3213,133.0,-109.0,1626.0,425.0,59.940716,433061.0,,,
25876,1635.7811,421.40387,133.0,-109.0,1625.0,425.0,60.078613,433077.0,,,
25877,1636.533,420.48645,133.0,-109.0,1625.0,426.0,60.018803,433094.0,,,
25878,1637.2848,419.56903,133.0,-109.0,1625.0,427.0,59.965435,433111.0,,,
25879,1638.0366,418.6516,133.0,-109.0,1625.0,427.0,59.890606,433128.0,,,
25880,1638.7885,417.7342,133.0,-109.0,1625.0,428.0,60.05469,433144.0,,,
25881,1639.5403,416.81677,133.0,-109.0,1625.0,429.0,59.99299,433161.0,,,
25882,1640.2921,415.89935,133.0,-109.0,1625.0,429.0,59.93855,433178.0,,,
25883,1641.044,414.98193,133.0,-109.0,1625.0,430.0,60.073513,433194.0,,,
25884,1641.7958,414.0645,133.0,-109.0,1625.0,430.0,60.00408,433211.0,,,
25885,1642.5476,413.1471,133.0,-109.0,1624.0,431.0,59.95507,433228.0,,,
25886,1643.2994,412.22968,133.0,-109.0,1624.0,432.0,60.083576,433244.0,,,
25887,1644.0513,411.31226,133.0,-109.0,1624.0,432.0,60.21347,433260.0,,,
25888,1644.8031,410.39484,133.0,-109.0,1624.0,433.0,60.149612,433277.0,,,
25889,1645.5549,409.47742,133.0,-109.0,1624.0,434.0,59.902836,433294.0,,,
25890,1646.3068,408.56,133.0,-109.0,1624.0,434.0,60.0487,433310.0,,,
25891,1647.0586,407.64258,133.0,-109.0,1624.0,435.0,59.984753,433328.0,,,
25892,1647.8104,406.72516,133.0,-109.0,1624.0,436.0,60.12261,433343.0,,,
25893,1648.5623,405.80774,133.0,-109.0,1623.0,436.0,60.05723,433360.0,,,
25894,1649.3141,404.89032,133.0,-109.0,1623.0,437.0,60.009117,433377.0,,,
25895,1650.0659,403.9729,133.0,-109.0,1623.0,438.0,60.12881,433394.0,,,
25896,1650.8177,403.05548,133.0,-109.0,1623.0,438.0,60.021812,433410.0,,,
25897,1651.5696,402.13806,133.0,-109.0,1623.0,439.0,60.14884,433426.0,,,
25898,1652.3214,401.22064,133.0,-109.0,1623.0,440.0,60.08688,433443.0,,,
25899,1653.0732,400.30322,133.0,-109.0,1623.0,441.0,60.03048,433460.0,,,
25900,1653.8251,399.3858,133.0,-109.0,1623.0,441.0,59.96779,433477.0,,,
25901,1654.5769,398.46838,133.0,-109.0,1622.0,442.0,59.91747,433494.0,,,
25902,1655.3287,397.55096,133.0,-109.0,1622.0,443.0,59.96422,433511.0,,,
25903,1656.0806,396.63354,133.0,-109.0,1622.0,443.0,59.89804,433528.0,,,
25904,1656.8324,395.71613,133.0,-109.0,1622.0,444.0,60.01718,433544.0,,,
25905,1657.5842,394.7987,133.0,-109.0,1622.0,445.0,59.976147,433561.0,,,
25906,1658.336,393.8813,133.0,-109.0,1622.0,445.0,59.919994,433578.0,,,
25907,1659.0879,392.96387,133.0,-109.0,1622.0,446.0,60.058567,433594.0,,,
25908,1659.8397,392.04645,133.0,-109.0,1621.0,447.0,59.81037,433612.0,,,
25909,1660.5916,391.12903,133.0,-109.0,1621.0,447.0,59.94671,433628.0,,,
25910,1661.3434,390.2116,133.0,-109.0,1621.0,448.0,60.078053,433644.0,,,
25911,1662.0952,389.2942,133.0,-109.0,1621.0,449.0,60.024937,433661.0,,,
25912,1662.847,388.37677,133.0,-109.0,1621.0,449.0,59.968216,433677.0,,,
25913,1663.5989,387.45935,133.0,-109.0,1621.0,450.0,60.098446,433693.0,,,
25914,1664.3507,386.54193,133.0,-109.0,1621.0,451.0,60.040993,433710.0,,,
25915,1665.1025,385.6245,133.0,-109.0,1621.0,451.0,60.163376,433726.0,,,
25916,1665.8544,384.7071,133.0,-109.0,1620.0,452.0,60.092842,433743.0,,,
25917,1666.6062,383.78967,133.0,-109.0,1620.0,453.0,60.030796,433760.0,,,
25918,1667.358,382.87225,133.0,-109.0,1620.0,453.0,59.983322,433777.0,,,
25919,1668.1099,381.95483,133.0,-109.0,1620.0,454.0,60.11201,433793.0,,,
25920,1668.8617,381.0374,133.0,-109.0,1620.0,455.0,59.868553,433811.0,,,
25921,1669.6135,380.12,133.0,-109.0,1620.0,455.0,59.99777,433827.0,,,
25922,1670.3654,379.20258,133.0,-109.0,1620.0,456.0,60.128307,433843.0,,,
25923,1671.1172,378.28516,133.0,-109.0,1619.0,457.0,59.89926,433861.0,,,
25924,1671.869,377.36774,133.0,-109.0,1619.0,457.0,60.032833,433877.0,,,
25925,1672.6208,376.45032,133.0,-109.0,1619.0,458.0,59.978382,433894.0,,,
25926,1673.3727,375.5329,133.0,-109.0,1619.0,459.0,60.017147,433910.0,,,
25927,1674.1245,374.61548,133.0,-109.0,1619.0,459.0,59.96259,433927.0,,,
25928,1674.8763,373.69806,133.0,-109.0,1619.0,460.0,60.093708,433943.0,,,
25929,1675.6282,372.78064,133.0,-109.0,1618.0,461.0,60.024483,433960.0,,,
25930,1676.38,371.86322,133.0,-109.0,1618.0,461.0,59.963272,433977.0,,,
25931,1677.1318,370.9458,133.0,-109.0,1618.0,462.0,59.922,433994.0,,,
25932,1677.8837,370.02838,133.0,-109.0,1618.0,463.0,59.862484,434011.0,,,
25933,1678.6355,369.11096,133.0,-109.0,1618.0,463.0,59.992535,434027.0,,,
25934,1679.3873,368.19354,133.0,-109.0,1618.0,464.0,60.104992,434043.0,,,
25935,1680.1392,367.27612,133.0,-109.0,1617.0,465.0,60.06372,434060.0,,,
25936,1680.891,366.3587,133.0,-109.0,1617.0,465.0,60.0083,434077.0,,,
25937,1681.6428,365.44128,133.0,-109.0,1617.0,466.0,59.95325,434094.0,,,
25938,1682.3947,364.52386,133.0,-109.0,1617.0,467.0,59.992054,434111.0,,,
25939,1683.1465,363.60645,133.0,-109.0,1617.0,467.0,59.940464,434128.0,,,
25940,1683.8983,362.68903,133.0,-109.0,1616.0,468.0,59.896397,434144.0,,,
25941,1684.6501,361.7716,133.0,-109.0,1616.0,469.0,60.024963,434160.0,,,
25942,1685.402,360.8542,133.0,-109.0,1616.0,469.0,59.788216,434178.0,,,
25943,1686.1538,359.93677,133.0,-109.0,1616.0,470.0,60.101936,434193.0,,,
25944,1686.9056,359.01935,133.0,-109.0,1616.0,471.0,60.04441,434210.0,,,
25945,1687.6575,358.10193,133.0,-109.0,1616.0,471.0,59.99001,434227.0,,,
25946,1688.4093,357.1845,133.0,-109.0,1615.0,472.0,59.932472,434245.0,,,
25947,1689.1611,356.2671,133.0,-109.0,1615.0,473.0,60.05781,434260.0,,,
25948,1689.913,355.34967,133.0,-109.0,1615.0,473.0,60.008045,434277.0,,,
25949,1690.6648,354.43225,133.0,-109.0,1615.0,474.0,59.771397,434295.0,,,
25950,1691.4166,353.51483,133.0,-109.0,1615.0,475.0,59.911076,434311.0,,,
25951,1692.1685,352.5974,133.0,-109.0,1615.0,475.0,60.041546,434327.0,,,
25952,1692.9203,351.68,133.0,-109.0,1615.0,476.0,59.988247,434344.0,,,
25953,1693.6721,350.76257,133.0,-109.0,1614.0,477.0,59.936764,434361.0,,,
25954,1694.424,349.84515,133.0,-109.0,1614.0,477.0,59.87802,434378.0,,,
25955,1695.1758,348.92773,133.0,-109.0,1614.0,478.0,60.022686,434394.0,,,
25956,1695.9276,348.0103,133.0,-109.0,1614.0,479.0,59.96894,434411.0,,,
25957,1696.6794,347.0929,133.0,-109.0,1614.0,479.0,60.09838,434427.0,,,
25958,1697.4313,346.17548,133.0,-109.0,1614.0,480.0,60.035347,434444.0,,,
25959,1698.1831,345.25806,133.0,-109.0,1613.0,481.0,59.982853,434461.0,,,
25960,1698.9349,344.34064,133.0,-109.0,1613.0,482.0,59.746063,434479.0,,,
25961,1699.6868,343.42322,133.0,-109.0,1613.0,482.0,60.062553,434494.0,,,
25962,1700.4386,342.5058,133.0,-109.0,1613.0,483.0,59.998158,434511.0,,,
25963,1701.1904,341.58838,133.0,-109.0,1613.0,484.0,59.758236,434529.0,,,
25964,1701.9423,340.67096,133.0,-109.0,1613.0,484.0,60.077377,434544.0,,,
25965,1702.6941,339.75354,133.0,-109.0,1613.0,485.0,60.025105,434561.0,,,
25966,1703.4459,338.83612,-116.0,-109.0,1612.0,486.0,60.135487,434577.0,,,
25967,1702.5839,337.9187,-116.0,-109.0,1612.0,486.0,60.088894,434594.0,,,
25968,1701.7218,337.00128,-116.0,-109.0,1612.0,487.0,60.032856,434611.0,,,
25969,1700.8597,336.08386,-116.0,-109.0,1612.0,488.0,60.15632,434627.0,,,
25970,1699.9977,335.16644,-116.0,-109.0,1612.0,489.0,60.09935,434643.0,,,
25971,1699.1356,334.24902,-116.0,-109.0,1612.0,489.0,59.853703,434661.0,,,
25972,1698.2736,333.3316,-116.0,-109.0,1612.0,490.0,59.992847,434677.0,,,
25973,1697.4115,332.41418,-116.0,-109.0,1611.0,491.0,59.94073,434694.0,,,
25974,1696.5494,331.49677,-116.0,-109.0,1611.0,491.0,59.879524,434711.0,,,
25975,1695.6874,330.57935,-116.0,-109.0,1611.0,492.0,60.010864,434727.0,,,
25976,1694.8253,329.66193,-116.0,-109.0,1611.0,493.0,59.94682,434744.0,,,
25977,1693.9633,328.7445,-116.0,-109.0,1611.0,493.0,60.076298,434760.0,,,
25978,1693.1012,327.8271,-116.0,-109.0,1611.0,494.0,60.020535,434777.0,,,
25979,1692.2391,326.90967,-116.0,-109.0,1611.0,495.0,59.967762,434794.0,,,
25980,1691.3771,325.99225,-116.0,-109.0,1611.0,496.0,60.09807,434810.0,,,
25981,1690.515,325.07483,-116.0,-109.0,1610.0,496.0,59.85081,434828.0,,,
25982,1689.653,324.1574,-116.0,-109.0,1610.0,497.0,59.98604,434844.0,,,
25983,1688.7909,323.24,-116.0,-109.0,1610.0,498.0,59.932568,434861.0,,,
25984,1687.9288,322.32257,-116.0,-109.0,1610.0,498.0,59.881485,434878.0,,,
25985,1687.0668,321.40515,-116.0,-109.0,1610.0,499.0,60.00753,434894.0,,,
25986,1686.2047,320.48773,-116.0,-109.0,1610.0,500.0,60.123158,434910.0,,,
25987,1685.3427,319.5703,-116.0,-109.0,1610.0,500.0,60.05438,434927.0,,,
25988,1684.4806,318.6529,-116.0,-109.0,1610.0,501.0,60.023193,434944.0,,,
25989,1683.6185,317.73547,-116.0,-109.0,1609.0,502.0,59.963737,434961.0,,,
