frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 3
1484,275.3884,9.7801285,207.5,10000.0,60.038532,26485.0,,,
1485,275.87033,9.790129,207.5,10000.0,60.167686,26501.0,,,
1486,276.35226,9.800129,207.5,10000.0,60.102127,26518.0,,,
1487,276.8342,9.810129,207.5,10000.0,60.051174,26535.0,,,
1488,277.31613,9.820129,207.5,10000.0,60.069096,26552.0,,,
1489,277.79807,9.83013,207.5,10000.0,59.73869,26570.0,,,
1490,278.28,9.84013,207.5,10000.0,60.047287,26585.0,,,
1491,278.76193,9.85013,207.5,10000.0,59.812744,26603.0,,,
1492,279.24387,9.86013,207.5,10000.0,59.953358,26619.0,,,
1493,279.7258,9.870131,207.5,10000.0,60.07615,26635.0,,,
1494,280.20773,9.880131,207.5,10000.0,60.09226,26652.0,,,
1495,280.68967,9.890131,207.5,10000.0,60.034027,26669.0,,,
1496,281.1716,9.900131,207.5,10000.0,59.979065,26685.0,,,
1497,281.65353,9.910131,207.5,10000.0,59.92339,26702.0,,,
1498,282.13547,9.920132,207.5,10000.0,60.062096,26718.0,,,
1499,282.6174,9.930132,207.5,10000.0,60.182217,26734.0,,,
1500,283.09933,9.940132,207.5,10000.0,59.857357,26753.0,,,
1501,283.58127,9.950132,207.5,10000.0,60.167366,26768.0,,,
1502,284.0632,9.960133,207.5,10000.0,59.928665,26786.0,,,
1503,284.54514,9.970133,207.5,10000.0,60.05461,26802.0,,,
1504,285.02707,9.980133,207.5,10000.0,59.993633,26819.0,,,
1505,285.509,9.990133,207.5,10000.0,59.946636,26836.0,,,
1506,285.99094,10.0001335,207.5,10000.0,60.046906,26852.0,,,
1507,286.47287,10.010134,207.5,10000.0,59.993183,26869.0,,,
1508,286.9548,10.020134,207.5,10000.0,60.123245,26885.0,,,
1509,287.43674,10.030134,207.5,10000.0,59.881004,26903.0,,,
1510,287.91867,10.040134,207.5,10000.0,60.07961,26918.0,,,
1511,288.4006,10.050135,207.5,10000.0,60.19653,26934.0,,,
1512,288.88254,10.060135,207.5,10000.0,60.083385,26951.0,,,
1513,289.36447,10.070135,207.5,10000.0,60.02032,26968.0,,,
1514,289.8464,10.080135,207.5,10000.0,59.782574,26986.0,,,
1515,290.32834,10.090136,207.5,10000.0,60.104576,27001.0,,,
1516,290.81027,10.100136,207.5,10000.0,60.041454,27018.0,,,
1517,291.2922,10.110136,207.5,10000.0,60.16946,27034.0,,,
1518,291.77414,10.120136,207.5,10000.0,60.111774,27051.0,,,
1519,292.25607,10.1301365,207.5,10000.0,60.044456,27068.0,,,
1520,292.738,10.140137,207.5,10000.0,59.8021,27086.0,,,
1521,293.21994,10.150137,207.5,10000.0,59.939533,27103.0,,,
1522,293.70187,10.160137,207.5,10000.0,60.070194,27118.0,,,
1523,294.1838,10.170137,207.5,10000.0,60.01091,27135.0,,,
1524,294.66574,10.180138,207.5,10000.0,59.960827,27152.0,,,
1525,295.14767,10.190138,207.5,10000.0,60.079933,27168.0,,,
1526,295.6296,10.200138,207.5,10000.0,60.00961,27185.0,,,
1527,296.11154,10.210138,207.5,10000.0,59.972145,27202.0,,,
1528,296.59348,10.220139,207.5,10000.0,60.106514,27218.0,,,
1529,297.0754,10.230139,207.5,10000.0,60.044697,27235.0,,,
1530,297.55734,10.240139,207.5,10000.0,59.992672,27252.0,,,
1531,298.03928,10.250139,207.5,10000.0,60.031677,27268.0,,,
1532,298.5212,10.260139,207.5,10000.0,59.967125,27285.0,,,
1533,299.00314,10.27014,207.5,10000.0,59.917973,27302.0,,,
1534,299.48508,10.28014,207.5,10000.0,60.047802,27318.0,,,
1535,299.967,10.29014,207.5,10000.0,59.993946,27335.0,,,
1536,300.44894,10.30014,207.5,10000.0,59.946068,27352.0,,,
1537,300.93088,10.310141,207.5,10000.0,60.068237,27368.0,,,
1538,301.4128,10.320141,207.5,10000.0,60.01352,27385.0,,,
1539,301.89474,10.330141,207.5,10000.0,60.140713,27401.0,,,
1540,302.37668,10.340141,207.5,10000.0,60.086212,27418.0,,,
1541,302.8586,10.350142,207.5,10000.0,60.01801,27435.0,,,
1542,303.34055,10.360142,207.5,10000.0,59.968407,27452.0,,,
1543,303.82248,10.370142,207.5,10000.0,59.92109,27469.0,,,
1544,304.3044,10.380142,207.5,10000.0,59.872585,27486.0,,,
1545,304.78635,10.390142,207.5,10000.0,60.00624,27502.0,,,
1546,305.26828,10.400143,207.5,10000.0,59.95417,27519.0,,,
1547,305.7502,10.410143,207.5,10000.0,59.894363,27536.0,,,
1548,306.23215,10.420143,207.5,10000.0,59.758865,27553.0,,,
1549,306.71408,10.430143,207.5,10000.0,60.076035,27568.0,,,
1550,307.196,10.440144,207.5,10000.0,60.017277,27585.0,,,
1551,307.67795,10.450144,207.5,10000.0,59.968105,27602.0,,,
1552,308.15988,10.460144,207.5,10000.0,59.91495,27619.0,,,
1553,308.6418,10.470144,207.5,10000.0,60.047333,27635.0,,,
1554,309.12375,10.4801445,207.5,10000.0,59.9924,27652.0,,,
1555,309.60568,10.490145,207.5,10000.0,59.94144,27669.0,,,
1556,310.08762,10.500145,207.5,10000.0,60.072483,27685.0,,,
1557,310.56955,10.510145,207.5,10000.0,60.012577,27702.0,,,
1558,311.05148,10.520145,207.5,10000.0,59.95601,27719.0,,,
1559,311.53342,10.530146,207.5,10000.0,59.90806,27736.0,,,
1560,312.01535,10.540146,207.5,10000.0,60.040306,27752.0,,,
1561,312.49728,10.550146,207.5,10000.0,59.99859,27769.0,,,
1562,312.97922,10.560146,207.5,10000.0,59.9435,27786.0,,,
1563,313.46115,10.570147,207.5,10000.0,59.89065,27803.0,,,
1564,313.94308,10.580147,207.5,10000.0,60.09808,27818.0,,,
1565,314.42502,10.590147,207.5,10000.0,60.03895,27835.0,,,
1566,314.90695,10.600147,207.5,10000.0,59.799667,27853.0,,,
1567,315.3889,10.610147,207.5,10000.0,60.023483,27869.0,,,
1568,315.87082,10.620148,207.5,10000.0,59.963367,27886.0,,,
1569,316.35275,10.630148,207.5,10000.0,59.908756,27903.0,,,
1570,316.8347,10.640148,207.5,10000.0,60.097534,27918.0,,,
1571,317.31662,10.650148,207.5,10000.0,60.04013,27935.0,,,
1572,317.79855,10.660149,207.5,10000.0,59.987713,27952.0,,,
1573,318.2805,10.670149,207.5,10000.0,59.83593,27970.0,,,
1574,318.76242,10.680149,207.5,10000.0,60.060047,27985.0,,,
1575,319.24435,10.690149,207.5,-197.5,60.181385,28001.0,,,
1576,319.7263,10.18382,207.5,-197.5,59.94026,28019.0,,,
1577,320.20822,9.67749,207.5,-197.5,59.891792,28036.0,,,
1578,320.69016,9.171161,207.5,-197.5,60.06439,28052.0,,,
1579,321.1721,8.664831,207.5,-197.5,60.008915,28069.0,,,
1580,321.65402,8.158502,207.5,-197.5,59.96068,28086.0,,,
1581,322.13596,7.6521726,207.5,-197.5,60.170113,28101.0,,,
1582,322.6179,7.1458435,207.5,-197.5,59.92937,28119.0,,,
1583,323.09982,6.6395144,207.5,-197.5,59.867393,28136.0,,,
1584,323.58176,6.1331854,207.5,-197.5,59.9965,28152.0,,,
1585,324.0637,5.6268563,207.5,-197.5,59.945812,28169.0,,,
1586,324.54562,5.1205273,207.5,-197.5,60.073116,28185.0,,,
1587,325.02756,4.614198,207.5,-197.5,60.025135,28202.0,,,
1588,325.5095,4.107869,207.5,-197.5,59.87175,28219.0,,,
1589,325.99142,3.60154,207.5,-197.5,60.003716,28235.0,,,
1590,326.47336,3.095211,207.5,-197.5,59.949566,28252.0,,,
1591,326.9553,2.588882,207.5,-197.5,59.804325,28270.0,,,
1592,327.43723,2.082553,207.5,-197.5,60.11843,28285.0,,,
1593,327.91916,1.5762239,207.5,-197.5,60.06229,28302.0,,,
1594,328.4011,1.0698948,207.5,-197.5,60.086792,28318.0,,,
1595,328.88303,0.5635657,207.5,-197.5,60.030216,28335.0,,,
1596,329.36496,0.057236552,207.5,-197.5,59.970703,28353.0,,,
1597,329.8469,0.0,207.5,-197.5,60.10322,28368.0,,,
1598,330.32883,0.0,207.5,-197.5,60.049217,28385.0,,,
1599,330.81076,0.0,207.5,-197.5,59.994907,28402.0,,,
1600,331.2927,0.0,207.5,-197.5,59.94353,28419.0,,,
1601,331.77463,0.0,207.5,-197.5,60.075832,28435.0,,,
1602,332.25656,0.0,207.5,-197.5,60.017803,28452.0,,,
1603,332.7385,0.0,207.5,-197.5,60.05874,28468.0,,,
1604,333.22043,0.0,207.5,-197.5,60.179108,28484.0,,,
1605,333.70236,0.0,207.5,-197.5,59.936607,28502.0,,,
1606,334.1843,0.0,207.5,-197.5,59.890713,28519.0,,,
1607,334.66623,0.0,207.5,-197.5,60.021053,28535.0,,,
1608,335.14816,0.0,207.5,-197.5,59.967606,28552.0,,,
1609,335.6301,0.0,207.5,-197.5,59.91974,28569.0,,,
1610,336.11203,0.0,207.5,-197.5,60.056286,28585.0,,,
1611,336.59396,0.0,207.5,-197.5,60.16967,28601.0,,,
1612,337.0759,0.0,207.5,-197.5,59.93344,28619.0,,,
1613,337.55783,0.0,207.5,-197.5,60.068657,28635.0,,,
1614,338.03976,0.0,207.5,-197.5,60.01734,28652.0,,,
1615,338.5217,0.0,207.5,-197.5,59.956806,28669.0,,,
1616,339.00363,0.0,207.5,-197.5,60.088085,28685.0,,,
1617,339.48557,0.0,207.5,-197.5,60.031586,28702.0,,,
1618,339.9675,0.0,207.5,-197.5,59.982613,28719.0,,,
1619,340.44943,0.0,207.5,-197.5,60.09838,28735.0,,,
1620,340.93137,0.0,207.5,-197.5,60.12246,28751.0,,,
1621,341.4133,0.0,207.5,-197.5,59.88057,28769.0,,,
1622,341.89523,0.0,207.5,-197.5,59.8232,28786.0,,,
1623,342.37717,0.0,207.5,-197.5,59.965153,28802.0,,,
1624,342.8591,0.0,207.5,-197.5,59.556637,28821.0,,,
1625,343.34103,0.0,207.5,-197.5,60.05666,28835.0,,,
1626,343.82297,0.0,207.5,-197.5,59.816196,28853.0,,,
1627,344.3049,0.0,207.5,-197.5,60.130135,28868.0,,,
1628,344.78683,0.0,207.5,-197.5,60.07124,28885.0,,,
1629,345.26877,0.0,207.5,-197.5,59.831974,28903.0,,,
1630,345.7507,0.0,207.5,-197.5,59.968567,28919.0,,,
1631,346.23264,0.0,207.5,-197.5,60.09779,28935.0,,,
1632,346.71457,0.0,207.5,-197.5,60.039417,28952.0,,,
1633,347.1965,0.0,207.5,-197.5,60.12886,28968.0,,,
1634,347.67844,0.0,207.5,-197.5,60.072613,28985.0,,,
1635,348.16037,0.0,207.5,-197.5,60.012554,29002.0,,,
1636,348.6423,0.0,207.5,-197.5,59.965607,29019.0,,,
1637,349.12424,0.0,207.5,-197.5,60.092922,29035.0,,,
1638,349.60617,0.0,207.5,-197.5,60.03875,29052.0,,,
1639,350.0881,0.0,207.5,-197.5,59.80225,29070.0,,,
1640,350.57004,0.0,207.5,-197.5,60.117,29085.0,,,
1641,351.05197,0.0,207.5,-197.5,59.8706,29103.0,,,
1642,351.5339,0.0,207.5,-197.5,60.075146,29118.0,,,
1643,352.01584,0.0,207.5,-197.5,60.011086,29135.0,,,
1644,352.49777,0.0,207.5,-197.5,60.142025,29151.0,,,
1645,352.9797,0.0,207.5,-197.5,59.933434,29169.0,,,
1646,353.46164,0.0,207.5,-197.5,59.887306,29186.0,,,
1647,353.94357,0.0,207.5,-197.5,60.20135,29201.0,,,
1648,354.4255,0.0,207.5,-197.5,59.951492,29219.0,,,
1649,354.90744,0.0,207.5,-197.5,59.905872,29236.0,,,
1650,355.38937,0.0,207.5,-197.5,59.772266,29253.0,,,
1651,355.8713,0.0,207.5,-197.5,60.08879,29268.0,,,
1652,356.35324,0.0,207.5,-197.5,60.032524,29285.0,,,
1653,356.83517,0.0,207.5,-197.5,59.97863,29302.0,,,
1654,357.3171,0.0,207.5,-197.5,59.9189,29319.0,,,
1655,357.79904,0.0,207.5,-197.5,60.059666,29335.0,,,
1656,358.28098,0.0,207.5,-197.5,60.00255,29352.0,,,
1657,358.7629,0.0,207.5,-197.5,59.951855,29369.0,,,
1658,359.24484,0.0,207.5,-197.5,59.90365,29386.0,,,
1659,359.72678,0.0,207.5,-197.5,60.036423,29402.0,,,
1660,360.2087,0.0,207.5,-197.5,59.968964,29419.0,,,
1661,360.69064,0.0,207.5,-197.5,60.107487,29435.0,,,
1662,361.17258,0.0,207.5,-197.5,60.053894,29452.0,,,
1663,361.6545,0.0,207.5,-197.5,59.989372,29469.0,,,
1664,362.13644,0.0,207.5,-197.5,60.01357,29485.0,,,
1665,362.61838,0.0,207.5,-197.5,60.137867,29501.0,,,
1666,363.1003,0.0,207.5,-197.5,59.80264,29520.0,,,
1667,363.58224,0.0,207.5,-197.5,59.9415,29536.0,,,
1668,364.06418,0.0,207.5,-197.5,60.15808,29551.0,,,
1669,364.5461,0.0,207.5,-197.5,60.088203,29568.0,,,
1670,365.02805,0.0,207.5,-197.5,60.03642,29585.0,,,
1671,365.50998,0.0,207.5,-197.5,59.788486,29603.0,,,
1672,365.9919,0.0,207.5,-197.5,59.93599,29619.0,,,
1673,366.47385,0.0,207.5,-197.5,60.065388,29635.0,,,
