frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 3
2144,0.6499997,0.6499997,10000.0,10000.0,59.94576,37501.0,,,
2145,0.65999967,0.65999967,10000.0,10000.0,60.087757,37516.0,,,
2146,0.66999966,0.66999966,10000.0,10000.0,60.022102,37533.0,,,
2147,0.67999965,0.67999965,10000.0,10000.0,59.971912,37550.0,,,
2148,0.68999964,0.68999964,10000.0,10000.0,60.102932,37566.0,,,
2149,0.69999963,0.69999963,10000.0,10000.0,59.867954,37584.0,,,
2150,0.7099996,0.7099996,10000.0,10000.0,59.993958,37600.0,,,
2151,0.7199996,0.7199996,10000.0,10000.0,59.67973,37618.0,,,
2152,0.7299996,0.7299996,10000.0,10000.0,59.81159,37634.0,,,
2153,0.7399996,0.7399996,10000.0,10000.0,59.94857,37650.0,,,
2154,0.7499996,0.7499996,10000.0,10000.0,59.894634,37667.0,,,
2155,0.7599996,0.7599996,10000.0,10000.0,60.036472,37683.0,,,
2156,0.76999956,0.76999956,10000.0,10000.0,60.1534,37699.0,,,
2157,0.77999955,0.77999955,10000.0,10000.0,59.91247,37717.0,,,
2158,0.78999954,0.78999954,10000.0,10000.0,59.677658,37735.0,,,
2159,0.79999954,0.79999954,10000.0,10000.0,60.000996,37750.0,,,
2160,0.8099995,0.8099995,10000.0,10000.0,59.94192,37767.0,,,
2161,0.8199995,0.8199995,10000.0,10000.0,60.07617,37783.0,,,
2162,0.8299995,0.8299995,10000.0,10000.0,59.747585,37801.0,,,
2163,0.8399995,0.8399995,10000.0,10000.0,60.06246,37816.0,,,
2164,0.8499995,0.8499995,10000.0,10000.0,60.008636,37833.0,,,
2165,0.8599995,0.8599995,10000.0,10000.0,60.13164,37849.0,,,
2166,0.86999947,0.86999947,10000.0,10000.0,60.065216,37866.0,,,
2167,0.87999946,0.87999946,10000.0,10000.0,60.016293,37883.0,,,
2168,0.88999945,0.88999945,10000.0,10000.0,60.14305,37899.0,,,
2169,0.89999944,0.89999944,10000.0,10000.0,60.154995,37916.0,,,
2170,0.90999943,0.90999943,10000.0,10000.0,59.922825,37934.0,,,
2171,0.9199994,0.9199994,10000.0,10000.0,60.049202,37950.0,,,
2172,0.9299994,0.9299994,10000.0,10000.0,60.000618,37966.0,,,
2173,0.9399994,0.9399994,10000.0,10000.0,60.127247,37982.0,,,
2174,0.9499994,0.9499994,10000.0,10000.0,60.064804,37999.0,,,
2175,0.9599994,0.9599994,10000.0,10000.0,60.00724,38016.0,,,
2176,0.9699994,0.9699994,10000.0,10000.0,59.96249,38033.0,,,
2177,0.97999936,0.97999936,10000.0,10000.0,59.89438,38050.0,,,
2178,0.98999935,0.98999935,10000.0,10000.0,60.034714,38066.0,,,
2179,0.99999934,0.99999934,10000.0,10000.0,59.970707,38083.0,,,
2180,1.0099994,1.0099994,10000.0,10000.0,59.92916,38100.0,,,
2181,1.0199994,1.0199994,10000.0,10000.0,60.06151,38116.0,,,
2182,1.0299994,1.0299994,10000.0,10000.0,59.99949,38133.0,,,
2183,1.0399994,1.0399994,10000.0,10000.0,60.13246,38149.0,,,
2184,1.0499994,1.0499994,10000.0,10000.0,59.89173,38167.0,,,
2185,1.0599993,1.0599993,10000.0,10000.0,60.026257,38183.0,,,
2186,1.0699993,1.0699993,10000.0,10000.0,59.966805,38201.0,,,
2187,1.0799993,1.0799993,10000.0,10000.0,59.928154,38217.0,,,
2188,1.0899993,1.0899993,10000.0,10000.0,60.052753,38232.0,,,
2189,1.0999993,1.0999993,10000.0,10000.0,59.717804,38251.0,,,
2190,1.1099993,1.1099993,10000.0,10000.0,60.03704,38266.0,,,
2191,1.1199993,1.1199993,10000.0,10000.0,59.712543,38285.0,,,
2192,1.1299993,1.1299993,10000.0,10000.0,59.83391,38301.0,,,
2193,1.1399993,1.1399993,10000.0,10000.0,60.149548,38316.0,,,
2194,1.1499993,1.1499993,10000.0,10000.0,60.089302,38333.0,,,
2195,1.1599993,1.1599993,10000.0,10000.0,59.932663,38350.0,,,
2196,1.1699992,1.1699992,10000.0,10000.0,59.88715,38367.0,,,
2197,1.1799992,1.1799992,10000.0,10000.0,60.01587,38383.0,,,
2198,1.1899992,1.1899992,10000.0,10000.0,59.971664,38400.0,,,
2199,1.1999992,1.1999992,10000.0,10000.0,60.097942,38416.0,,,
2200,1.2099992,1.2099992,10000.0,10000.0,60.041943,38433.0,,,
2201,1.2199992,1.2199992,10000.0,10000.0,60.164497,38449.0,,,
2202,1.2299992,1.2299992,10000.0,10000.0,59.925354,38467.0,,,
2203,1.2399992,1.2399992,10000.0,10000.0,60.05672,38483.0,,,
2204,1.2499992,1.2499992,10000.0,10000.0,60.002384,38500.0,,,
2205,1.2599992,1.2599992,10000.0,10000.0,59.941998,38517.0,,,
2206,1.2699991,1.2699991,10000.0,10000.0,60.074295,38533.0,,,
2207,1.2799991,1.2799991,10000.0,10000.0,59.824097,38551.0,,,
2208,1.2899991,1.2899991,10000.0,10000.0,60.049877,38566.0,,,
2209,1.2999991,1.2999991,10000.0,10000.0,59.81229,38584.0,,,
2210,1.3099991,1.3099991,10000.0,10000.0,60.124542,38599.0,,,
