frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
261988,1622.7715,437.28128,-437.5,355.5,1627.0,415.0,60.022945,4368424.0,,,
261989,1622.543,437.56256,-437.5,355.5,1627.0,416.0,59.96196,4368441.0,,,
261990,1622.3145,437.84384,-437.5,355.5,1627.0,416.0,60.07984,4368457.0,,,
261991,1622.0859,438.12512,-437.5,355.5,1627.0,417.0,60.044617,4368474.0,,,
261992,1621.8574,438.4064,-437.5,355.5,1627.0,418.0,60.070206,4368490.0,,,
261993,1621.6289,438.68768,-437.5,355.5,1627.0,418.0,60.01681,4368507.0,,,
261994,1621.4004,438.96896,-437.5,355.5,1626.0,419.0,59.954506,4368524.0,,,
261995,1621.1719,439.25024,-437.5,355.5,1626.0,419.0,59.9153,4368541.0,,,
261996,1620.9434,439.53152,-437.5,355.5,1626.0,420.0,60.04669,4368557.0,,,
261997,1620.7148,439.8128,-437.5,355.5,1626.0,421.0,59.98116,4368574.0,,,
261998,1620.4863,440.0941,-437.5,355.5,1626.0,421.0,59.938034,4368591.0,,,
261999,1620.2578,440.37537,-437.5,355.5,1626.0,422.0,60.067177,4368607.0,,,
262000,1620.0293,440.65665,-437.5,355.5,1626.0,423.0,60.19489,4368623.0,,,
262001,1619.8008,440.93793,-437.5,355.5,1626.0,423.0,60.125492,4368640.0,,,
262002,1619.5723,441.2192,-437.5,355.5,1626.0,424.0,60.04929,4368657.0,,,
262003,1619.3438,441.5005,-437.5,355.5,1626.0,425.0,59.831776,4368675.0,,,
262004,1619.1152,441.78177,-437.5,355.5,1625.0,425.0,60.149525,4368690.0,,,
262005,1618.8867,442.06305,-437.5,355.5,1625.0,426.0,60.082024,4368707.0,,,
262006,1618.6582,442.34433,-437.5,355.5,1625.0,427.0,60.025333,4368724.0,,,
262007,1618.4297,442.6256,-437.5,355.5,1625.0,427.0,59.97949,4368741.0,,,
262008,1618.2012,442.9069,-437.5,355.5,1625.0,428.0,60.10779,4368757.0,,,
262009,1617.9727,443.18817,-437.5,355.5,1625.0,429.0,59.675896,4368776.0,,,
262010,1617.7441,443.46945,-437.5,355.5,1625.0,429.0,60.0044,4368791.0,,,
262011,1617.5156,443.75073,-437.5,355.5,1625.0,430.0,60.13796,4368807.0,,,
262012,1617.2871,444.032,-437.5,355.5,1625.0,430.0,60.07449,4368824.0,,,
262013,1617.0586,444.3133,-437.5,355.5,1624.0,431.0,59.84041,4368841.0,,,
262014,1616.8301,444.59457,-437.5,355.5,1624.0,432.0,59.979725,4368857.0,,,
262015,1616.6016,444.87585,-437.5,355.5,1624.0,432.0,60.107838,4368873.0,,,
262016,1616.373,445.15714,-437.5,355.5,1624.0,433.0,59.862057,4368891.0,,,
262017,1616.1445,445.43842,-437.5,355.5,1624.0,434.0,59.99972,4368907.0,,,
262018,1615.916,445.7197,-437.5,355.5,1624.0,434.0,60.127026,4368923.0,,,
262019,1615.6875,446.00098,-437.5,355.5,1624.0,435.0,60.058098,4368940.0,,,
