frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 3
242540,462.76688,250.06378,-1202.0,215.0,60.068546,4044276.0,,,
242541,462.6837,250.5289,-1202.0,215.0,60.01288,4044293.0,,,
242542,462.6005,250.99402,-1202.0,215.0,59.95953,4044310.0,,,
242543,462.5173,251.45914,-1202.0,215.0,60.08792,4044326.0,,,
242544,462.4341,251.92426,-1202.0,215.0,60.032906,4044343.0,,,
242545,462.35092,252.38937,-1202.0,215.0,60.155354,4044359.0,,,
242546,462.26773,252.85449,-1202.0,215.0,60.09318,4044376.0,,,
242547,462.18454,253.31961,-1202.0,215.0,60.038742,4044393.0,,,
242548,462.10135,253.78473,-1202.0,215.0,59.985893,4044410.0,,,
242549,462.01816,254.24985,-1202.0,215.0,60.114067,4044426.0,,,
242550,461.93497,254.71497,-1202.0,215.0,59.68172,4044445.0,,,
242551,461.85178,255.18008,-1202.0,215.0,60.015125,4044460.0,,,
242552,461.7686,255.6452,-1202.0,215.0,60.132626,4044476.0,,,
242553,461.6854,256.11032,-1202.0,215.0,59.904087,4044494.0,,,
242554,461.6022,256.57544,-1202.0,215.0,59.941765,4044510.0,,,
242555,461.519,257.04056,-1202.0,215.0,60.07301,4044526.0,,,
242556,461.43582,257.50568,-1202.0,215.0,60.01736,4044543.0,,,
242557,461.35263,257.9708,-1202.0,215.0,60.147434,4044559.0,,,
242558,461.26944,258.4359,-1202.0,215.0,59.904587,4044577.0,,,
242559,461.18625,258.90103,-1202.0,215.0,60.03822,4044593.0,,,
242560,461.10306,259.36615,-1202.0,215.0,60.16375,4044609.0,,,
242561,461.01987,259.83127,-1202.0,215.0,59.927666,4044627.0,,,
242562,460.93668,260.2964,-1202.0,215.0,60.054993,4044643.0,,,
242563,460.8535,260.7615,-1202.0,215.0,60.001015,4044660.0,,,
242564,460.7703,261.22662,-1202.0,215.0,59.9474,4044677.0,,,
242565,460.6871,261.69174,-1202.0,215.0,59.89966,4044694.0,,,
242566,460.6039,262.15686,-1202.0,215.0,60.11132,4044709.0,,,
242567,460.52072,262.62198,-1202.0,215.0,59.874947,4044727.0,,,
242568,460.43753,263.0871,-1202.0,215.0,60.008945,4044743.0,,,
242569,460.35434,263.55222,-1202.0,215.0,60.135715,4044759.0,,,
242570,460.27115,264.01733,-1202.0,215.0,59.89722,4044777.0,,,
242571,460.18796,264.48245,-1202.0,215.0,60.031315,4044793.0,,,
242572,460.10477,264.94757,-1202.0,215.0,59.785286,4044811.0,,,
242573,460.02158,265.4127,-1202.0,215.0,59.918476,4044827.0,,,
242574,459.9384,265.8778,-1202.0,215.0,59.967873,4044843.0,,,
242575,459.8552,266.34293,-1202.0,215.0,59.895264,4044860.0,,,
242576,459.772,266.80804,-1202.0,215.0,60.02343,4044876.0,,,
242577,459.6888,267.27316,-1202.0,215.0,59.975723,4044893.0,,,
242578,459.60562,267.73828,-1202.0,215.0,60.10832,4044909.0,,,
242579,459.52243,268.2034,-1202.0,215.0,60.042694,4044926.0,,,
242580,459.43924,268.66852,-1202.0,215.0,59.992878,4044943.0,,,
242581,459.35605,269.13364,-1202.0,215.0,59.941784,4044960.0,,,
242582,459.27286,269.59875,-1202.0,215.0,59.894135,4044977.0,,,
242583,459.18967,270.06387,-1202.0,215.0,60.030334,4044993.0,,,
242584,459.10648,270.529,-1202.0,215.0,59.993427,4045010.0,,,
242585,459.0233,270.9941,-1202.0,215.0,59.9413,4045027.0,,,
242586,458.9401,271.45923,-1202.0,215.0,60.07123,4045043.0,,,
242587,458.8569,271.92435,-1202.0,215.0,60.013947,4045060.0,,,
242588,458.7737,272.38947,-1202.0,215.0,59.961155,4045077.0,,,
242589,458.69052,272.85458,-1202.0,215.0,59.911736,4045094.0,,,
242590,458.60733,273.3197,-1202.0,215.0,60.093807,4045109.0,,,
242591,458.52414,273.78482,-1202.0,215.0,60.018364,4045126.0,,,
242592,458.44095,274.24994,-1202.0,215.0,59.968258,4045143.0,,,
242593,458.35776,274.71506,-1202.0,215.0,59.737373,4045161.0,,,
242594,458.27457,275.18018,-1202.0,215.0,60.056858,4045176.0,,,
242595,458.19138,275.6453,-1202.0,215.0,60.182037,4045192.0,,,
242596,458.1082,276.1104,-1202.0,215.0,60.12068,4045209.0,,,
242597,458.025,276.57553,-1202.0,215.0,60.06296,4045226.0,,,
242598,457.9418,277.04065,-1202.0,215.0,59.821274,4045244.0,,,
242599,457.8586,277.50577,-1202.0,215.0,60.136944,4045259.0,,,
242600,457.77542,277.9709,-1202.0,215.0,60.075077,4045276.0,,,
242601,457.69223,278.436,-1202.0,215.0,60.022186,4045293.0,,,
242602,457.60904,278.90112,-1202.0,215.0,59.969185,4045310.0,,,
242603,457.52585,279.36624,-1202.0,215.0,59.917843,4045327.0,,,
242604,457.44266,279.83136,-1202.0,215.0,60.044415,4045343.0,,,
242605,457.35947,280.29648,-1202.0,215.0,59.994675,4045360.0,,,
242606,457.27628,280.7616,-1202.0,215.0,60.120148,4045376.0,,,
242607,457.19308,281.2267,-1202.0,215.0,59.700954,4045395.0,,,
242608,457.1099,281.69183,-1202.0,215.0,60.105877,4045409.0,,,
242609,457.0267,282.15695,-1202.0,215.0,60.040306,4045426.0,,,
242610,456.9435,282.62207,-1202.0,215.0,59.9868,4045443.0,,,
242611,456.86032,283.0872,-1202.0,215.0,60.113792,4045459.0,,,
242612,456.77713,283.5523,-1202.0,215.0,60.05704,4045476.0,,,
242613,456.69394,284.01743,-1202.0,215.0,60.002815,4045493.0,,,
242614,456.61075,284.48254,-1202.0,215.0,60.107388,4045509.0,,,
242615,456.52756,284.94766,-1202.0,215.0,60.075916,4045526.0,,,
242616,456.44437,285.41278,-1202.0,215.0,59.82362,4045544.0,,,
242617,456.36118,285.8779,-1202.0,215.0,60.144768,4045559.0,,,
242618,456.27798,286.34302,-1202.0,215.0,60.082226,4045576.0,,,
242619,456.1948,286.80814,-1202.0,215.0,60.03102,4045593.0,,,
242620,456.1116,287.27325,-1202.0,215.0,59.78018,4045611.0,,,
242621,456.0284,287.73837,-1202.0,215.0,59.926353,4045627.0,,,
242622,455.94522,288.2035,-1202.0,215.0,60.05331,4045643.0,,,
242623,455.86203,288.6686,-1202.0,215.0,60.00277,4045660.0,,,
242624,455.77884,289.13373,-1202.0,215.0,59.94759,4045677.0,,,
242625,455.69565,289.59885,-1202.0,215.0,59.897884,4045694.0,,,
242626,455.61246,290.06396,-1202.0,215.0,60.031948,4045710.0,,,
242627,455.52927,290.52908,-1202.0,215.0,59.981358,4045727.0,,,
242628,455.44608,290.9942,-1202.0,215.0,59.917843,4045744.0,,,
242629,455.36288,291.45932,-1202.0,215.0,59.855907,4045761.0,,,
242630,455.2797,291.92444,-1202.0,215.0,59.997993,4045777.0,,,
242631,455.1965,292.38956,-1202.0,215.0,59.944355,4045794.0,,,
242632,455.1133,292.85468,-1202.0,215.0,59.887337,4045811.0,,,
242633,455.03012,293.3198,-1202.0,215.0,60.02199,4045827.0,,,
242634,454.94693,293.7849,-1202.0,215.0,59.97125,4045843.0,,,
242635,454.86374,294.25003,-1202.0,215.0,60.099968,4045859.0,,,
242636,454.78055,294.71515,-1202.0,215.0,59.849575,4045877.0,,,
242637,454.69736,295.18027,-1202.0,215.0,59.986893,4045893.0,,,
242638,454.61417,295.6454,-1202.0,215.0,60.11269,4045909.0,,,
242639,454.53098,296.1105,-1202.0,215.0,60.056664,4045926.0,,,
242640,454.44778,296.57562,-1202.0,215.0,60.004417,4045943.0,,,
242641,454.3646,297.04074,-1202.0,215.0,59.95079,4045960.0,,,
242642,454.2814,297.50586,-1202.0,215.0,60.0796,4045977.0,,,
242643,454.1982,297.97098,-1202.0,215.0,60.023647,4045993.0,,,
242644,454.11502,298.4361,-1202.0,215.0,59.872833,4046011.0,,,
242645,454.03183,298.9012,-1202.0,215.0,60.011284,4046027.0,,,
242646,453.94864,299.36633,-1202.0,215.0,59.952034,4046044.0,,,
242647,453.86545,299.83145,-1202.0,215.0,59.90323,4046061.0,,,
242648,453.78226,300.29657,-1202.0,215.0,60.038418,4046076.0,,,
242649,453.69907,300.7617,-1202.0,215.0,59.98078,4046093.0,,,
242650,453.61588,301.2268,-1202.0,215.0,60.137745,4046109.0,,,
242651,453.53268,301.69193,-1202.0,215.0,59.889805,4046127.0,,,
242652,453.4495,302.15704,-1202.0,215.0,60.022346,4046143.0,,,
242653,453.3663,302.62216,-1202.0,215.0,60.132694,4046159.0,,,
242654,453.2831,303.08728,-1202.0,215.0,60.08684,4046176.0,,,
242655,453.19992,303.5524,-1202.0,215.0,60.030567,4046193.0,,,
242656,453.11673,304.01752,-1202.0,215.0,59.98109,4046210.0,,,
242657,453.03354,304.48264,-1202.0,215.0,60.098377,4046226.0,,,
242658,452.95035,304.94775,-1202.0,215.0,60.049366,4046243.0,,,
242659,452.86716,305.41287,-1202.0,215.0,59.993824,4046260.0,,,
242660,452.78397,305.878,-1202.0,215.0,59.946724,4046277.0,,,
242661,452.70078,306.3431,-1202.0,215.0,60.072582,4046293.0,,,
242662,452.61758,306.80823,-1202.0,215.0,60.10203,4046309.0,,,
242663,452.5344,307.27335,-1202.0,215.0,60.045963,4046326.0,,,
242664,452.4512,307.73846,-1202.0,215.0,59.991497,4046343.0,,,
242665,452.368,308.20358,-1202.0,215.0,59.93464,4046360.0,,,
242666,452.28482,308.6687,-1202.0,215.0,60.06428,4046376.0,,,
242667,452.20163,309.13382,-1202.0,215.0,60.006924,4046393.0,,,
242668,452.11844,309.59894,-1202.0,215.0,59.953957,4046410.0,,,
242669,452.03525,310.06406,-1202.0,215.0,59.89264,4046427.0,,,
242670,451.95206,310.52917,-1202.0,215.0,60.02662,4046443.0,,,
242671,451.86887,310.9943,-1202.0,215.0,59.97384,4046460.0,,,
242672,451.78568,311.4594,-1202.0,215.0,59.92319,4046477.0,,,
242673,451.70248,311.92453,-1202.0,215.0,60.043205,4046493.0,,,
242674,451.6193,312.38965,-1202.0,215.0,59.987514,4046510.0,,,
242675,451.5361,312.85477,-1202.0,215.0,59.937794,4046527.0,,,
242676,451.4529,313.3199,-1202.0,215.0,60.06776,4046543.0,,,
242677,451.36972,313.785,-1202.0,215.0,60.01197,4046560.0,,,
242678,451.28653,314.25012,-1202.0,215.0,59.959606,4046577.0,,,
242679,451.20334,314.71524,-1202.0,215.0,60.087723,4046593.0,,,
242680,451.12015,315.18036,-1202.0,215.0,59.846577,4046611.0,,,
242681,451.03696,315.64548,-1202.0,215.0,59.980145,4046627.0,,,
242682,450.95377,316.1106,-1202.0,215.0,59.736855,4046645.0,,,
242683,450.87057,316.5757,-1202.0,215.0,60.065434,4046660.0,,,
242684,450.78738,317.04083,-1202.0,215.0,59.997307,4046677.0,,,
242685,450.7042,317.50595,-1202.0,215.0,59.946884,4046694.0,,,
242686,450.621,317.97107,-1202.0,215.0,60.07822,4046710.0,,,
242687,450.5378,318.4362,-1202.0,215.0,60.01425,4046727.0,,,
242688,450.45462,318.9013,-1202.0,215.0,59.96702,4046743.0,,,
242689,450.37143,319.36642,-1202.0,215.0,59.920994,4046760.0,,,
242690,450.28824,319.83154,-1202.0,215.0,60.049675,4046776.0,,,
242691,450.20505,320.29666,-1202.0,215.0,60.16836,4046792.0,,,
242692,450.12186,320.76178,-1202.0,215.0,60.11818,4046809.0,,,
242693,450.03867,321.2269,-1202.0,215.0,60.060158,4046826.0,,,
242694,449.95547,321.69202,-1202.0,215.0,60.00057,4046843.0,,,
242695,449.87228,322.15714,-1202.0,215.0,59.944927,4046860.0,,,
242696,449.7891,322.62225,-1202.0,215.0,60.08424,4046876.0,,,
242697,449.7059,323.08737,-1202.0,215.0,60.02273,4046893.0,,,
242698,449.6227,323.5525,-1202.0,215.0,60.15111,4046909.0,,,
242699,449.53952,324.0176,-1202.0,215.0,59.903477,4046927.0,,,
242700,449.45633,324.48273,-1202.0,215.0,60.03579,4046943.0,,,
242701,449.37314,324.94785,-1202.0,215.0,60.153618,4046959.0,,,
242702,449.28995,325.41296,-1202.0,215.0,60.10109,4046976.0,,,
242703,449.20676,325.87808,-1202.0,215.0,59.868404,4046994.0,,,
242704,449.12357,326.3432,-1202.0,215.0,59.811882,4047011.0,,,
242705,449.04037,326.80832,-1202.0,215.0,59.765373,4047028.0,,,
242706,448.95718,327.27344,-1202.0,215.0,59.96118,4047043.0,,,
242707,448.874,327.73856,-1202.0,215.0,59.889496,4047061.0,,,
242708,448.7908,328.20367,-1202.0,215.0,60.03171,4047076.0,,,
242709,448.7076,328.6688,-1202.0,215.0,59.98108,4047093.0,,,
242710,448.62442,329.1339,-1202.0,215.0,60.109962,4047109.0,,,
242711,448.54123,329.59903,165.0,215.0,59.860996,4047127.0,,,
242712,449.14728,330.06415,165.0,215.0,59.995686,4047143.0,,,
242713,449.75333,330.52927,165.0,215.0,59.93518,4047160.0,,,
242714,450.35938,330.9944,165.0,215.0,59.891567,4047177.0,,,
242715,450.96542,331.4595,165.0,215.0,60.196144,4047192.0,,,
242716,451.57147,331.92462,165.0,215.0,60.132973,4047209.0,,,
242717,452.17752,332.38974,165.0,215.0,60.07967,4047226.0,,,
242718,452.78357,332.85486,165.0,215.0,60.027874,4047243.0,,,
242719,453.38962,333.31998,165.0,215.0,60.15039,4047259.0,,,
242720,453.99567,333.7851,165.0,215.0,60.089973,4047276.0,,,
242721,454.6017,334.2502,165.0,215.0,60.0344,4047293.0,,,
242722,455.20776,334.71533,165.0,215.0,59.69563,4047312.0,,,
242723,455.8138,335.18045,165.0,215.0,60.01566,4047326.0,,,
242724,456.41986,335.64557,165.0,215.0,59.966232,4047343.0,,,
242725,457.0259,336.1107,165.0,215.0,59.91296,4047360.0,,,
242726,457.63196,336.5758,165.0,215.0,60.046318,4047376.0,,,
242727,458.238,337.04092,165.0,215.0,59.798615,4047394.0,,,
242728,458.84406,337.50604,165.0,215.0,59.939404,4047410.0,,,
242729,459.4501,337.97116,165.0,215.0,60.072815,4047426.0,,,
242730,460.05615,338.43628,165.0,215.0,60.00785,4047443.0,,,
242731,460.6622,338.9014,165.0,215.0,59.95667,4047460.0,,,
242732,461.26825,339.36652,165.0,215.0,59.894135,4047477.0,,,
242733,461.8743,339.83163,165.0,215.0,60.040104,4047493.0,,,
242734,462.48035,340.29675,165.0,215.0,59.857452,4047511.0,,,
242735,463.0864,340.76187,165.0,215.0,59.99263,4047527.0,,,
242736,463.69244,341.227,165.0,215.0,59.94256,4047544.0,,,
242737,464.2985,341.6921,165.0,215.0,60.06736,4047560.0,,,
242738,464.90454,342.15723,165.0,215.0,60.011806,4047577.0,,,
242739,465.5106,342.62234,165.0,215.0,59.962524,4047594.0,,,
242740,466.11664,343.08746,165.0,215.0,59.971134,4047610.0,,,
242741,466.7227,343.55258,165.0,215.0,60.101738,4047626.0,,,
242742,467.32874,344.0177,165.0,215.0,59.856792,4047644.0,,,
242743,467.93478,344.48282,165.0,215.0,60.16462,4047659.0,,,
242744,468.54083,344.94794,165.0,215.0,59.931213,4047677.0,,,
242745,469.14688,345.41306,165.0,215.0,59.866665,4047694.0,,,
242746,469.75293,345.87817,165.0,215.0,60.190773,4047709.0,,,
242747,470.35898,346.3433,165.0,215.0,59.951824,4047727.0,,,
242748,470.96503,346.8084,165.0,215.0,60.07797,4047743.0,,,
242749,471.57108,347.27353,165.0,215.0,60.196796,4047759.0,,,
242750,472.17712,347.73865,165.0,215.0,59.960392,4047777.0,,,
242751,472.78317,348.20377,165.0,215.0,59.91462,4047794.0,,,
242752,473.38922,348.66888,165.0,215.0,60.04392,4047810.0,,,
242753,473.99527,349.134,165.0,215.0,60.074665,4047826.0,,,
242754,474.60132,349.59912,165.0,215.0,59.83114,4047844.0,,,
242755,475.20737,350.06424,165.0,215.0,60.140537,4047859.0,,,
242756,475.81342,350.52936,165.0,215.0,60.081173,4047876.0,,,
242757,476.41946,350.99448,165.0,215.0,60.024742,4047893.0,,,
242758,477.0255,351.4596,165.0,215.0,59.972168,4047910.0,,,
242759,477.63156,351.9247,165.0,215.0,60.10039,4047926.0,,,
242760,478.2376,352.38983,165.0,215.0,59.85615,4047944.0,,,
242761,478.84366,352.85495,165.0,215.0,60.170662,4047959.0,,,
242762,479.4497,353.32007,165.0,215.0,59.92933,4047977.0,,,
242763,480.05576,353.7852,165.0,215.0,60.06035,4047993.0,,,
