frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
21898,1622.471,437.61728,-189.0,162.0,1627.0,415.0,60.037514,366787.0,,,
21899,1621.9419,438.23456,-189.0,162.0,1627.0,416.0,59.979366,366804.0,,,
21900,1621.4128,438.85184,-189.0,162.0,1627.0,416.0,60.077507,366820.0,,,
21901,1620.8838,439.46912,-189.0,162.0,1627.0,417.0,60.049774,366837.0,,,
21902,1620.3547,440.0864,-189.0,162.0,1627.0,418.0,59.977642,366854.0,,,
21903,1619.8257,440.70367,-189.0,162.0,1627.0,418.0,59.747005,366872.0,,,
21904,1619.2966,441.32095,-189.0,162.0,1626.0,419.0,60.064735,366887.0,,,
21905,1618.7676,441.93823,-189.0,162.0,1626.0,419.0,59.810387,366905.0,,,
21906,1618.2385,442.5555,-189.0,162.0,1626.0,420.0,60.1341,366920.0,,,
21907,1617.7095,443.1728,-189.0,162.0,1626.0,421.0,60.07455,366937.0,,,
21908,1617.1804,443.79007,-189.0,162.0,1626.0,421.0,60.010105,366954.0,,,
21909,1616.6514,444.40735,-189.0,162.0,1626.0,422.0,59.956795,366971.0,,,
21910,1616.1223,445.02463,-189.0,162.0,1626.0,423.0,60.084858,366987.0,,,
21911,1615.5933,445.6419,-189.0,162.0,1626.0,423.0,60.030884,367004.0,,,
21912,1615.0642,446.2592,-189.0,162.0,1626.0,424.0,60.157856,367020.0,,,
21913,1614.5352,446.87646,-189.0,162.0,1626.0,425.0,59.909454,367038.0,,,
21914,1614.0061,447.49374,-189.0,162.0,1625.0,425.0,60.04573,367054.0,,,
21915,1613.477,448.11102,-189.0,162.0,1625.0,426.0,59.988235,367071.0,,,
21916,1612.948,448.7283,-189.0,162.0,1625.0,427.0,59.94441,367088.0,,,
21917,1612.419,449.34558,-189.0,162.0,1625.0,427.0,59.894756,367105.0,,,
21918,1611.8899,449.96286,-189.0,162.0,1625.0,428.0,59.84335,367122.0,,,
21919,1611.3608,450.58014,-189.0,162.0,1625.0,429.0,59.978916,367138.0,,,
21920,1610.8318,451.19742,-189.0,162.0,1625.0,429.0,60.079315,367154.0,,,
21921,1610.3027,451.8147,-189.0,162.0,1625.0,430.0,59.838905,367172.0,,,
21922,1609.7737,452.43198,-189.0,162.0,1625.0,430.0,60.14886,367187.0,,,
21923,1609.2446,453.04926,-189.0,162.0,1624.0,431.0,60.08587,367204.0,,,
21924,1608.7156,453.66653,-189.0,162.0,1624.0,432.0,60.038654,367221.0,,,
21925,1608.1865,454.2838,-189.0,162.0,1624.0,432.0,59.980537,367238.0,,,
21926,1607.6575,454.9011,-189.0,162.0,1624.0,433.0,60.200706,367253.0,,,
21927,1607.1284,455.51837,-189.0,162.0,1624.0,434.0,60.13538,367270.0,,,
21928,1606.5994,456.13565,-189.0,162.0,1624.0,434.0,60.069427,367287.0,,,
21929,1606.0703,456.75293,-189.0,162.0,1624.0,435.0,59.65746,367306.0,,,
21930,1605.5413,457.3702,-189.0,162.0,1624.0,436.0,59.977154,367321.0,,,
21931,1605.0122,457.9875,-189.0,162.0,1623.0,436.0,60.106594,367337.0,,,
21932,1604.4832,458.60477,-189.0,162.0,1623.0,437.0,60.04771,367354.0,,,
21933,1603.9541,459.22205,-189.0,162.0,1623.0,438.0,60.174236,367370.0,,,
21934,1603.425,459.83932,-189.0,162.0,1623.0,438.0,59.737362,367389.0,,,
21935,1602.896,460.4566,-189.0,162.0,1623.0,439.0,60.054054,367404.0,,,
21936,1602.367,461.07388,-189.0,162.0,1623.0,440.0,60.003418,367421.0,,,
