frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
4196,0.01,0.01,10000.0,10000.0,59.796703,72719.0,,,,
4197,0.02,0.02,10000.0,10000.0,58.434338,72727.0,,,,
4198,0.03,0.03,10000.0,10000.0,58.284737,72743.0,,,,
4199,0.04,0.04,10000.0,10000.0,58.0264,72761.0,,,,
4200,0.049999997,0.049999997,10000.0,10000.0,58.350395,72776.0,,,,
4201,0.059999995,0.059999995,10000.0,10000.0,58.400608,72793.0,,,,
4202,0.06999999,0.06999999,10000.0,10000.0,58.7373,72808.0,,,,
4203,0.07999999,0.07999999,10000.0,10000.0,58.711502,72826.0,,,,
4204,0.08999999,0.08999999,10000.0,10000.0,58.747578,72842.0,,,,
4205,0.09999999,0.09999999,10000.0,10000.0,58.44438,72860.0,,,,
4206,0.109999985,0.109999985,10000.0,10000.0,58.629642,72877.0,,,,
4207,0.11999998,0.11999998,10000.0,10000.0,58.769943,72893.0,,,,
4208,0.12999998,0.12999998,10000.0,10000.0,59.094753,72909.0,,,,
4209,0.13999999,0.13999999,10000.0,10000.0,59.121593,72925.0,,,,
4210,0.14999999,0.14999999,10000.0,10000.0,58.82338,72943.0,,,,
4211,0.16,0.16,10000.0,10000.0,59.2786,72958.0,,,,
4212,0.17,0.17,10000.0,10000.0,58.96995,72976.0,,,,
4213,0.18,0.18,10000.0,10000.0,59.426716,72990.0,,,,
4214,0.19000001,0.19000001,10000.0,10000.0,59.358593,73008.0,,,,
4215,0.20000002,0.20000002,10000.0,10000.0,59.34986,73025.0,,,,
4216,0.21000002,0.21000002,10000.0,10000.0,59.011875,73044.0,,,,
4217,0.22000003,0.22000003,10000.0,10000.0,59.47787,73058.0,,,,
4218,0.23000003,0.23000003,10000.0,10000.0,59.064404,73077.0,,,,
4219,0.24000004,0.24000004,10000.0,10000.0,59.614506,73091.0,,,,
4220,0.25000003,0.25000003,10000.0,10000.0,59.568165,73108.0,,,,
4221,0.26000002,0.26000002,10000.0,10000.0,59.367283,73125.0,,,,
4222,0.27,0.27,10000.0,10000.0,59.704025,73140.0,,,,
4223,0.28,0.28,10000.0,10000.0,59.142136,73160.0,,,,
4224,0.29,0.29,10000.0,10000.0,59.492134,73175.0,,,,
4225,0.29999998,0.29999998,10000.0,10000.0,59.796036,73190.0,,,,
4226,0.30999997,0.30999997,10000.0,10000.0,59.742767,73207.0,,,,
4227,0.31999996,0.31999996,10000.0,10000.0,59.70128,73225.0,,,,
4228,0.32999995,0.32999995,10000.0,10000.0,59.649273,73241.0,,,,
4229,0.33999994,0.33999994,10000.0,10000.0,59.61569,73258.0,,,,
4230,0.34999993,0.34999993,10000.0,10000.0,59.569374,73275.0,,,,
4231,0.35999992,0.35999992,10000.0,10000.0,59.690514,73291.0,,,,
4232,0.36999992,0.36999992,10000.0,10000.0,59.844986,73307.0,,,,
4233,0.3799999,0.3799999,10000.0,10000.0,59.433422,73326.0,,,,
4234,0.3899999,0.3899999,10000.0,10000.0,59.58672,73342.0,,,,
4235,0.3999999,0.3999999,10000.0,10000.0,59.545364,73359.0,,,,
4236,0.40999988,0.40999988,10000.0,10000.0,59.656345,73375.0,,,,
4237,0.41999987,0.41999987,10000.0,10000.0,59.97947,73390.0,,,,
4238,0.42999986,0.42999986,10000.0,10000.0,59.884,73408.0,,,,
4239,0.43999985,0.43999985,10000.0,10000.0,59.86556,73425.0,,,,
4240,0.44999984,0.44999984,10000.0,10000.0,59.99301,73441.0,,,,
4241,0.45999983,0.45999983,10000.0,10000.0,59.919327,73458.0,,,,
4242,0.46999982,0.46999982,10000.0,10000.0,59.69154,73475.0,,,,
4243,0.4799998,0.4799998,10000.0,10000.0,59.820576,73492.0,,,,
4244,0.4899998,0.4899998,10000.0,10000.0,59.599163,73509.0,,,,
4245,0.4999998,0.4999998,10000.0,10000.0,60.089302,73523.0,,,,
4246,0.5099998,0.5099998,10000.0,10000.0,59.852505,73542.0,,,,
4247,0.5199998,0.5199998,10000.0,10000.0,59.974262,73558.0,,,,
4248,0.5299998,0.5299998,10000.0,10000.0,59.52353,73577.0,,,,
4249,0.5399998,0.5399998,10000.0,10000.0,59.881752,73592.0,,,,
4250,0.5499998,0.5499998,10000.0,10000.0,60.002197,73608.0,,,,
4251,0.55999976,0.55999976,10000.0,10000.0,59.770958,73626.0,,,,
4252,0.56999975,0.56999975,10000.0,10000.0,59.894554,73642.0,,,,
4253,0.57999974,0.57999974,10000.0,10000.0,59.696423,73660.0,,,,
