frame,x,y,IOIx,IOIy,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = false
1169,0.01,0.01,10000.0,10000.0,59.606483,22305.0,,,,
1170,0.02,0.02,10000.0,10000.0,58.285896,22313.0,,,,
1171,0.03,0.03,10000.0,10000.0,57.829956,22331.0,,,,
1172,0.04,0.04,10000.0,10000.0,58.311787,22344.0,,,,
1173,0.049999997,0.049999997,10000.0,10000.0,58.024784,22364.0,,,,
1174,0.059999995,0.059999995,10000.0,10000.0,58.166367,22380.0,,,,
1175,0.06999999,0.06999999,10000.0,10000.0,58.683792,22394.0,,,,
1176,0.07999999,0.07999999,10000.0,10000.0,58.271286,22413.0,,,,
1177,0.08999999,0.08999999,10000.0,10000.0,58.355953,22430.0,,,,
1178,0.09999999,0.09999999,10000.0,10000.0,58.55671,22446.0,,,,
1179,0.109999985,0.109999985,10000.0,10000.0,58.958397,22460.0,,,,
1180,0.11999998,0.11999998,10000.0,10000.0,58.55468,22480.0,,,,
1181,0.12999998,0.12999998,10000.0,10000.0,59.003212,22494.0,,,,
1182,0.13999999,0.13999999,10000.0,10000.0,58.675354,22513.0,,,,
1183,0.14999999,0.14999999,10000.0,10000.0,58.82533,22529.0,,,,
1184,0.16,0.16,10000.0,10000.0,59.181595,22545.0,,,,
1185,0.17,0.17,10000.0,10000.0,58.83762,22563.0,,,,
1186,0.18,0.18,10000.0,10000.0,58.89632,22580.0,,,,
1187,0.19000001,0.19000001,10000.0,10000.0,59.326683,22595.0,,,,
1188,0.20000002,0.20000002,10000.0,10000.0,59.275856,22611.0,,,,
1189,0.21000002,0.21000002,10000.0,10000.0,59.019627,22629.0,,,,
1190,0.22000003,0.22000003,10000.0,10000.0,59.06455,22646.0,,,,
1191,0.23000003,0.23000003,10000.0,10000.0,59.22127,22662.0,,,,
1192,0.24000004,0.24000004,10000.0,10000.0,59.38483,22678.0,,,,
1193,0.25000003,0.25000003,10000.0,10000.0,59.262714,22696.0,,,,
1194,0.26000002,0.26000002,10000.0,10000.0,59.68913,22710.0,,,,
1195,0.27,0.27,10000.0,10000.0,59.608864,22727.0,,,,
1196,0.28,0.28,10000.0,10000.0,59.25048,22746.0,,,,
1197,0.29,0.29,10000.0,10000.0,59.409992,22762.0,,,,
1198,0.29999998,0.29999998,10000.0,10000.0,59.365623,22779.0,,,,
1199,0.30999997,0.30999997,10000.0,10000.0,59.349365,22796.0,,,,
1200,0.31999996,0.31999996,10000.0,10000.0,59.886803,22810.0,,,,
1201,0.32999995,0.32999995,10000.0,10000.0,59.37571,22829.0,,,,
1202,0.33999994,0.33999994,10000.0,10000.0,59.904686,22843.0,,,,
1203,0.34999993,0.34999993,10000.0,10000.0,59.419113,22863.0,,,,
1204,0.35999992,0.35999992,10000.0,10000.0,59.50208,22879.0,,,,
1205,0.36999992,0.36999992,10000.0,10000.0,59.931313,22893.0,,,,
1206,0.3799999,0.3799999,10000.0,10000.0,59.95054,22910.0,,,,
1207,0.3899999,0.3899999,10000.0,10000.0,59.528893,22929.0,,,,
1208,0.3999999,0.3999999,10000.0,10000.0,59.50245,22946.0,,,,
1209,0.40999988,0.40999988,10000.0,10000.0,59.648907,22962.0,,,,
1210,0.41999987,0.41999987,10000.0,10000.0,59.62202,22979.0,,,,
1211,0.42999986,0.42999986,10000.0,10000.0,59.916542,22994.0,,,,
1212,0.43999985,0.43999985,10000.0,10000.0,59.66152,23012.0,,,,
1213,0.44999984,0.44999984,10000.0,10000.0,59.631332,23029.0,,,,
1214,0.45999983,0.45999983,10000.0,10000.0,59.78706,23045.0,,,,
1215,0.46999982,0.46999982,10000.0,10000.0,59.910297,23062.0,,,,
1216,0.4799998,0.4799998,10000.0,10000.0,60.046154,23077.0,,,,
1217,0.4899998,0.4899998,10000.0,10000.0,59.698833,23095.0,,,,
1218,0.4999998,0.4999998,10000.0,10000.0,59.721394,23112.0,,,,
1219,0.5099998,0.5099998,10000.0,10000.0,59.74222,23129.0,,,,
1220,0.5199998,0.5199998,10000.0,10000.0,60.013546,23144.0,,,,
1221,0.5299998,0.5299998,10000.0,10000.0,59.74982,23163.0,,,,
1222,0.5399998,0.5399998,10000.0,10000.0,59.768257,23179.0,,,,
1223,0.5499998,0.5499998,10000.0,10000.0,60.035305,23194.0,,,,
1224,0.55999976,0.55999976,10000.0,10000.0,59.754925,23212.0,,,,
1225,0.56999975,0.56999975,10000.0,10000.0,59.926903,23228.0,,,,
1226,0.57999974,0.57999974,10000.0,10000.0,59.768932,23246.0,,,,
1227,0.58999974,0.58999974,10000.0,10000.0,60.191017,23260.0,,,,
1228,0.5999997,0.5999997,10000.0,10000.0,59.77517,23279.0,,,,
1229,0.6099997,0.6099997,10000.0,10000.0,60.054802,23294.0,,,,
1230,0.6199997,0.6199997,10000.0,10000.0,59.784344,23312.0,,,,
1231,0.6299997,0.6299997,10000.0,10000.0,59.953888,23328.0,,,,
1232,0.6399997,0.6399997,10000.0,10000.0,59.79793,23346.0,,,,
1233,0.6499997,0.6499997,10000.0,10000.0,60.208004,23360.0,,,,
1234,0.65999967,0.65999967,10000.0,10000.0,60.07626,23377.0,,,,
1235,0.66999966,0.66999966,10000.0,10000.0,60.111305,23393.0,,,,
1236,0.67999965,0.67999965,10000.0,10000.0,59.709156,23412.0,,,,
1237,0.68999964,0.68999964,10000.0,10000.0,59.719707,23429.0,,,,
1238,0.69999963,0.69999963,10000.0,10000.0,60.10096,23444.0,,,,
1239,0.7099996,0.7099996,10000.0,10000.0,59.728718,23463.0,,,,
1240,0.7199996,0.7199996,10000.0,10000.0,59.917046,23478.0,,,,
1241,0.7299996,0.7299996,10000.0,10000.0,60.119663,23494.0,,,,
1242,0.7399996,0.7399996,10000.0,10000.0,59.809715,23513.0,,,,
1243,0.7499996,0.7499996,10000.0,10000.0,59.92875,23529.0,,,,
1244,0.7599996,0.7599996,10000.0,10000.0,59.927876,23546.0,,,,
1245,0.76999956,0.76999956,10000.0,10000.0,60.230648,23561.0,,,,
1246,0.77999955,0.77999955,10000.0,10000.0,59.80605,23579.0,,,,
1247,0.78999954,0.78999954,10000.0,10000.0,60.099304,23594.0,,,,
1248,0.79999954,0.79999954,10000.0,10000.0,59.87683,23612.0,,,,
1249,0.8099995,0.8099995,10000.0,10000.0,60.18911,23627.0,,,,
1250,0.8199995,0.8199995,10000.0,10000.0,59.746826,23646.0,,,,
1251,0.8299995,0.8299995,10000.0,10000.0,59.872135,23662.0,,,,
1252,0.8399995,0.8399995,10000.0,10000.0,59.857265,23679.0,,,,
1253,0.8499995,0.8499995,10000.0,10000.0,59.8648,23696.0,,,,
1254,0.8599995,0.8599995,10000.0,10000.0,60.261105,23710.0,,,,
1255,0.86999947,0.86999947,10000.0,10000.0,59.8528,23729.0,,,,
1256,0.87999946,0.87999946,10000.0,10000.0,60.120598,23745.0,,,,
1257,0.88999945,0.88999945,10000.0,10000.0,59.861263,23762.0,,,,
1258,0.89999944,0.89999944,10000.0,10000.0,60.003273,23779.0,,,,
1259,0.90999943,0.90999943,10000.0,10000.0,59.8661,23795.0,,,,
1260,0.9199994,0.9199994,10000.0,10000.0,60.27488,23810.0,,,,
1261,0.9299994,0.9299994,10000.0,10000.0,59.764114,23829.0,,,,
1262,0.9399994,0.9399994,10000.0,10000.0,60.147522,23844.0,,,,
1263,0.9499994,0.9499994,10000.0,10000.0,59.87552,23862.0,,,,
1264,0.9599994,0.9599994,10000.0,10000.0,60.224144,23877.0,,,,
1265,0.9699994,0.9699994,10000.0,10000.0,60.124073,23894.0,,,,
1266,0.97999936,0.97999936,10000.0,10000.0,59.82819,23912.0,,,,
1267,0.98999935,0.98999935,10000.0,10000.0,60.195797,23927.0,,,,
1268,0.99999934,0.99999934,10000.0,10000.0,59.841827,23946.0,,,,
1269,1.0099994,1.0099994,10000.0,10000.0,60.072845,23961.0,,,,
1270,1.0199994,1.0199994,10000.0,10000.0,59.773197,23979.0,,,,
1271,1.0299994,1.0299994,10000.0,10000.0,60.13861,23994.0,,,,
1272,1.0399994,1.0399994,10000.0,10000.0,59.86559,24013.0,,,,
1273,1.0499994,1.0499994,10000.0,10000.0,59.82702,24029.0,,,,
1274,1.0599993,1.0599993,10000.0,10000.0,60.147808,24044.0,,,,
1275,1.0699993,1.0699993,10000.0,10000.0,59.769558,24062.0,,,,
1276,1.0799993,1.0799993,10000.0,10000.0,60.235233,24077.0,,,,
1277,1.0899993,1.0899993,10000.0,10000.0,59.9293,24095.0,,,,
1278,1.0999993,1.0999993,10000.0,10000.0,59.83765,24113.0,,,,
1279,1.1099993,1.1099993,10000.0,10000.0,60.054497,24128.0,,,,
1280,1.1199993,1.1199993,10000.0,10000.0,59.787395,24146.0,,,,
1281,1.1299993,1.1299993,10000.0,10000.0,59.895973,24162.0,,,,
1282,1.1399993,1.1399993,10000.0,10000.0,59.911156,24179.0,,,,
1283,1.1499993,1.1499993,10000.0,10000.0,60.157932,24194.0,,,,
1284,1.1599993,1.1599993,10000.0,10000.0,59.922268,24212.0,,,,
1285,1.1699992,1.1699992,10000.0,10000.0,59.891075,24229.0,,,,
1286,1.1799992,1.1799992,10000.0,10000.0,60.1752,24244.0,,,,
1287,1.1899992,1.1899992,10000.0,10000.0,60.11266,24261.0,,,,
1288,1.1999992,1.1999992,10000.0,10000.0,60.041622,24278.0,,,,
1289,1.2099992,1.2099992,10000.0,10000.0,60.146057,24294.0,,,,
1290,1.2199992,1.2199992,10000.0,10000.0,59.784206,24313.0,,,,
1291,1.2299992,1.2299992,10000.0,10000.0,60.042377,24328.0,,,,
1292,1.2399992,1.2399992,10000.0,10000.0,59.883198,24345.0,,,,
1293,1.2499992,1.2499992,10000.0,10000.0,60.279667,24360.0,,,,
1294,1.2599992,1.2599992,10000.0,10000.0,60.02321,24378.0,,,,
1295,1.2699991,1.2699991,10000.0,10000.0,59.85242,24396.0,,,,
1296,1.2799991,1.2799991,10000.0,10000.0,60.208138,24410.0,,,,
1297,1.2899991,1.2899991,10000.0,10000.0,59.869667,24429.0,,,,
1298,1.2999991,1.2999991,10000.0,10000.0,59.876102,24445.0,,,,
