frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
22666,1623.1282,436.83844,780.0,-619.0,1627.0,415.0,60.023197,379553.0,,,
22667,1623.2563,436.67688,780.0,-619.0,1627.0,416.0,59.9691,379570.0,,,
22668,1623.3845,436.51532,780.0,-619.0,1627.0,416.0,59.995014,379586.0,,,
22669,1623.5127,436.35376,780.0,-619.0,1627.0,417.0,60.019527,379603.0,,,
22670,1623.6409,436.1922,780.0,-619.0,1627.0,418.0,59.9674,379620.0,,,
22671,1623.769,436.03064,780.0,-619.0,1627.0,418.0,59.72925,379638.0,,,
22672,1623.8972,435.86908,780.0,-619.0,1626.0,419.0,60.048122,379653.0,,,
22673,1624.0254,435.70752,780.0,-619.0,1626.0,419.0,59.99063,379670.0,,,
22674,1624.1536,435.54596,780.0,-619.0,1626.0,420.0,60.067886,379686.0,,,
22675,1624.2817,435.3844,780.0,-619.0,1626.0,421.0,59.772133,379704.0,,,
22676,1624.4099,435.22284,780.0,-619.0,1626.0,421.0,60.14074,379719.0,,,
22677,1624.5381,435.06128,780.0,-619.0,1626.0,422.0,59.841877,379737.0,,,
22678,1624.6663,434.89972,780.0,-619.0,1626.0,423.0,60.016228,379753.0,,,
22679,1624.7944,434.73816,780.0,-619.0,1626.0,423.0,59.774178,379771.0,,,
22680,1624.9226,434.5766,780.0,-619.0,1626.0,424.0,59.891266,379787.0,,,
22681,1625.0508,434.41504,780.0,-619.0,1626.0,425.0,59.852108,379804.0,,,
22682,1625.179,434.25348,780.0,-619.0,1625.0,425.0,59.897842,379820.0,,,
22683,1625.3071,434.09192,780.0,-619.0,1625.0,426.0,60.105953,379836.0,,,
22684,1625.4353,433.93036,780.0,-619.0,1625.0,427.0,59.866913,379854.0,,,
22685,1625.5635,433.7688,780.0,-619.0,1625.0,427.0,59.997013,379870.0,,,
22686,1625.6917,433.60724,780.0,-619.0,1625.0,428.0,60.12898,379886.0,,,
22687,1625.8198,433.44568,780.0,-619.0,1625.0,429.0,60.06417,379903.0,,,
22688,1625.948,433.28412,780.0,-619.0,1625.0,429.0,59.82596,379921.0,,,
22689,1626.0762,433.12256,780.0,-619.0,1625.0,430.0,60.14356,379936.0,,,
22690,1626.2043,432.961,780.0,-619.0,1625.0,430.0,60.12374,379953.0,,,
22691,1626.3325,432.79944,780.0,-619.0,1624.0,431.0,60.061337,379970.0,,,
22692,1626.4607,432.63788,780.0,-619.0,1624.0,432.0,59.812016,379988.0,,,
22693,1626.5889,432.47632,780.0,-619.0,1624.0,432.0,60.045864,380003.0,,,
22694,1626.717,432.31476,780.0,-619.0,1624.0,433.0,60.16994,380019.0,,,
22695,1626.8452,432.1532,780.0,-619.0,1624.0,434.0,59.742958,380038.0,,,
22696,1626.9734,431.99164,780.0,-619.0,1624.0,434.0,60.063683,380053.0,,,
22697,1627.1016,431.83008,780.0,-619.0,1624.0,435.0,60.193584,380069.0,,,
22698,1627.2297,431.66852,780.0,-619.0,1624.0,436.0,59.94739,380087.0,,,
22699,1627.3579,431.50696,780.0,-619.0,1623.0,436.0,60.085056,380103.0,,,
22700,1627.4861,431.3454,780.0,-619.0,1623.0,437.0,60.148205,380119.0,,,
