frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1792,H = 1120,taps = 2,hiding = true
19479,276.48453,711.32434,-194.0,-148.0,274.0,733.0,60.20949,330364.0,,,,
19480,275.96906,710.6487,-194.0,-148.0,274.0,732.0,59.943913,330382.0,,,,
19481,275.45358,709.973,-194.0,-148.0,274.0,731.0,59.994244,330398.0,,,,
19482,274.9381,709.29736,-194.0,-148.0,274.0,731.0,59.92468,330415.0,,,,
19483,274.42264,708.6217,-194.0,-148.0,274.0,730.0,60.042515,330431.0,,,,
19484,273.90717,707.94604,-194.0,-148.0,274.0,730.0,59.771183,330450.0,,,,
19485,273.3917,707.2704,-194.0,-148.0,274.0,729.0,60.16112,330464.0,,,,
19486,272.87622,706.5947,-194.0,-148.0,274.0,729.0,59.639927,330484.0,,,,
19487,272.36075,705.91907,-194.0,-148.0,274.0,728.0,60.07204,330498.0,,,,
19488,271.84528,705.2434,-194.0,-148.0,274.0,727.0,59.93854,330516.0,,,,
19489,271.3298,704.56775,-194.0,-148.0,274.0,727.0,60.104465,330531.0,,,,
19490,270.81433,703.8921,-194.0,-148.0,274.0,726.0,59.890095,330550.0,,,,
19491,270.29886,703.21643,-194.0,-148.0,275.0,726.0,59.98451,330565.0,,,,
19492,269.7834,702.5408,-194.0,-148.0,275.0,725.0,60.294174,330580.0,,,,
19493,269.2679,701.8651,-194.0,-148.0,275.0,724.0,59.89219,330599.0,,,,
19494,268.75244,701.18945,-194.0,-148.0,275.0,724.0,60.17109,330615.0,,,,
19495,268.23697,700.5138,-194.0,-148.0,275.0,723.0,59.783768,330633.0,,,,
19496,267.7215,699.83813,-194.0,-148.0,275.0,723.0,59.900925,330649.0,,,,
19497,267.20602,699.1625,-194.0,-148.0,275.0,722.0,59.832157,330667.0,,,,
19498,266.69055,698.4868,-194.0,-148.0,275.0,721.0,60.00132,330682.0,,,,
19499,266.17508,697.81116,-194.0,-148.0,275.0,721.0,59.886772,330699.0,,,,
19500,265.6596,697.1355,-194.0,-148.0,275.0,720.0,59.955166,330716.0,,,,
19501,265.14413,696.45984,-194.0,-148.0,276.0,719.0,60.289917,330730.0,,,,
19502,264.62866,695.7842,-194.0,-148.0,276.0,719.0,59.99859,330748.0,,,,
19503,264.1132,695.1085,-194.0,-148.0,276.0,718.0,59.991776,330765.0,,,,
19504,263.59772,694.43286,-194.0,-148.0,276.0,718.0,60.101383,330781.0,,,,
19505,263.08224,693.7572,-194.0,-148.0,276.0,717.0,59.733593,330800.0,,,,
19506,262.56677,693.08154,-194.0,-148.0,276.0,716.0,59.795525,330817.0,,,,
19507,262.0513,692.4059,-194.0,-148.0,276.0,716.0,60.235714,330831.0,,,,
19508,261.53583,691.7302,-194.0,-148.0,276.0,715.0,59.887627,330849.0,,,,
19509,261.02036,691.05457,-194.0,-148.0,277.0,715.0,59.824806,330866.0,,,,
19510,260.50488,690.3789,-194.0,-148.0,277.0,714.0,60.1288,330882.0,,,,
19511,259.9894,689.70325,-194.0,-148.0,277.0,713.0,59.778084,330900.0,,,,
19512,259.47394,689.0276,-194.0,-148.0,277.0,713.0,60.22037,330914.0,,,,
19513,258.95847,688.3519,-194.0,-148.0,277.0,712.0,59.895626,330932.0,,,,
19514,258.443,687.6763,-194.0,-148.0,277.0,711.0,59.928032,330949.0,,,,
19515,257.92752,687.0006,-194.0,-148.0,277.0,711.0,60.00506,330966.0,,,,
19516,257.41205,686.32495,-194.0,-148.0,277.0,710.0,60.12897,330981.0,,,,
19517,256.89658,685.6493,-194.0,-148.0,277.0,710.0,60.236607,330997.0,,,,
19518,256.3811,684.97363,-194.0,-148.0,278.0,709.0,59.711,331017.0,,,,
19519,255.86565,684.298,-194.0,-148.0,278.0,708.0,60.124866,331031.0,,,,
19520,255.35019,683.6223,-194.0,-148.0,278.0,708.0,59.91679,331049.0,,,,
19521,254.83473,682.94666,-194.0,-148.0,278.0,707.0,59.84644,331067.0,,,,
19522,254.31927,682.271,-194.0,-148.0,278.0,706.0,60.341972,331080.0,,,,
19523,253.80382,681.59534,-194.0,-148.0,278.0,706.0,59.90719,331099.0,,,,
19524,253.28836,680.9197,-194.0,-148.0,278.0,705.0,60.183437,331114.0,,,,
19525,252.7729,680.244,-194.0,-148.0,278.0,704.0,60.103817,331132.0,,,,
19526,252.25745,679.56836,-194.0,-148.0,279.0,704.0,59.903446,331149.0,,,,
