frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
18849,1623.625,437.6993,160.0,143.0,1627.0,415.0,60.018612,315948.0,,,
18850,1624.25,438.39862,160.0,143.0,1627.0,416.0,60.14038,315963.0,,,
18851,1624.875,439.09793,160.0,143.0,1627.0,416.0,60.082092,315979.0,,,
18852,1625.5,439.79724,160.0,143.0,1627.0,417.0,60.02538,315996.0,,,
18853,1626.125,440.49655,160.0,143.0,1627.0,418.0,59.963474,316013.0,,,
18854,1626.75,441.19586,160.0,143.0,1627.0,418.0,59.922176,316030.0,,,
18855,1627.375,441.89517,160.0,143.0,1626.0,419.0,59.777718,316048.0,,,
18856,1628.0,442.59448,160.0,143.0,1626.0,419.0,59.91858,316064.0,,,
18857,1628.625,443.2938,160.0,143.0,1626.0,420.0,59.836533,316081.0,,,
18858,1629.25,443.9931,160.0,143.0,1626.0,421.0,60.147705,316096.0,,,
18859,1629.875,444.6924,160.0,143.0,1626.0,421.0,60.085335,316113.0,,,
18860,1630.5,445.39172,160.0,143.0,1626.0,422.0,60.214714,316129.0,,,
18861,1631.125,446.09103,160.0,143.0,1626.0,423.0,60.146614,316146.0,,,
18862,1631.75,446.79034,160.0,143.0,1626.0,423.0,59.90559,316164.0,,,
18863,1632.375,447.48965,160.0,143.0,1626.0,424.0,60.118656,316179.0,,,
18864,1633.0,448.18896,160.0,143.0,1626.0,425.0,59.83927,316197.0,,,
18865,1633.625,448.88828,160.0,143.0,1625.0,425.0,59.968212,316213.0,,,
18866,1634.25,449.5876,160.0,143.0,1625.0,426.0,59.738686,316231.0,,,
18867,1634.875,450.2869,160.0,143.0,1625.0,427.0,60.05801,316246.0,,,
18868,1635.5,450.9862,160.0,143.0,1625.0,427.0,60.184914,316262.0,,,
18869,1636.125,451.68552,160.0,143.0,1625.0,428.0,59.92965,316280.0,,,
18870,1636.75,452.38483,160.0,143.0,1625.0,429.0,59.875866,316297.0,,,
18871,1637.375,453.08414,160.0,143.0,1625.0,429.0,59.99067,316313.0,,,
18872,1638.0,453.78345,160.0,143.0,1625.0,430.0,60.129574,316330.0,,,
18873,1638.625,454.48276,160.0,143.0,1625.0,430.0,59.83039,316348.0,,,
18874,1639.25,455.18207,160.0,143.0,1624.0,431.0,59.956738,316364.0,,,
18875,1639.875,455.88138,160.0,143.0,1624.0,432.0,59.865387,316381.0,,,
18876,1640.5,456.5807,160.0,143.0,1624.0,432.0,60.198006,316396.0,,,
18877,1641.125,457.28,160.0,143.0,1624.0,433.0,59.963223,316414.0,,,
18878,1641.75,457.9793,160.0,143.0,1624.0,434.0,60.08146,316430.0,,,
18879,1642.375,458.67862,160.0,143.0,1624.0,434.0,60.03002,316447.0,,,
18880,1643.0,459.37793,160.0,143.0,1624.0,435.0,59.966167,316463.0,,,
18881,1643.625,460.07724,160.0,143.0,1624.0,436.0,60.109154,316479.0,,,
18882,1644.25,460.77655,160.0,143.0,1623.0,436.0,60.040546,316496.0,,,
18883,1644.875,461.47586,160.0,143.0,1623.0,437.0,59.98604,316513.0,,,
18884,1645.5,462.17517,160.0,143.0,1623.0,438.0,59.846703,316531.0,,,
18885,1646.125,462.87448,160.0,143.0,1623.0,438.0,59.885994,316547.0,,,
18886,1646.75,463.5738,160.0,143.0,1623.0,439.0,59.960033,316564.0,,,
18887,1647.375,464.2731,160.0,143.0,1623.0,440.0,60.076614,316580.0,,,
18888,1648.0,464.9724,160.0,143.0,1623.0,441.0,60.021824,316597.0,,,
18889,1648.625,465.67172,160.0,143.0,1623.0,441.0,60.138958,316613.0,,,
18890,1649.25,466.37103,160.0,143.0,1622.0,442.0,59.896008,316631.0,,,
18891,1649.875,467.07034,160.0,143.0,1622.0,443.0,60.105785,316646.0,,,
18892,1650.5,467.76965,160.0,143.0,1622.0,443.0,60.05322,316663.0,,,
18893,1651.125,468.46896,160.0,143.0,1622.0,444.0,60.043484,316680.0,,,
18894,1651.75,469.16827,160.0,143.0,1622.0,445.0,60.07896,316696.0,,,
