frame,x,y,IOIx,IOIy,frameRate,time,W = 1920,H = 1080,taps = 2
196,0.21000002,0.21000002,10000.0,10000.0,59.79275,5009.0,,,
197,0.22000003,0.22000003,10000.0,10000.0,59.56278,5026.0,,,
198,0.23000003,0.23000003,10000.0,10000.0,59.803272,5041.0,,,
199,0.24000004,0.24000004,10000.0,10000.0,59.754242,5058.0,,,
200,0.25000003,0.25000003,10000.0,10000.0,59.723125,5075.0,,,
201,0.26000002,0.26000002,10000.0,10000.0,59.86701,5091.0,,,
202,0.27,0.27,10000.0,10000.0,59.818195,5108.0,,,
203,0.28,0.28,10000.0,10000.0,59.772415,5125.0,,,
204,0.29,0.29,10000.0,10000.0,59.91822,5141.0,,,
205,0.29999998,0.29999998,10000.0,10000.0,59.86879,5158.0,,,
206,0.30999997,0.30999997,10000.0,10000.0,59.820618,5175.0,,,
207,0.31999996,0.31999996,10000.0,10000.0,59.781143,5192.0,,,
208,0.32999995,0.32999995,10000.0,10000.0,59.920036,5208.0,,,
209,0.33999994,0.33999994,10000.0,10000.0,59.95717,5224.0,,,
210,0.34999993,0.34999993,10000.0,10000.0,59.903503,5241.0,,,
211,0.35999992,0.35999992,10000.0,10000.0,59.863953,5258.0,,,
212,0.36999992,0.36999992,10000.0,10000.0,59.817875,5275.0,,,
213,0.3799999,0.3799999,10000.0,10000.0,59.955776,5291.0,,,
214,0.3899999,0.3899999,10000.0,10000.0,59.90543,5308.0,,,
215,0.3999999,0.3999999,10000.0,10000.0,59.85711,5325.0,,,
216,0.40999988,0.40999988,10000.0,10000.0,59.865807,5342.0,,,
217,0.41999987,0.41999987,10000.0,10000.0,59.82205,5359.0,,,
218,0.42999986,0.42999986,10000.0,10000.0,59.94637,5375.0,,,
219,0.43999985,0.43999985,10000.0,10000.0,59.908638,5392.0,,,
220,0.44999984,0.44999984,10000.0,10000.0,59.85646,5408.0,,,
221,0.45999983,0.45999983,10000.0,10000.0,59.892136,5425.0,,,
222,0.46999982,0.46999982,10000.0,10000.0,59.80545,5442.0,,,
223,0.4799998,0.4799998,10000.0,10000.0,60.108345,5457.0,,,
224,0.4899998,0.4899998,10000.0,10000.0,59.686085,5476.0,,,
225,0.4999998,0.4999998,10000.0,10000.0,60.00363,5491.0,,,
226,0.5099998,0.5099998,10000.0,10000.0,59.952343,5508.0,,,
227,0.5199998,0.5199998,10000.0,10000.0,59.900024,5525.0,,,
228,0.5299998,0.5299998,10000.0,10000.0,60.03482,5541.0,,,
229,0.5399998,0.5399998,10000.0,10000.0,59.794342,5559.0,,,
230,0.5499998,0.5499998,10000.0,10000.0,59.932507,5575.0,,,
231,0.55999976,0.55999976,10000.0,10000.0,60.045567,5591.0,,,
232,0.56999975,0.56999975,10000.0,10000.0,59.994343,5608.0,,,
233,0.57999974,0.57999974,10000.0,10000.0,59.75675,5626.0,,,
234,0.58999974,0.58999974,10000.0,10000.0,60.061356,5641.0,,,
235,0.5999997,0.5999997,10000.0,10000.0,60.011803,5658.0,,,
236,0.6099997,0.6099997,10000.0,10000.0,60.13929,5674.0,,,
237,0.6199997,0.6199997,10000.0,10000.0,59.88572,5692.0,,,
238,0.6299997,0.6299997,10000.0,10000.0,60.182564,5707.0,,,
239,0.6399997,0.6399997,10000.0,10000.0,59.923935,5725.0,,,
240,0.6499997,0.6499997,10000.0,10000.0,59.877277,5742.0,,,
241,0.65999967,0.65999967,10000.0,10000.0,60.00267,5758.0,,,
242,0.66999966,0.66999966,10000.0,10000.0,59.952347,5775.0,,,
243,0.67999965,0.67999965,10000.0,10000.0,59.71123,5793.0,,,
244,0.68999964,0.68999964,10000.0,10000.0,60.03246,5808.0,,,
245,0.69999963,0.69999963,10000.0,10000.0,60.062687,5824.0,,,
246,0.7099996,0.7099996,10000.0,10000.0,59.727814,5843.0,,,
247,0.7199996,0.7199996,10000.0,10000.0,59.8703,5859.0,,,
248,0.7299996,0.7299996,10000.0,10000.0,60.00001,5875.0,,,
249,0.7399996,0.7399996,10000.0,10000.0,59.940968,5892.0,,,
250,0.7499996,0.7499996,10000.0,10000.0,59.860413,5909.0,,,
251,0.7599996,0.7599996,10000.0,10000.0,60.111,5924.0,,,
252,0.76999956,0.76999956,10000.0,10000.0,59.887928,5942.0,,,
253,0.77999955,0.77999955,10000.0,10000.0,60.020107,5958.0,,,
254,0.78999954,0.78999954,10000.0,10000.0,60.12548,5975.0,,,
255,0.79999954,0.79999954,10000.0,10000.0,59.871044,5992.0,,,
256,0.8099995,0.8099995,10000.0,10000.0,60.020943,6008.0,,,
257,0.8199995,0.8199995,10000.0,10000.0,60.166485,6024.0,,,
258,0.8299995,0.8299995,10000.0,10000.0,60.01471,6041.0,,,
259,0.8399995,0.8399995,10000.0,10000.0,60.135952,6057.0,,,
260,0.8499995,0.8499995,10000.0,10000.0,59.89165,6075.0,,,
261,0.8599995,0.8599995,10000.0,10000.0,60.016365,6091.0,,,
262,0.86999947,0.86999947,10000.0,10000.0,60.140026,6107.0,,,
263,0.87999946,0.87999946,10000.0,10000.0,60.07926,6124.0,,,
264,0.88999945,0.88999945,10000.0,10000.0,60.01933,6141.0,,,
265,0.89999944,0.89999944,10000.0,10000.0,59.60254,6160.0,,,
266,0.90999943,0.90999943,10000.0,10000.0,60.10494,6174.0,,,
267,0.9199994,0.9199994,10000.0,10000.0,60.05193,6191.0,,,
268,0.9299994,0.9299994,10000.0,10000.0,60.172176,6207.0,,,
269,0.9399994,0.9399994,10000.0,10000.0,59.745678,6226.0,,,
270,0.9499994,0.9499994,10000.0,10000.0,59.891926,6242.0,,,
271,0.9599994,0.9599994,10000.0,10000.0,60.016537,6258.0,,,
272,0.9699994,0.9699994,10000.0,10000.0,60.13757,6274.0,,,
273,0.97999936,0.97999936,10000.0,10000.0,59.90087,6292.0,,,
274,0.98999935,0.98999935,10000.0,10000.0,60.020172,6308.0,,,
275,0.99999934,0.99999934,10000.0,10000.0,59.957817,6325.0,,,
276,1.0099994,1.0099994,10000.0,10000.0,60.08717,6341.0,,,
277,1.0199994,1.0199994,10000.0,10000.0,59.83943,6359.0,,,
