frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 2
18929,1622.9183,437.08258,-1224.0,1211.0,1627.0,415.0,60.035507,319071.0,,,
18930,1622.8367,437.16516,-1224.0,1211.0,1627.0,416.0,60.128048,319088.0,,,
18931,1622.755,437.24774,-1224.0,1211.0,1627.0,416.0,59.90878,319104.0,,,
18932,1622.6733,437.33032,-1224.0,1211.0,1627.0,417.0,59.790993,319122.0,,,
18933,1622.5917,437.4129,-1224.0,1211.0,1627.0,418.0,59.182327,319143.0,,,
18934,1622.51,437.49548,-1224.0,1211.0,1627.0,418.0,59.90582,319156.0,,,
18935,1622.4283,437.57806,-1224.0,1211.0,1626.0,419.0,59.842953,319172.0,,,
18936,1622.3467,437.66064,-1224.0,1211.0,1626.0,419.0,59.751896,319189.0,,,
18937,1622.265,437.74323,-1224.0,1211.0,1626.0,420.0,59.952515,319204.0,,,
18938,1622.1833,437.8258,-1224.0,1211.0,1626.0,421.0,59.85021,319222.0,,,
18939,1622.1017,437.9084,-1224.0,1211.0,1626.0,421.0,60.093372,319237.0,,,
18940,1622.02,437.99097,-1224.0,1211.0,1626.0,422.0,60.166637,319254.0,,,
18941,1621.9384,438.07355,-1224.0,1211.0,1626.0,423.0,59.927406,319272.0,,,
18942,1621.8567,438.15613,-1224.0,1211.0,1626.0,423.0,59.863667,319289.0,,,
18943,1621.775,438.2387,-1224.0,1211.0,1626.0,424.0,60.151814,319304.0,,,
18944,1621.6934,438.3213,-1224.0,1211.0,1626.0,425.0,59.901356,319322.0,,,
18945,1621.6117,438.40387,-1224.0,1211.0,1625.0,425.0,59.854122,319340.0,,,
18946,1621.53,438.48645,-1224.0,1211.0,1625.0,426.0,60.176247,319354.0,,,
18947,1621.4484,438.56903,-1224.0,1211.0,1625.0,427.0,60.088753,319372.0,,,
18948,1621.3667,438.6516,-1224.0,1211.0,1625.0,427.0,60.028183,319387.0,,,
18949,1621.285,438.7342,-1224.0,1211.0,1625.0,428.0,60.10983,319404.0,,,
18950,1621.2034,438.81677,-1224.0,1211.0,1625.0,429.0,60.021923,319421.0,,,
18951,1621.1217,438.89935,-1224.0,1211.0,1625.0,429.0,59.905888,319438.0,,,
18952,1621.04,438.98193,-1224.0,1211.0,1625.0,430.0,58.722088,319461.0,,,
18953,1620.9584,439.0645,-1224.0,1211.0,1625.0,430.0,60.09112,319471.0,,,
18954,1620.8767,439.1471,-1224.0,1211.0,1624.0,431.0,60.242367,319488.0,,,
18955,1620.795,439.22968,-1224.0,1211.0,1624.0,432.0,59.989952,319505.0,,,
18956,1620.7134,439.31226,-1224.0,1211.0,1624.0,432.0,60.12712,319521.0,,,
18957,1620.6317,439.39484,-1224.0,1211.0,1624.0,433.0,60.066757,319538.0,,,
18958,1620.55,439.47742,-1224.0,1211.0,1624.0,434.0,59.83335,319556.0,,,
18959,1620.4684,439.56,-1224.0,1211.0,1624.0,434.0,59.78043,319573.0,,,
18960,1620.3867,439.64258,-1224.0,1211.0,1624.0,435.0,60.180843,319588.0,,,
18961,1620.305,439.72516,-1224.0,1211.0,1624.0,436.0,60.009083,319605.0,,,
18962,1620.2234,439.80774,-1224.0,1211.0,1623.0,436.0,59.94941,319622.0,,,
18963,1620.1417,439.89032,-1224.0,1211.0,1623.0,437.0,60.07292,319637.0,,,
18964,1620.06,439.9729,-1224.0,1211.0,1623.0,438.0,60.02461,319654.0,,,
18965,1619.9784,440.05548,-1224.0,1211.0,1623.0,438.0,59.87898,319672.0,,,
18966,1619.8967,440.13806,-1224.0,1211.0,1623.0,439.0,59.600407,319690.0,,,
18967,1619.8151,440.22064,-1224.0,1211.0,1623.0,440.0,60.032734,319704.0,,,
18968,1619.7334,440.30322,-1224.0,1211.0,1623.0,441.0,59.97248,319721.0,,,
18969,1619.6517,440.3858,-1224.0,1211.0,1623.0,441.0,59.30604,319743.0,,,
18970,1619.5701,440.46838,-1224.0,1211.0,1622.0,442.0,59.97331,319756.0,,,
18971,1619.4884,440.55096,-1224.0,1211.0,1622.0,443.0,60.2029,319771.0,,,
18972,1619.4067,440.63354,-1224.0,1211.0,1622.0,443.0,60.13037,319788.0,,,
18973,1619.3251,440.71613,-1224.0,1211.0,1622.0,444.0,60.068703,319805.0,,,
18974,1619.2434,440.7987,-1224.0,1211.0,1622.0,445.0,60.020157,319822.0,,,
18975,1619.1617,440.8813,-1224.0,1211.0,1622.0,445.0,60.150192,319838.0,,,
18976,1619.0801,440.96387,-1224.0,1211.0,1622.0,446.0,60.092117,319855.0,,,
18977,1618.9984,441.04645,-1224.0,1211.0,1621.0,447.0,60.026848,319872.0,,,
18978,1618.9167,441.12903,-1224.0,1211.0,1621.0,447.0,57.665085,319901.0,,,
18979,1618.8351,441.2116,-1224.0,1211.0,1621.0,448.0,59.748272,319901.0,,,
18980,1618.7534,441.2942,-1224.0,1211.0,1621.0,449.0,59.563797,319925.0,,,
18981,1618.6718,441.37677,-1224.0,1211.0,1621.0,449.0,59.709724,319941.0,,,
18982,1618.5901,441.45935,-1224.0,1211.0,1621.0,450.0,59.3013,319959.0,,,
18983,1618.5084,441.54193,-1224.0,1211.0,1621.0,451.0,59.488773,319975.0,,,
18984,1618.4268,441.6245,-1224.0,1211.0,1621.0,451.0,59.656403,319991.0,,,
18985,1618.3451,441.7071,-1224.0,1211.0,1620.0,452.0,59.567753,320008.0,,,
18986,1618.2634,441.78967,-1224.0,1211.0,1620.0,453.0,58.49516,320031.0,,,
18987,1618.1818,441.87225,-1224.0,1211.0,1620.0,453.0,59.65064,320042.0,,,
18988,1618.1001,441.95483,-1224.0,1211.0,1620.0,454.0,59.15072,320061.0,,,
18989,1618.0184,442.0374,-1224.0,1211.0,1620.0,455.0,59.932484,320074.0,,,
18990,1617.9368,442.12,-1224.0,1211.0,1620.0,455.0,59.99133,320091.0,,,
18991,1617.8551,442.20258,-1224.0,1211.0,1620.0,456.0,59.87249,320109.0,,,
18992,1617.7734,442.28516,-1224.0,1211.0,1619.0,457.0,59.831913,320126.0,,,
18993,1617.6918,442.36774,-1224.0,1211.0,1619.0,457.0,59.84457,320141.0,,,
