frame,x,y,IOIx,IOIy,xGhost,yGhost,frameRate,time,W = 1920,H = 1080,taps = 3
19555,1623.0608,437.06567,1645.0,1522.5,1627.0,415.0,59.99715,328381.0,,,
19556,1623.1216,437.13135,1645.0,1522.5,1627.0,416.0,60.159946,328397.0,,,
19557,1623.1824,437.19702,1645.0,1522.5,1627.0,416.0,60.04211,328414.0,,,
19558,1623.2432,437.2627,1645.0,1522.5,1627.0,417.0,59.011555,328436.0,,,
19559,1623.304,437.32837,1645.0,1522.5,1627.0,418.0,60.051342,328447.0,,,
19560,1623.3647,437.39404,1645.0,1522.5,1627.0,418.0,59.62538,328466.0,,,
19561,1623.4255,437.45972,1645.0,1522.5,1626.0,419.0,60.2017,328480.0,,,
19562,1623.4863,437.5254,1645.0,1522.5,1626.0,419.0,60.151493,328498.0,,,
19563,1623.5471,437.59106,1645.0,1522.5,1626.0,420.0,60.082573,328514.0,,,
19564,1623.6079,437.65674,1645.0,1522.5,1626.0,421.0,60.199303,328530.0,,,
19565,1623.6687,437.7224,1645.0,1522.5,1626.0,421.0,60.138264,328547.0,,,
19566,1623.7295,437.7881,1645.0,1522.5,1626.0,422.0,60.04774,328564.0,,,
19567,1623.7903,437.85376,1645.0,1522.5,1626.0,423.0,60.184986,328580.0,,,
19568,1623.8511,437.91943,1645.0,1522.5,1626.0,423.0,60.310165,328596.0,,,
19569,1623.9119,437.9851,1645.0,1522.5,1626.0,424.0,60.12515,328613.0,,,
19570,1623.9727,438.05078,1645.0,1522.5,1626.0,425.0,59.99912,328631.0,,,
19571,1624.0334,438.11646,1645.0,1522.5,1625.0,425.0,60.169754,328646.0,,,
19572,1624.0942,438.18213,1645.0,1522.5,1625.0,426.0,60.22584,328663.0,,,
19573,1624.155,438.2478,1645.0,1522.5,1625.0,427.0,59.953316,328681.0,,,
19574,1624.2158,438.31348,1645.0,1522.5,1625.0,427.0,60.154312,328696.0,,,
19575,1624.2766,438.37915,1645.0,1522.5,1625.0,428.0,60.11667,328713.0,,,
19576,1624.3374,438.44482,1645.0,1522.5,1625.0,429.0,59.951622,328731.0,,,
19577,1624.3982,438.5105,1645.0,1522.5,1625.0,429.0,60.127842,328747.0,,,
19578,1624.459,438.57617,1645.0,1522.5,1625.0,430.0,60.094498,328763.0,,,
19579,1624.5198,438.64185,1645.0,1522.5,1625.0,430.0,60.13406,328780.0,,,
19580,1624.5806,438.70752,1645.0,1522.5,1624.0,431.0,60.055676,328797.0,,,
19581,1624.6414,438.7732,1645.0,1522.5,1624.0,432.0,59.442978,328817.0,,,
19582,1624.7021,438.83887,1645.0,1522.5,1624.0,432.0,59.96508,328831.0,,,
19583,1624.763,438.90454,1645.0,1522.5,1624.0,433.0,60.136852,328846.0,,,
19584,1624.8237,438.9702,1645.0,1522.5,1624.0,434.0,60.071327,328863.0,,,
19585,1624.8845,439.0359,1645.0,1522.5,1624.0,434.0,60.15469,328880.0,,,
19586,1624.9453,439.10156,1645.0,1522.5,1624.0,435.0,60.06236,328897.0,,,
19587,1625.0061,439.16724,1645.0,1522.5,1624.0,436.0,59.88582,328915.0,,,
19588,1625.0669,439.2329,1645.0,1522.5,1623.0,436.0,60.024128,328931.0,,,
19589,1625.1277,439.29858,1645.0,1522.5,1623.0,437.0,59.86725,328949.0,,,
19590,1625.1885,439.36426,1645.0,1522.5,1623.0,438.0,60.178764,328964.0,,,
19591,1625.2493,439.42993,1645.0,1522.5,1623.0,438.0,60.23877,328979.0,,,
19592,1625.31,439.4956,1645.0,1522.5,1623.0,439.0,60.01326,328997.0,,,
19593,1625.3708,439.56128,1645.0,1522.5,1623.0,440.0,59.956566,329014.0,,,
19594,1625.4316,439.62695,1645.0,1522.5,1623.0,441.0,60.025978,329031.0,,,
19595,1625.4924,439.69263,1645.0,1522.5,1623.0,441.0,60.23414,329047.0,,,
19596,1625.5532,439.7583,1645.0,1522.5,1622.0,442.0,60.164883,329065.0,,,
19597,1625.614,439.82397,1645.0,1522.5,1622.0,443.0,60.096436,329081.0,,,
19598,1625.6748,439.88965,1645.0,1522.5,1622.0,443.0,59.98969,329097.0,,,
19599,1625.7356,439.95532,1645.0,1522.5,1622.0,444.0,59.500328,329116.0,,,
19600,1625.7964,440.021,1645.0,1522.5,1622.0,445.0,59.902557,329131.0,,,
19601,1625.8572,440.08667,1645.0,1522.5,1622.0,445.0,60.04609,329147.0,,,
19602,1625.918,440.15234,1645.0,1522.5,1622.0,446.0,60.15618,329163.0,,,
19603,1625.9788,440.21802,1645.0,1522.5,1621.0,447.0,60.038494,329180.0,,,
19604,1626.0396,440.2837,1645.0,1522.5,1621.0,447.0,60.116146,329196.0,,,
19605,1626.1003,440.34937,1645.0,1522.5,1621.0,448.0,60.14729,329213.0,,,
19606,1626.1611,440.41504,1645.0,1522.5,1621.0,449.0,59.989674,329230.0,,,
19607,1626.2219,440.4807,1645.0,1522.5,1621.0,449.0,60.072132,329247.0,,,
19608,1626.2827,440.5464,1645.0,1522.5,1621.0,450.0,60.005924,329264.0,,,
19609,1626.3435,440.61206,1645.0,1522.5,1621.0,451.0,59.925774,329281.0,,,
19610,1626.4043,440.67773,1645.0,1522.5,1621.0,451.0,60.100883,329296.0,,,
19611,1626.4651,440.7434,1645.0,1522.5,1620.0,452.0,59.667683,329316.0,,,
19612,1626.5259,440.80908,1645.0,1522.5,1620.0,453.0,59.986576,329330.0,,,
19613,1626.5867,440.87476,1645.0,1522.5,1620.0,453.0,56.67949,329367.0,,,
19614,1626.6475,440.94043,1645.0,1522.5,1620.0,454.0,58.711586,329372.0,,,
19615,1626.7083,441.0061,1645.0,1522.5,1620.0,455.0,58.60836,329391.0,,,
19616,1626.769,441.07178,1645.0,1522.5,1620.0,455.0,58.27867,329410.0,,,
19617,1626.8298,441.13745,1645.0,1522.5,1620.0,456.0,58.63667,329424.0,,,
19618,1626.8906,441.20312,1645.0,1522.5,1619.0,457.0,57.67809,329446.0,,,
19619,1626.9514,441.2688,1645.0,1522.5,1619.0,457.0,58.986954,329456.0,,,
19620,1627.0122,441.33447,1645.0,1522.5,1619.0,458.0,59.0939,329472.0,,,
19621,1627.073,441.40015,1645.0,1522.5,1619.0,459.0,58.943897,329490.0,,,
19622,1627.1338,441.46582,1645.0,1522.5,1619.0,459.0,58.99315,329507.0,,,
